"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"2878",0,0.5874781,0,0.0627093,0.3090553,0.1561669,0.4899961,0,0,0,0.0008361,0.6309139,0,0.5354931,0,0.0967056,0,0,0,0.3463489,0,0,0.0316027,0.3325113,0.051091,0.7407732,0,0,0.4431525,0.6474847,0.671472,0.041496,0.2536663,0.3389694,0.1340391,0.7058523,0,0,0.4796819,0.5774308,0.0365055,0.6729457,0.6878314,0.0856073,0.6505025,0,0.0269893,0.614184,0,0.6337763,0,0.4556055,0,0.6485989,0.6623579,0.652558,0,0.1032304,0.3877794,0,0,0.2439941,0.4268233,0.0441496,0.5885104,0,0.6020267,0.0001897,0,0,0,0,0,0.0646762,0.7012326,0,0,0,0,0,0,0,0.603678,0.5852655,0.5320505,0,0.5680795,0,0,0.0004793,0,0.332837,0.0270986,0,0,0,0,0.5974864,0,0.2419755
"2880",0.1640035,0,0.6836078,0,0.4214642,0,0,0.1213868,0,0,0.0014622,0,0,0,0.6412097,0.0518326,0.637887,0.0332183,0,0.6253846,0.6754399,0,0,0.567939,0,0.7798416,0.5761801,0.1105574,0,0.6520375,0.6706451,0,0.1974939,0.2954365,0,0,0,0.4730979,0,0,0,0.5965132,0.6079045,0,0.3030617,0.6389222,0.0923362,0.4898292,0,0.700249,0.6563494,0.0533538,0.4640093,0,0,0.598511,0.623563,0.1471069,0,0,0.0341109,0,0,0.0347703,0.5742709,0.5752781,0.6239053,0.2585881,0.6680422,0,0.0012044,0,0.7059623,0.2684132,0,0.4117429,0.3838922,0.2986841,0,0.6473925,0.1972633,0.1735436,0.6535378,0,0.6483055,0.3482997,0.627477,0,0.0519819,0.0077264,0,0,0.0025892,0.242565,0,0.5753271,0.643515,0.6513137,0,0.2719644
"2882",0.186626,0,0,0,0.4239533,0.3175051,0.2340492,0.0314054,0,0.5270835,0.0003414,0.5615304,0,0.6314272,0,0,0,0,0,0.547928,0.6482143,0,0.0688315,0.5071782,0.0037544,0.5275887,0,0.139804,0.4093788,0,0.5867304,0.0399136,0.0238078,0.2390088,0,0,0.0334691,0,0,0.6036385,0,0.5794432,0,0,0,0,0.0468695,0,0.5537627,0.4999262,0.4695104,0.0089309,0.5562314,0.3145601,0,0.6421814,0.6177342,0,0.3929944,0,0.0032146,0,0,0.015005,0,0,0.6560041,0.330678,0.5802257,0.1208939,0,0.5057347,0,0.2412394,0,0.4173159,0.3871106,0.3066194,0.0026055,0.6563711,0.2958902,0,0,0,0.5459338,0,0.5579007,0,0,0.0043348,0,0.5107532,0,0.1942176,0.3673316,0.6032714,0.5112483,0.6825648,0,0
"2884",0,0.3478818,0.7344362,0.0045126,0.2999722,0.5828002,0.3210845,0,0.2950774,0.6073118,0.0032654,0.6268183,0.5059247,0,0.6080963,0,0.6376483,0,0.7037334,0,0.6740263,0.0303275,0,0.6140435,0,0.7288751,0.5983496,0.1190688,0,0.5328627,0,0.0575666,0.0026616,0.1109735,0.3442019,0.2736708,0.0154501,0,0,0.6673754,0,0.5896397,0.6411828,0.1378195,0.2973433,0.5477087,0.0977132,0,0,0.6077873,0.575928,0,0,0,0.5849563,0.5846159,0.6436372,0,0.4216575,0.4830272,0,0.3054766,0.2439857,0.050571,0,0,0.5254646,0.3680554,0,0.0620534,0,0.4526219,0,0.2200609,0.6071126,0.4821645,0.4781179,0,0.0111068,0.5879026,0.2492329,0.3027781,0,0,0.6789154,0,0.5800349,0.0323517,0.0355089,0.0031432,0.6301456,0.4842742,0,0.2067923,0,0,0,0,0.0047144,0.2942489
"2886",0.1678149,0.2728511,0,0,0.3113259,0.6600304,0.2397794,0,0,0.6400891,0.001516,0.584065,0,0.595096,0.5265015,0.1024645,0.6351515,0,0,0.5077103,0.6176644,0.0333646,0.0177106,0.5773619,0.0006596,0,0,0.1339983,0.280937,0,0.6758621,0.0193208,0.0006731,0.0828626,0.2679264,0,0.0181113,0.5344144,0.5614484,0.6702911,0.0429681,0,0.6086085,0.1432606,0,0.5833257,0.0471444,0,0.479681,0.4801737,0.6118849,0,0.5616088,0,0.6653954,0.7055866,0.5515441,0.0650352,0,0,0,0,0.2426752,0.0185972,0,0,0.5426869,0.2552195,0.6108444,0.053302,0.0020716,0,0,0.2122779,0.6461099,0.4022794,0.4593622,0,0.002189,0.6052294,0.2065333,0,0.1510762,0.6053208,0.6048961,0.2644724,0,0.0044587,0,0.0141311,0,0.4982986,0.0140086,0,0.4268824,0.6226613,0.6220379,0,0,0.3216495
"2888",0.1467279,0,0.6727073,0,0.240415,0.6502555,0,0.0321195,0.2965095,0.6176934,0.0024958,0.481064,0.7426423,0.756049,0.6374813,0.1187398,0,0.0575644,0,0.5019907,0.5923224,0.0397119,0.0591721,0.5683615,0,0.5967114,0,0,0,0.5973408,0.6410629,0.0237363,0.0049501,0.0896022,0.2931314,0,0.0306759,0.3784839,0,0.6516813,0,0,0.6681207,0.0889054,0.2762494,0.6445664,0.0874704,0.2869818,0,0,0.3715268,0,0.477049,0.3101847,0.7449599,0.5961058,0.690748,0,0.3644358,0,0.0074372,0.2900155,0,0.0198801,0.4886398,0.5649987,0.522931,0.3196288,0,0,0.0003371,0,0.6326127,0.2518866,0,0.4938932,0.5084595,0,0.0038093,0.5257361,0.2376847,0.3615952,0.3989942,0.6457593,0,0,0,0,0,0.0162943,0,0,0.028719,0.2913455,0,0.6140494,0.6709006,0.5671673,0,0.331597
"2890",0.0184052,0,0.6437946,0.0321812,0.3050028,0.5309612,0.534112,0,0.665223,0.6737236,0,0.4980934,0.5534713,0,0.6530156,0.0676208,0.690045,0.0412973,0,0.4042251,0.8075373,0.0276225,0,0,0.0433351,0.6586244,0.5046717,0.2242225,0.2395782,0.6139132,0.6533428,0.0627948,0.0096272,0.1806022,0.1063579,0,0.0186144,0.4514149,0,0.6398484,0.0342257,0.5878433,0.6700655,0.0735203,0,0,0.006509,0.2287064,0,0,0.4668444,0,0.7116209,0.7064586,0.5612371,0.5408277,0,0,0.4954084,0,0.0037836,0.33548,0,0,0.5719008,0.4682072,0.4643243,0.0063903,0,0.0760195,0,0.7338513,0,0.0792958,0.572186,0.4326886,0.4312809,0.2953329,0.0014985,0.4990575,0.0518454,0.4211854,0.296053,0.5532665,0,0,0,0.1040329,0.0576554,0.0137822,0.7231706,0.6887425,0.0053936,0,0,0,0.6859077,0.7331161,0.032318,0.3625159
"2892",0,0.5407043,0,0,0,0.3705126,0.5732684,0.4052268,0.6012543,0.5063046,0.0011562,0.5623253,0.5129037,0.4069133,0,0,0,0.0409845,0.7495356,0.3017261,0,0.073116,0.0331094,0,0,0.5769094,0.5591002,0.1052648,0,0.6785655,0,0.0358094,0.0075189,0,0,0.164056,0.0071712,0.5644503,0,0,0.0737239,0.6718718,0.6208483,0,0,0.5151491,0,0,0.5711397,0,0.6577181,0,0.5107447,0.6849616,0.6371024,0.392895,0.4102802,0.0275747,0,0.526082,0.016317,0.3092352,0.4565165,0,0.5905352,0.5763404,0.5065043,0.0027074,0.6476199,0,0.0036835,0.6615091,0.7202323,0,0,0.2491257,0.349419,0.324285,0,0.2290089,0,0.4471124,0.4437098,0.6065647,0.6362484,0,0.5928338,0.0918244,0.0273662,0.0190092,0.6541401,0,0.0184914,0.2415592,0,0.5900663,0.7073258,0.5628075,0.0430377,0.3162457
"2894",0,0.5698567,0,0,0,0.531835,0.5819644,0.5887904,0.5548075,0.5756646,0,0,0,0.4842386,0,0,0,0.0370432,0.7585878,0,0.5510057,0.0290416,0.0415317,0.3127021,0.0339175,0,0,0.0259725,0.3363616,0.6232887,0.5387067,0,0.0200031,0,0.3053204,0,0.0120083,0,0.5518598,0.7317736,0,0.6547741,0.5681079,0.0760538,0,0,0.0028451,0.6360743,0.662582,0.6203817,0.4883114,0,0.6765048,0,0.6035337,0.6045512,0,0.0431334,0.4566509,0,0.0157075,0.2900557,0,0.0304496,0.5767149,0,0.5869312,0,0,0.0933087,0,0,0.7039348,0,0.603325,0,0.300169,0,0.0008086,0,0.0047555,0.3677238,0.6176857,0.5132392,0.5142189,0.2907225,0,0.2299738,0,0.0052777,0.55686,0.6420816,0.0260744,0.3129742,0.419161,0,0.6379211,0.6735261,0,0.2041712
"2896",0.1846782,0,0.610623,0.1075089,0.3728877,0.203643,0.4336079,0.6367234,0.6188794,0.4918061,0,0.5818184,0.6176619,0,0.5926825,0.0425271,0.6792084,0,0,0.3298241,0.6437438,0,0.0240512,0,0.019759,0,0,0.0153468,0.3987119,0.5789845,0,0,0,0.3435997,0.1830743,0.6462564,0.0235436,0.3707407,0.5899786,0.6398571,0.0874937,0.6639511,0,0.067449,0,0.5841634,0.0128875,0,0.3915398,0.5578413,0.6130147,0.4349753,0,0.5962814,0,0.5071741,0.4943879,0,0,0.5250225,0.003736,0.260538,0.4670952,0.0095941,0.5364813,0.5665892,0.6622342,0.0005399,0.6895217,0,0,0,0,0.1095684,0,0.2587904,0.3865231,0.298092,0,0.0211698,0.020977,0.3271795,0,0.4903396,0,0.3207294,0.6603837,0.1807408,0,0.0002233,0.6929982,0.5854104,0.0083844,0,0.386446,0.6301424,0,0.560797,0.018024,0
