"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"484",0.0325723,0.5951766,0.6468959,0.6670527,0,0.7130541,0.6504828,0,0.2230744,0.2326034,0.0737257,0,0.5563117,0.7076903,0,0,0,0,0.6558981,0,0.6544048,0.1041894,0,0.7492891,0.6832578,0,0,0.682513,0,0.1237245,0.665732,0.0522698,0,0,0,0.613564,0,0.4247473,0.6056064,0.6406092,0,0,0,0.6366403,0.7404374,0.6408699,0,0.6752505,0.738092,0.6574594,0,0.1278,0,0,0.3354969,0,0.0246536,0,0.6746172,0.0203197,0.6123381,0.5559917,0,0,0.0389643,0.6974677,0.4935207,0,0,0,0,0.6604405,0.3576775,0.681433,0.7451038,0.6676309,0,0.0620448,0.0100754,0,0,0.5948153,0,0,0,0.6174858,0,0.0912689,0,0.0407294,0,0.7147459,0,0.0759828,0.0394806,0.2902818,0.5617906,0,0,0.7554155
"486",0,0,0.1363104,0.615594,0,0.5081996,0.6282808,0.7520957,0.4869889,0,0,0.0316341,0.6123981,0.6200539,0.0788831,0,0.5792853,0.0548944,0.7251443,0,0.5926536,0.1814094,0,0.6487781,0.7514653,0.7758736,0.0488385,0,0.5522193,0,0,0.0785388,0.6480007,0.9000975,0.0392587,0,0.5988201,0.3689832,0,0.6189214,0.4233182,0.0525181,0.2977652,0,0.7124814,0.6635284,0.6100468,0,0.6429009,0,0,0,0.6954566,0.6219382,0,0,0,0.587652,0.6908312,0.1657106,0.7939713,0,0.5888222,0.3658146,0.0235692,0.7348379,0.5313245,0.0173141,0.6498139,0,0,0,0,0.0073721,0.6061829,0.6028122,0.0465817,0,0,0.5247711,0.4569967,0.6529707,0,0.2514907,0,0.5974917,0.13482,0.1990008,0.5193191,0.0170297,0,0.6623282,0.0138757,0.0585255,0.0086507,0.5344228,0,0.0595853,0.6366039,0.4687691
"488",0,0.6171981,0.0406656,0.6962396,0,0.6130346,0,0.6026939,0.4772842,0,0.0571485,0,0.6720349,0.6946234,0,0,0.6304972,0.1152414,0.7149655,0,0,0.1544045,0,0.6602404,0.7075342,0.5970279,0,0.5741728,0.6639781,0.4877967,0.6052015,0,0,0.8066143,0.03125,0.6145949,0,0,0.0351424,0.346714,0.3854393,0.1357866,0.5870779,0.5707038,0.6292325,0.7147432,0.6693098,0.712966,0.5642967,0,0,0,0,0.5519916,0.3830644,0.6212515,0.0009116,0,0.5901798,0.216948,0.4929516,0.6004804,0.5040132,0,0.0458978,0,0,0.0250911,0,0.700961,0.0141058,0,0,0,0,0,0.1293445,0.0895532,0.0262846,0,0.1526789,0.6725494,0,0.2001278,0,0.6135921,0,0.3553678,0.6836072,0.0571093,0.0216617,0.7360556,0.0495925,0.0676022,0.007496,0.6266803,0.6096479,0.2807582,0.5558479,0.2447777
"490",0.00731,0.5771457,0,0,0,0.7122915,0.6525559,0.7281012,0.5173731,0.1194749,0.0419936,0,0.6377927,0.7407282,0.1307996,0,0,0,0.6090908,0,0.7367952,0.0999301,0,0.6169569,0.6059994,0,0.0429702,0.7425565,0.7452522,0.4201123,0.5447479,0.0423804,0.6857658,0.677692,0.0427497,0.5285059,0,0,0,0,0.3907591,0.1643027,0.6375372,0.5806446,0.6738972,0,0.6759372,0,0.5890861,0,0.3955389,0.0143694,0,0,0,0,0,0.6949183,0.5975324,0.2938274,0,0.6017516,0,0.276694,0.0350636,0,0,0.030746,0.59412,0.7004761,0,0,0.0470248,0.0082581,0.3696358,0.7583646,0.0937873,0,0.010917,0.8365843,0.2302341,0.5686756,0.6106421,0.229502,0,0,0.0718706,0.3823417,0,0.0601968,0,0,0.1253679,0.1426186,0,0.5549641,0.6740692,0.3827562,0,0.0934002
"492",0.0138884,0,0,0.7278238,0.0011444,0,0,0.6048926,0.4697337,0.108884,0.0606913,0.0300024,0,0,0.0925872,0.1098327,0.8013818,0.051329,0.6612332,0.0011145,0.577592,0.1416004,0.0013117,0,0.6053098,0.588395,0.0293516,0,0.6919704,0,0.5792052,0.0630819,0.5848236,0.5739181,0.0309175,0,0.4802274,0,0,0.4054431,0.4289758,0.1981882,0.639974,0.6732691,0,0.6613399,0,0.7133475,0,0,0,0,0,0.5911005,0.402479,0.5651118,0.0004832,0,0,0.2679144,0.5959765,0.6614494,0,0.294075,0,0.7402531,0,0.0245507,0.8041254,0.6659008,0.0191968,0.2603356,0,0,0,0.5315519,0.1157864,0.0493774,0.0210533,0.6436042,0.2435131,0.6260263,0.7137641,0.2614136,0.2802719,0.7699014,0,0.3823725,0.4227702,0.0548878,0.0143419,0,0.3789642,0.1313134,0.0052038,0.6107752,0.6803519,0.420795,0.4758546,0.047531
"494",0,0.7525065,0,0.5765703,0.0003504,0,0.7962779,0,0.4399656,0,0.1052337,0,0.5429082,0.6621068,0,0,0,0,0,0,0.7088168,0,0.0036435,0.7093803,0.7051647,0,0.0405782,0.5980309,0,0.2483525,0.620012,0,0,0,0,0,0,0,0,0.3589604,0.4703673,0.2431443,0.6936199,0.6188784,0.7126525,0.6714445,0.6573883,0,0.6774554,0.7995324,0,0.0454376,0,0,0,0.7143644,0,0.6948289,0,0.2672397,0.7595981,0.6346334,0.4023775,0.2655813,0,0.6242415,0.3901034,0.020149,0.72309,0.669965,0,0.3408562,0.0432296,0.0026025,0,0.8687536,0.1131158,0,0,0,0.2214491,0.6907816,0,0.2210227,0,0.7256532,0.1072507,0.427099,0.3972839,0.0704011,0,0,0.2520343,0.1203244,0,0.4858564,0.6631787,0.3263872,0,0.055432
"496",0,0,0.6723064,0.6892712,0,0.7861386,0.5724982,0,0,0,0.0723525,0,0.5893849,0,0,0.061894,0,0.0914015,0,0,0.685766,0.1542038,0.0176093,0.7044717,0.5715864,0.5388711,0.0327873,0.6961058,0.7130209,0,0.6533237,0.0661536,0.6909133,0.6222317,0.0352261,0.6022127,0,0.4517442,0,0.6610916,0.0942767,0.015712,0.1982273,0,0.6280633,0.7034224,0.552933,0,0,0.7442907,0,0.0685158,0.3945009,0.7187528,0.4276671,0,0.020116,0.6466092,0,0.1229817,0.5959996,0,0,0.6128828,0.0309972,0.5942498,0,0.0166984,0.6789662,0.5741548,0,0.5100872,0,0.5422065,0.5567608,0.5920992,0.1428093,0.0657434,0,0.6461589,0.6341102,0.5385718,0.5836512,0,0,0.6729965,0,0.2560478,0.5496229,0.067062,0.2111511,0,0.030718,0.1389835,0,0,0.6607779,0.0618157,0.4757472,0.5356104
"498",0.022165,0,0.5118264,0.6512717,0,0.6016238,0.7194049,0,0,0.2850082,0.044022,0.0669954,0,0.5365914,0.0910072,0.087229,0,0.0359643,0.7028356,0.0137985,0.6981008,0.1627312,0.0178103,0.6348847,0,0.7392957,0.0372954,0.5770006,0.7722597,0.1918513,0.4904664,0.0600305,0.632957,0.5906897,0.0327122,0.649976,0.6740211,0,0.5388139,0.6130766,0.0509763,0.0012052,0.1137933,0.6369081,0.6415357,0.7496996,0.60565,0.6339189,0,0.6698079,0,0,0.5004965,0.5588966,0.324728,0.6887586,0.0285186,0,0.6348365,0.0559896,0,0.3189607,0.6619646,0.7373851,0,0.6222371,0,0.0151391,0.5935584,0.6410847,0,0.5588673,0,0.7306364,0,0,0.0702536,0,0,0,0.5519699,0.6551298,0.69127,0.0352821,0,0.7478953,0.6002906,0.1488877,0,0.074978,0,0.6014815,0,0,0,0.2566514,0,0.0294135,0,0.6995113
"500",0.027798,0,0.6454751,0,0,0.6715305,0.5740651,0,0.3349409,0,0.060482,0,0.5395139,0.6012126,0,0,0.6592846,0.0561211,0.7463588,0.0135313,0.5349407,0,0.0112664,0.6646198,0,0.7159135,0.0323723,0.7126689,0.6711183,0.1252848,0.7538049,0.0427534,0.5619602,0.6733779,0.0166907,0.630014,0,0,0.5709314,0.7040531,0.0843528,0,0,0.621375,0.6438801,0,0.6091407,0.606838,0.5750482,0.7116409,0,0.0905232,0,0.6816861,0.3895296,0.7365033,0,0,0.6655608,0.0297606,0,0.5223604,0,0.6557548,0.034852,0.6344956,0.4543318,0.0124923,0,0,0,0.5896168,0.4061798,0.7064463,0,0.6534081,0,0,0.002576,0,0.686385,0.6264701,0,0.0366827,0.216843,0.6603651,0.6695878,0,0.6742095,0.046114,0.062035,0.6854107,0,0.0713656,0.0290578,0.3494068,0.687674,0.0391472,0,0.694829
"502",0.0101881,0.5676731,0.6974673,0.6163152,0,0.7147062,0.6676657,0,0.3431856,0,0.0996555,0.0210606,0.6965109,0.5495966,0.0722967,0.0718467,0.710935,0.1139824,0,0,0.7476446,0.0969717,0,0,0,0.6329793,0.0614848,0.5574714,0.6774805,0.091087,0,0,0,0,0.0190399,0.5696078,0.6215383,0,0.6315349,0.713569,0.0490181,0,0,0,0,0.6046494,0.6801558,0,0.6893815,0.7248492,0.7082742,0.1132113,0.6091769,0,0.3938119,0,0,0,0.5822954,0.0268991,0.5742717,0,0.6648764,0.7748687,0.0248186,0.7371753,0.5487577,0,0.6830678,0.6569162,0,0,0,0.7028587,0.6061872,0,0,0,0,0,0,0.5097768,0.7549876,0.0219612,0.2266638,0.6866412,0.5524034,0.0968877,0.6789031,0.0430808,0,0.6319457,0.0340621,0,0.0642508,0.3137316,0.8269152,0.0413545,0.5681717,0.6838216
