"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"127",0.6106092,0.618993,0.0040572,0.0299282,0.5523278,0.4710618,0.0458875,0.4620617,0.2196374,0.603699,0.0006305,0.3224613,0.3412306,0.6045035,0.2976771,0.0658524,0.5783773,0.6717018,0.6430746,0.0974079,0.0457275,0.0062488,0.6499938,0.6899347,0.6435519,0.201614,0.6901689,0.5133105,0.0258304,0.6227765,0.7453983,0.6597112,0.1315515,0.7480447,0.5622653,0.0011657,0.3893415,0.533295,0.2718352,0.5645909,0.619604,0.6490454,0.0528304,0.2367044,0.3494455,0.0295941,0.3054524,0.6361994,0.5972179,0.023762
"128",0.7605435,0.6356143,0.0137926,0.1557228,0.6384904,0.4628945,0.0426232,0.4555258,0.302402,0.6355488,0.0003439,0.5122377,0.3095314,0.5936221,0.3078866,0.011629,0.6000395,0.3076932,0.2532651,0.0654391,0.0500471,0.0073591,0.415858,0.5944366,0.506461,0.2044085,0.575388,0.6823522,0.0077213,0.5878973,0.6098016,0.6291756,0.0614821,0.4756235,0.3443043,0.0016263,0.3292789,0.4705733,0.1032049,0.5151873,0.562526,0.6334775,0.0178458,0.2299394,0.2756593,0.0117575,0.2748479,0.718067,0.6407607,0.0222573
"129",0.6693985,0.638815,0.0024317,0.2456711,0.6629853,0.4687326,0.1516742,0.4753658,0.1665199,0.6775974,0.0001021,0.5161037,0.4986671,0.7358577,0.268388,0.0295404,0.6837667,0.1977413,0.2792424,0.1045998,0.0639371,0.0004095,0.4910462,0.6263429,0.6587585,0.2289828,0.6624991,0.546926,0.0024186,0.6538817,0.6842339,0.6573011,0.0655199,0.6161831,0.2978974,0.0018594,0.1648561,0.615115,0.0837509,0.7072478,0.6394509,0.5634186,0.0258532,0.2970879,0.324732,0.0419053,0.3151235,0.5687482,0.5858048,0.0385517
"130",0.5663373,0.5412435,0.0021234,0.2143143,0.683198,0.6161179,0.1589467,0.3817326,0.0782371,0.2975736,0.0001278,0.2375637,0.603255,0.6911506,0.2968386,0.0749248,0.6142084,0.1201424,0.303548,0.0913001,0.0334437,4.58e-05,0.4870064,0.6222654,0.6250478,0.2170527,0.5326614,0.5516548,0.0124921,0.5333111,0.6232879,0.6677767,0.0397049,0.5758799,0.4570363,0.0023462,0.1047968,0.6111305,0.09896,0.5666928,0.7060103,0.6848472,0.0215529,0.2709265,0.2345454,0.0191032,0.2226617,0.7159412,0.5580772,0.0267989
"131",0.6483571,0.5203698,0.0005124,0.2325311,0.7182631,0.4995358,0.1710748,0.365773,0.0598396,0.2421502,0.0006066,0.1905664,0.6230113,0.6727461,0.3321704,0.2074457,0.4997582,0.0651818,0.2914428,0.2514211,0.0212793,8.38e-05,0.232376,0.6834334,0.5762329,0.2895337,0.5694592,0.5045913,0.0028256,0.5122314,0.5681955,0.5866848,0.0278535,0.7617227,0.4386856,0.0003157,0.0850713,0.4332802,0.1989201,0.5408662,0.5406116,0.5970417,0.037207,0.3820825,0.2750413,0.0092511,0.1437398,0.6007118,0.6282891,0.0373848
"132",0.6583115,0.6697691,6.6e-05,0.2611231,0.5930384,0.6020448,0.1812722,0.3546104,0.0464271,0.1557585,5.02e-05,0.1371233,0.6042073,0.6841754,0.3143347,0.2278338,0.6775919,0.1168031,0.3950176,0.4129546,0.0109733,0.0005224,0.1081891,0.6349574,0.7243884,0.2119502,0.6179481,0.5833687,0,0.4625777,0.711187,0.5934781,0.0261832,0.6213534,0.4469047,0.0003146,0.0938258,0.3327974,0.179656,0.5375679,0.5802171,0.6143873,0.0395604,0.4226724,0.3696051,0.0143923,0.1192569,0.7546191,0.5142704,0.0118713
"133",0.5820054,0.7176827,0.0002974,0.3270379,0.6641635,0.6316053,0.2150535,0.3476143,0.0286031,0.0727203,2.38e-05,0.1701216,0.5660929,0.6823772,0.1772943,0.1975223,0.5971297,0.0895661,0.2347813,0.5594031,0.0216437,0.0004158,0.0732496,0.5506432,0.7215369,0.2847436,0.6673016,0.4603457,0.0028858,0.6144914,0.6748785,0.7233608,0.0178077,0.6470122,0.3957997,0.0001195,0.145277,0.2980639,0.1839682,0.5804851,0.6009035,0.6137641,0.0324114,0.298779,0.4223044,0.020865,0.0629039,0.6408572,0.6229276,0.0208422
"134",0.7385884,0.6010649,2.36e-05,0.1981899,0.6787063,0.5659102,0.2143403,0.2855616,0.0400009,0.0858133,0,0.1177309,0.5538331,0.6386959,0.0943064,0.189043,0.5862361,0.1134975,0.3676318,0.6313496,0.0302782,1.83e-05,0.0420386,0.6601951,0.527415,0.212307,0.6533099,0.5410382,0.0025609,0.5333671,0.658579,0.5732444,0.0160946,0.6898356,0.3871256,0.0008224,0.2035269,0.3615284,0.1617246,0.6419474,0.603831,0.6194469,0.0218083,0.2680753,0.3524189,0.0164324,0.025741,0.6560557,0.555067,0.0009743
"135",0.5919458,0.5491378,0,0.2387607,0.7026868,0.6023288,0.1764761,0.2971329,0.0148251,0.0810761,0.0007472,0.090942,0.6142511,0.5589426,0.0555842,0.2023885,0.5286277,0.0959169,0.4005007,0.5983194,0.0441867,0.0006494,0.0078775,0.6404615,0.6283055,0.3169949,0.6002194,0.6190009,0.0012596,0.5542827,0.6334838,0.5827823,0.0085391,0.6436986,0.3578347,0.0001555,0.0870039,0.2789633,0.2320104,0.6084768,0.5581442,0.6803763,0.0326075,0.3062376,0.3632167,0.0340913,0.0135793,0.686149,0.5780408,0.0282155
"136",0.6469643,0.635937,0.0003912,0.2401005,0.6795273,0.5477418,0.1139652,0.369489,0.0159406,0.1104303,0.0002915,0.11453,0.5857442,0.6876379,0.0448529,0.1886466,0.5731623,0.1045903,0.273023,0.6410454,0.0383764,0.000162,0.0134135,0.5642558,0.5434291,0.2592622,0.6593148,0.5038099,0.0009142,0.628547,0.5891722,0.6144874,0.0025466,0.6296269,0.3568506,0.0003056,0.1623289,0.264861,0.1613159,0.6800446,0.5338269,0.7012741,0.0319624,0.4184751,0.2976621,0.0132585,0.0139292,0.5281322,0.4734772,0.0075599
