"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"1",0.0124122,0.5572021,0.5935988,0.457481,0.036245,0.1540655,0.0183693,0.1935097,0.0335536,0.3653093,0.56222,0.3763874,0.6570954,0.0285288,0.0246319,0.565211,0.6483056,0.5768511,0.0141186,0.5806699,0.0451901,0.6913135,0.5206674,0.6335901,0.2283353,0.7163162,0.4440742,0.2138929,0.5975158,0.0255179,0.3922871,0.1795304,0.6777622,0.1545685,0.2241301,0.0208972,0.0065351,0.6751157,0.7509433,0.0482635,0.0135933,0.7217897,0.098033,0.119136,0.5501115,0.5096826,0.0809405,0.6840111,0.0172036,0.2196299
"2",0.0094444,0.8172525,0.6868231,0.522953,0.0056057,0.2406311,0.0035844,0.101721,0.012769,0.2929344,0.5899795,0.5204404,0.6879289,0.0037852,0.0279052,0.501092,0.6072782,0.5106351,0.0011922,0.5478128,0.0245912,0.5743853,0.4830745,0.5738764,0.2845553,0.2462967,0.5076704,0.0925939,0.537962,0.0053353,0.4316974,0.1878735,0.5798889,0.0777769,0.2674636,0.0279234,0.0013338,0.6144771,0.6623918,0.0293681,0.002352,0.6141119,0.0672502,0.0310905,0.6109993,0.7466869,0.1043314,0.689815,0.0347098,0.1587666
"3",0.0234667,0.7195098,0.5974037,0.591384,0.0109368,0.2144316,0.0024291,0.1222249,0.005017,0.1888185,0.5506246,0.4138566,0.6953669,0.0003273,0.0237509,0.6960178,0.469289,0.4973006,0,0.5693048,0.0318106,0.7445347,0.4399354,0.6557887,0.204884,0.1243396,0.5517158,0.0210507,0.7089956,0.0049672,0.4234261,0.1731096,0.6598981,0.0166346,0.3920489,0.0138368,0.0036856,0.5752891,0.6246916,0.0444682,0.0020824,0.7092344,0.0814049,0.0020248,0.5184444,0.6049045,0.127368,0.5381067,0.0309077,0.1866218
"4",0.0427067,0.5833816,0.6040291,0.4706248,0.0020255,0.1790446,0.0156775,0.1556715,0.0062904,0.0792377,0.5960956,0.5102247,0.7880645,0.0002316,0.0286606,0.4862349,0.5767563,0.5226939,0.0009878,0.5576308,0.0244791,0.639916,0.455353,0.6533993,0.334768,0.1056488,0.5848688,0.0196502,0.6254495,0.0124971,0.3814432,0.1944767,0.7020125,0.0065033,0.3553963,0.0302681,0.0033225,0.5625671,0.6888502,0.0177687,0.0007535,0.5134312,0.1080839,0.0001867,0.6856215,0.6475086,0.2911663,0.5950316,0.0232922,0.1505522
"5",0.0428059,0.5767597,0.5569087,0.6028567,0.0035339,0.1812932,0.0154015,0.1361624,0.0049976,0.0609279,0.5863827,0.4147496,0.6265578,0.000852,0.0215855,0.7733762,0.6939662,0.4556022,0.0009616,0.5012623,0.0276346,0.6134588,0.4070364,0.6047468,0.3155127,0.0906888,0.4658708,0.044133,0.6249941,0.0045877,0.3011319,0.2160448,0.6037415,0.0056803,0.3546369,0.0146566,0.0008521,0.6438418,0.7245864,0.0244107,0.0003617,0.6553697,0.0766395,0.0021567,0.4525896,0.5184841,0.4847843,0.585484,0.0199875,0.1443932
"6",0.0469144,0.5448455,0.5485834,0.5323303,0.0011118,0.24145,0.0102473,0.1678907,0.0054998,0.024272,0.8246096,0.489088,0.5859505,0.0038153,0.0365715,0.6451994,0.6324783,0.5511116,0.0031152,0.2608476,0.0347781,0.5767092,0.4335398,0.646256,0.3942965,0.0917381,0.4172963,0.0408959,0.6960393,0.0172079,0.308019,0.2935869,0.6044474,0.0026079,0.4055497,0.024228,0.0049642,0.591649,0.6277337,0.0282944,5.51e-05,0.6107083,0.072377,0.0012661,0.4152262,0.5127183,0.5079718,0.6302842,0.0281845,0.1276414
"7",0.0136241,0.650364,0.5788141,0.6567726,0,0.1614721,0.0066676,0.1341891,0.0006791,0.0446011,0.5935458,0.5394926,0.5807352,0.0001468,0.0652641,0.6414374,0.6490954,0.6367943,0,0.1932065,0.0244492,0.6339516,0.4250265,0.5710178,0.549037,0.1811455,0.4977567,0.035238,0.5727064,0.018635,0.2601235,0.243646,0.5737806,0.0081876,0.4838407,0.0278189,0,0.712511,0.6725736,0.0412869,6.1e-06,0.5868574,0.0630879,0.0027423,0.4710966,0.5111198,0.6284861,0.6900003,0.0377649,0.1542702
"8",0.023823,0.6973931,0.5191257,0.5471157,0.0005403,0.1623281,0.0086252,0.139022,0.000161,0.0093592,0.6046506,0.4572186,0.6235226,0.0004377,0.0378139,0.6387218,0.5880958,0.5358392,0.0004253,0.342734,0.0261596,0.7539044,0.3787709,0.6125203,0.6026288,0.1624233,0.4501555,0.0504182,0.593111,0.0062124,0.2410161,0.2142927,0.6993113,0.0022899,0.4666674,0.0149868,0.0027962,0.4944641,0.6555745,0.0200232,0,0.6579085,0.0976435,0.0041713,0.5622414,0.629673,0.5205376,0.5982961,0.0247198,0.1554488
"9",0.0220005,0.6485201,0.6218862,0.6068099,0.004267,0.2655945,0.0028056,0.0833735,0.0173875,0.0169773,0.6990691,0.3964624,0.5777266,0.0009077,0.022875,0.6105466,0.668726,0.5276047,7.12e-05,0.5841593,0.0316422,0.7108359,0.347729,0.5908398,0.5957812,0.1198175,0.5184801,0.1316547,0.693925,0.0206205,0.1391255,0.1875501,0.6503347,0.0147643,0.5476192,0.0155038,0.0005043,0.722239,0.6025489,0.0124833,6.7e-05,0.7138668,0.0737717,0.0002294,0.563854,0.5202935,0.5125275,0.5127974,0.0436285,0.1337529
"10",0.0474694,0.5330748,0.5242579,0.6114396,0.0013111,0.2029386,0.007029,0.1593744,0.0066112,0.0205392,0.6301555,0.4183068,0.6255321,0.0030021,0.0316545,0.6796414,0.6766996,0.592658,0.001021,0.5252687,0.0278057,0.5388943,0.4119503,0.6917343,0.4464114,0.1694298,0.5203623,0.0336876,0.6807724,0.0086712,0.1192775,0.1902162,0.5629601,0.0609944,0.7327863,0.0188569,0.0002024,0.6335362,0.7311778,0.0265653,1.8e-05,0.500281,0.0918358,0,0.588616,0.6648914,0.4395892,0.6705116,0.0458697,0.1611056
