"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"1",0.6237145,0.5815687,0.0318159,0.5099751,0.0110205,0.5246921,0.2137101,0.0060315,0.0112775,0.0255217,0.4021436,0.2397233,0.543701,0.3107764,0.0663949,0.5250331,0.4470844,0.0253826,0.5460158,0.6032653,0.0001621,0.0193017,0.0713662,0.0286232,0.7599337,0.4979627,0.0348409,0.5502966,0.0133416,0.3199303,0.5996188,0.6735759,0.6962372,0.0685842,0.6021117,0.6770788,0.6183879,0.7537521,0.2300167,0.5127621,0.6791058,0.6761173,0.0407265,0.6604517,0.5828661,0.651963,0.199599,0.4894561,0.6263394,0.5857959
"2",0.7465716,0.5697158,0.0341596,0.5410714,0.0267272,0.5894443,0.2563011,0.0158759,0.0126334,0.0121393,0.4506862,0.2660523,0.6098827,0.1629319,0.0219532,0.5078776,0.3559113,0.0220236,0.6062519,0.6004513,0,0.008287,0.0706648,0.0087121,0.781308,0.8060067,0.2676222,0.5162999,0.0352701,0.0656334,0.623227,0.6088375,0.6546418,0.0807522,0.5613566,0.6590711,0.3368907,0.5816836,0.161575,0.2756801,0.6600595,0.6249171,0.2153194,0.6580112,0.4151501,0.5772601,0.093195,0.5446344,0.6712931,0.6637331
"3",0.6282412,0.6151337,0.0351402,0.5342037,0.0111579,0.5441823,0.285636,0.0179977,0.04221,0.0282067,0.4929692,0.3276947,0.5989731,0.1477108,0.0194511,0.1873215,0.3446426,0.032516,0.571976,0.5529517,0.0004988,0.0053501,0.0468122,0.0228579,0.5787415,0.7480659,0.2621944,0.6345102,0.1189309,0.0096901,0.616167,0.6773906,0.5392544,0.1174247,0.6666028,0.5704042,0.0985484,0.6008684,0.1695277,0.2541882,0.7316307,0.6076201,0.3334233,0.6690209,0.5714314,0.5960524,0.2996874,0.6574026,0.6087309,0.6304864
"4",0.661424,0.5909026,0.0348331,0.5619203,0.0191218,0.5912773,0.2730704,0.0197008,0.0473133,0.0282954,0.4700979,0.2045452,0.6488527,0.1993477,0.0498954,0.066066,0.3598701,0.0837226,0.5119752,0.4987542,0,0.0148623,0.0649757,0.0216519,0.5768678,0.738031,0.2849209,0.6304985,0.2604709,0.0048066,0.6330056,0.6923021,0.564539,0.1163518,0.6048962,0.5705135,0.1395619,0.5578433,0.1742461,0.2580599,0.6513159,0.7917232,0.3000556,0.5400273,0.5382524,0.654471,0.3622536,0.5165489,0.7508097,0.593466
"5",0.6694369,0.5584478,0.0250351,0.5793186,0,0.5602445,0.218283,0.017167,0.0468446,0.0325736,0.336987,0.3104174,0.6100597,0.2153219,0.051473,0.0134582,0.3125245,0.1232771,0.5012457,0.4870318,0,0.0042488,0.0834574,0.0358593,0.604246,0.6259281,0.3270741,0.522508,0.252308,0.0084394,0.5480443,0.6507329,0.542274,0.0892058,0.6419707,0.5155384,0.0370184,0.5533231,0.1106556,0.2386795,0.652038,0.6361907,0.3703971,0.6558383,0.497204,0.6394039,0.5837084,0.5518704,0.647457,0.5259144
"6",0.5651917,0.5959385,0.0188632,0.682696,0.0030797,0.4288153,0.2675794,0.0238315,0.1055027,0.0356849,0.4573854,0.3073224,0.5764906,0.2382999,0.0246497,0.0401007,0.340488,0.1777413,0.5331177,0.5312755,0.000187,0.0067275,0.0640023,0.0687524,0.5227124,0.6546521,0.5737799,0.5976539,0.2742592,0.0035011,0.607197,0.6629303,0.5959458,0.0892131,0.6171616,0.5775611,0.0271951,0.6567723,0.1869217,0.3529747,0.6664588,0.7020662,0.3753728,0.5856251,0.5651642,0.626882,0.6307501,0.4749834,0.5864174,0.4935996
"7",0.6007839,0.4947488,0.035689,0.5937264,0.0012224,0.5557288,0.2645882,0.0104722,0.0965629,0.0241123,0.3364092,0.337438,0.5599196,0.4334567,0.0350868,0.0445515,0.3473543,0.1607327,0.5796874,0.5668228,0.0002632,0.0008138,0.099243,0.0328987,0.5548473,0.7428167,0.672415,0.5593906,0.3276079,0.0100619,0.5711221,0.637591,0.4840746,0.0886854,0.5771966,0.54615,0.0618476,0.6010497,0.2780281,0.3071049,0.4966563,0.6614061,0.3459797,0.6375012,0.7054069,0.6541718,0.5925777,0.5308167,0.7207765,0.6326933
"8",0.6825254,0.5257763,0.0376556,0.5658564,0.0012764,0.509618,0.2566378,0.0099784,0.1143133,0.0385646,0.3959857,0.2649694,0.6827393,0.1941343,0.0407316,0.0139061,0.3298356,0.1681706,0.5037117,0.4795147,7.64e-05,0.0067782,0.0619176,0.0216318,0.60382,0.6171015,0.6158395,0.6464282,0.3367738,0.0081014,0.4636587,0.7490093,0.510271,0.0971392,0.6909776,0.5189746,0.0417328,0.6518972,0.1813568,0.2733666,0.6743389,0.6207535,0.2775626,0.5958521,0.5792491,0.6554437,0.507102,0.5379342,0.6192835,0.7777214
"9",0.7507795,0.6904492,0.0301466,0.5737133,0.004377,0.5198367,0.2681501,0.0103383,0.1377968,0.0181301,0.4927679,0.2387508,0.6731381,0.1193095,0.0416011,0.006919,0.3777402,0.2436877,0.5049984,0.4775493,0.0008041,0.000352,0.0990259,0.0243195,0.6576868,0.5435971,0.6685124,0.6043285,0.28239,0.012092,0.5148801,0.7137038,0.5361614,0.0859953,0.6925482,0.5455318,0.0212223,0.6769561,0.1686729,0.3624747,0.5152364,0.717216,0.4152263,0.6426823,0.594773,0.6608324,0.6972966,0.6270341,0.7062242,0.53527
"10",0.5176277,0.5291021,0.0090258,0.5717936,0.0028218,0.5998691,0.2750175,0.0406445,0.1217784,0.0332508,0.322526,0.2377216,0.5377034,0.250776,0.0266557,0.0430757,0.4515423,0.2059648,0.4158204,0.5972233,8e-05,0.0096809,0.0628388,0.0232644,0.5636988,0.6236549,0.6823059,0.6623538,0.248976,0.0064131,0.3489056,0.673725,0.5527705,0.0578142,0.6520993,0.4707977,0.0142811,0.6678347,0.1830639,0.3106629,0.658447,0.6740762,0.301528,0.597232,0.4849454,0.612299,0.5664707,0.4950434,0.5965796,0.6124614
