"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"1",0.4050746,0.0166901,0.6672889,0.7849977,0.2089098,0.6657176,0.1549927,0.6095653,0.1851068,0.0517487,0.6878321,0.1615756,0.5558481,0.6365681,0.0693852,0.5797232,0.5844703,0.6539195,0.0202779,0.6495283,0.0201678,0.0171278,0.5708912,0.2549624,0.1287469,0.1125465,0.4825354,0.1048055,0.5342369,0.3212114,0.6475086,0.6990581,0.0247665,0.0003049,0.3427665,0.021964,6.6e-06,0.0588505,0.5750622,0.6060401,0.5735761,0.3381305,0.0240206,0.0268287,0.0602075,0.6711889,0.5918977,0.0004383,0.0716395,0.6635219
"2",0.4141621,0.0041275,0.3852593,0.2326932,0.1923107,0.6401352,0.2042212,0.5398773,0.0544536,0.0351969,0.6227548,0.1522589,0.526883,0.6305829,0.1035214,0.6625359,0.549032,0.6561553,0.0139126,0.6417993,0.0139395,0.0215352,0.6314164,0.2395424,0.0241102,0.0709227,0.5919306,0.1229844,0.6734725,0.298781,0.6746522,0.626089,0.0299412,0.0002942,0.3748291,0.0688411,3e-07,0.0675502,0.5985683,0.4055837,0.7062903,0.3699472,0.0314195,0.0352699,0.0308109,0.6148916,0.6116459,0.0021996,0.080442,0.5715548
"3",0.4457945,0.0046266,0.3778431,0.1075377,0.1514883,0.6186551,0.1519739,0.4283369,0.0128748,0.0513464,0.6957999,0.2411301,0.4712277,0.6033923,0.0450627,0.554943,0.53369,0.5978477,0.012965,0.5686216,0.0089241,0.0273676,0.6015304,0.1973301,0.0086517,0.0278384,0.563521,0.1056992,0.6187704,0.4507997,0.5759225,0.7254933,0.0278411,0.0002484,0.3685302,0.029539,6.03e-05,0.0916234,0.5766812,0.3691981,0.7229682,0.399636,0.0161057,0.0229244,0.0383925,0.7004632,0.7383375,0.0012346,0.0857949,0.6097324
"4",0.4317246,0.0031212,0.2459793,0.0534606,0.092216,0.5748759,0.1198283,0.6141139,0.0150871,0.1976818,0.4324846,0.373846,0.3279849,0.388687,0.0528951,0.4201745,0.4845566,0.5845448,0.0202633,0.6487123,0.0291771,0.0167537,0.5449613,0.2892579,0.0013346,0.0178099,0.5608394,0.0572389,0.6351898,0.329663,0.6144246,0.7273117,0.0142433,0.0029573,0.3177022,0.03257,0.0003311,0.0575878,0.5778245,0.470067,0.6121201,0.4218878,0.0359834,0.0365505,0.0808052,0.6626373,0.6049187,0.0011442,0.078468,0.5799608
"5",0.3808907,0.1948474,0.3327451,0.0475896,0.2229669,0.6324882,0.038847,0.5330895,0.0050515,0.282695,0.2057335,0.5251055,0.2137827,0.2301149,0.0596927,0.1993005,0.4733124,0.5688164,0.1836994,0.7477334,0.0092331,0.0247212,0.5638447,0.2642054,0.0031015,0.0425174,0.5247376,0.0588752,0.7584406,0.3835568,0.6217819,0.6573324,0.0429087,0.0002894,0.33068,0.0301148,0.0003379,0.0674072,0.5890175,0.4328729,0.6517187,0.459854,0.0135728,0.0126327,0.0565602,0.480598,0.6626118,9.33e-05,0.1086008,0.4945379
"6",0.3176929,0.485936,0.2689356,0.0753278,0.0937136,0.4792243,0.013517,0.515201,0.0009458,0.4068434,0.0577763,0.5179881,0.1839698,0.2490434,0.0405976,0.0937446,0.5305192,0.5749077,0.287207,0.6679097,0.028392,0.0247827,0.7310087,0.2077384,0.0016083,0.0388129,0.5109752,0.0691055,0.6406927,0.395669,0.7348747,0.6696191,0.0313841,0.0002641,0.3758332,0.0451627,0.0031631,0.0552533,0.5893718,0.4700575,0.6412125,0.3647461,0.012651,0.009236,0.0168933,0.6077423,0.6244529,0.0015643,0.067746,0.650415
"7",0.2631024,0.4445349,0.2441159,0.0460907,0.0359717,0.1448673,0.0040128,0.6175515,0.0010735,0.4578373,0.0230408,0.5863509,0.1291006,0.2447884,0.0704004,0.0499164,0.4242839,0.448382,0.3574128,0.5353738,0.0038102,0.028441,0.6522452,0.2129916,0.001041,0.070799,0.5352562,0.0481737,0.6461895,0.3565152,0.6539282,0.627401,0.0166943,0.0017304,0.3156334,0.0310269,0.0012298,0.0421801,0.6416608,0.4092357,0.6852636,0.4709119,0.0182753,0.0130436,0.0866293,0.5940253,0.6110559,8e-07,0.1047353,0.6884977
"8",0.2282524,0.6199532,0.2638582,0.0349172,0.0057773,0.1344917,0.0012168,0.6135188,0.0004695,0.4310419,0.0219903,0.6064614,0.1807084,0.2192284,0.1113196,0.0193698,0.5700699,0.6691655,0.426774,0.6913939,0.013459,0.0167635,0.6068785,0.1331203,0.001253,0.0302471,0.5709814,0.0425526,0.5329578,0.3597634,0.6888563,0.7476312,0.0339797,0,0.2997194,0.0308658,0.0022266,0.0494085,0.6196483,0.5102643,0.4861123,0.3289609,0.0317941,0.0178005,0.0275813,0.6218026,0.5528543,1.34e-05,0.0796035,0.7325843
"9",0.2930644,0.7185048,0.2291255,0.0423829,0.0048262,0.0338662,0.0001174,0.5159905,0.0023556,0.3804237,0.0082365,0.6574489,0.165873,0.1898884,0.0337917,0.014928,0.5738628,0.5091474,0.4005154,0.7019681,0.0054026,0.0612328,0.7331002,0.204615,0.0023902,0.0067224,0.5540512,0.0301713,0.5375989,0.4104951,0.7283122,0.6005802,0.0445431,0,0.310474,0.0288664,0.0005015,0.0667961,0.6356489,0.4305256,0.6649754,0.3912013,0.0117085,0.0077616,0.0691522,0.680008,0.7105132,0.0005225,0.0945365,0.5487079
"10",0.2769398,0.5433229,0.2538109,0.0615006,0.0060097,0.0265894,0.0001826,0.5779668,0.0002398,0.4795403,0.0121779,0.6096569,0.119972,0.2888232,0.0578254,0.0094945,0.5012319,0.6753987,0.4028249,0.6372817,0.0386645,0.0165936,0.5652272,0.2322784,0.0010576,0.0119499,0.455503,0.0189753,0.5432253,0.3996596,0.5155722,0.5870296,0.0418543,0.0001339,0.3720775,0.0235751,0.0003576,0.0526967,0.6014716,0.3514463,0.6110556,0.3353669,0.0197788,0.0162334,0.0396179,0.656421,0.74132,0.0004176,0.0889687,0.5941515
