"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"22",0.7055783,0.6060972,0.6170782,0.6179557,0.69029,0.6136862,0.5740383,0.7255391,0.5279992,0.4774071,0.6255098,0.0622248,0.0901903,0.5790471,0.5324579,0.0021448,0.6727378,0.7715452,0.5784632,0.0004493,0.6430749,0.0265697,0.6232098,0.7410269,0.069516,0.026623,0.583038,0.7209871,0.4802037,0.6979882,0.5181492,0.4945781,0.5990483,0.2107142,0.0825942,0.024126,0.508348,0.1121413,0.3239906,0.3301921,0.3520442,0.3948921,0.3794553,0.6693321,0.6084431,0.0025178,0.6267669,0.6178299,0.4965473,0.7118661
"23",0.6515464,0.6413488,0.6982137,0.3554067,0.6343356,0.6590481,0.4745351,0.656655,0.6281196,0.5493691,0.6584078,0.0753827,0.1385397,0.5825651,0.6074404,0.0027952,0.5752276,0.6557291,0.6513045,0.0057491,0.6288543,0.0575224,0.2570065,0.2111204,0.0470681,0.0727746,0.6413481,0.4390006,0.4894586,0.6171439,0.5794707,0.6172039,0.3164866,0.106004,0.1392334,0.0276282,0.2910556,0.1924249,0.1629766,0.1523429,0.2268322,0.3464966,0.3305513,0.643176,0.2138169,0.0090245,0.6389255,0.579194,0.6404961,0.6337813
"24",0.5781639,0.5952491,0.6532411,0.2648715,0.6065172,0.6251286,0.518441,0.6698822,0.5514743,0.4132763,0.575142,0.1029554,0.0847425,0.6570934,0.4818806,0.0001826,0.6308361,0.6975879,0.7334355,0.0004419,0.7530276,0.0318911,0.2177392,0.1519978,0.0310939,0.0320988,0.6262182,0.3129375,0.6283331,0.6333367,0.5119005,0.6046304,0.2548222,0.1143761,0.1339885,0.0426539,0.4041854,0.126495,0.1091009,0.1332989,0.2248245,0.2745843,0.3009948,0.6625747,0.1205593,0.005749,0.6688069,0.5831622,0.5368039,0.7568306
"25",0.5984973,0.6567671,0.5775734,0.2913931,0.6328941,0.5198442,0.3602456,0.4735455,0.5970729,0.4536543,0.67673,0.1053136,0.1153226,0.6556449,0.3766578,0.0034528,0.5821812,0.6603072,0.6847678,0.0021919,0.5897416,0.0523533,0.2402489,0.0295928,0.0185625,0.0586813,0.3676233,0.3023153,0.5240374,0.6250064,0.5617985,0.518286,0.2799614,0.0781544,0.1619836,0.0811222,0.331771,0.1162763,0.1856032,0.1717589,0.2778542,0.2007114,0.2686469,0.5552484,0.1035063,0.0034569,0.5597681,0.6345481,0.6472455,0.6941049
"26",0.6992634,0.636991,0.6372126,0.3322237,0.5294636,0.5171922,0.390731,0.5445018,0.4755044,0.3786851,0.5377307,0.109304,0.1239327,0.6686071,0.3190517,0.0018286,0.6307284,0.585872,0.783792,0.003699,0.5646488,0.0622754,0.1983415,0.0460233,0.0225268,0.0985358,0.2400968,0.2956964,0.4898717,0.5583801,0.582858,0.6313902,0.1881998,0.1711909,0.1204537,0.1063309,0.3854973,0.1673183,0.1919295,0.1484267,0.2299441,0.2888572,0.2904815,0.6196916,0.1574181,0.0082251,0.6797633,0.5909043,0.6577391,0.5978597
"27",0.6615074,0.6079843,0.5676902,0.210688,0.5611998,0.4527436,0.3009363,0.6427135,0.5140698,0.3708028,0.6952093,0.1156407,0.1396397,0.4838915,0.3129215,6.45e-05,0.5971391,0.7169115,0.7347472,0.000381,0.5569569,0.0569224,0.3127005,0.0369125,0.0682529,0.0990743,0.2385678,0.3508151,0.3356255,0.5576424,0.6201716,0.5757804,0.2525234,0.2681672,0.0728387,0.0902898,0.408935,0.3040365,0.1019403,0.1151867,0.1716547,0.1929335,0.322557,0.629946,0.1483486,0.0071365,0.7146821,0.6414559,0.382662,0.6145459
"28",0.630715,0.6423835,0.5060841,0.1904463,0.586333,0.3722881,0.2970214,0.6229303,0.4270121,0.2632836,0.5594434,0.1419136,0.1544101,0.6461926,0.2532212,0.0002095,0.6491694,0.5359352,0.6502484,0.0114197,0.5798055,0.0475761,0.193549,0.047338,0.059972,0.1017951,0.2665369,0.3073647,0.4160471,0.6042739,0.65011,0.5509808,0.2757265,0.2658267,0.0839625,0.0941805,0.4882207,0.2835302,0.102431,0.0975249,0.174721,0.2280112,0.3999742,0.6546893,0.1719424,0.0073602,0.7692148,0.6053298,0.6278557,0.5733168
"29",0.6607802,0.6800282,0.6392502,0.2144978,0.7782589,0.3515438,0.3539505,0.6216889,0.348444,0.1678909,0.4987599,0.0980571,0.1636684,0.8508288,0.2235977,0.0010131,0.4549263,0.6840456,0.5973642,0.0111004,0.5230692,0.0303097,0.2134495,0.0350942,0.0526696,0.1012763,0.2338028,0.3520368,0.4789004,0.7431058,0.7068631,0.618963,0.2840155,0.267036,0.0975088,0.10007,0.3098043,0.2694947,0.0947908,0.0524085,0.2481509,0.1191314,0.5036299,0.6341865,0.1241498,0.0021975,0.670616,0.6019573,0.6032547,0.6445665
"30",0.5841441,0.5946489,0.717408,0.1755988,0.7593054,0.4554389,0.3832444,0.5350943,0.4691478,0.2510355,0.4665655,0.1264117,0.1815084,0.6968312,0.2304547,0.0035715,0.5042383,0.7517579,0.690244,0.0045546,0.598375,0.0470563,0.2612746,0.0485835,0.0639198,0.0908969,0.2369247,0.4126172,0.4148291,0.713634,0.6255129,0.6454206,0.2378865,0.2167108,0.1339562,0.0683366,0.3404767,0.2851946,0.0843339,0.0852739,0.1516948,0.1861211,0.3377916,0.548187,0.1261058,0.0005448,0.666432,0.6070245,0.5614146,0.6426278
"31",0.6804063,0.6802333,0.6785667,0.1905186,0.6621622,0.4736219,0.3583351,0.5340035,0.4023261,0.2689481,0.4164701,0.0878779,0.1544275,0.5304655,0.2439076,0.0024878,0.5357083,0.5849446,0.6304336,0.0026689,0.5147075,0.0364285,0.3020559,0.0503154,0.0646745,0.0561943,0.239787,0.3086492,0.3639116,0.6139578,0.6564556,0.6262499,0.1963638,0.3199309,0.0765421,0.0818053,0.38898,0.3289499,0.0780296,0.0678791,0.1420628,0.1994579,0.3980461,0.5443594,0.1548721,0.0032964,0.650081,0.5781521,0.5133987,0.5609847
"32",0.6988767,0.641833,0.6122797,0.2664025,0.5865955,0.460185,0.4162796,0.5404531,0.4030823,0.3290376,0.4424867,0.1545189,0.1260505,0.805045,0.2960969,0.0039861,0.5055637,0.6241319,0.6215342,0.0047539,0.5791368,0.0474388,0.2468311,0.0510881,0.0493259,0.0886684,0.2614262,0.3097108,0.4191797,0.5969375,0.6860875,0.6427823,0.2543809,0.3423051,0.057954,0.0672066,0.3136877,0.2987017,0.0871923,0.0411591,0.1683669,0.1422005,0.4773158,0.7357344,0.1313245,0.0068774,0.6408347,0.5889449,0.5247758,0.6444575
"33",0.705673,0.5125288,0.5610157,0.4532685,0.6224754,0.5041753,0.3797509,0.529802,0.4893814,0.4409638,0.652197,0.0831892,0.10763,0.6857471,0.2631563,0.0024929,0.524867,0.7375425,0.5802807,0.0047516,0.6561608,0.0463716,0.626829,0.4754782,0.0619535,0.0792614,0.4254816,0.5801524,0.4846927,0.6645414,0.7394696,0.5172102,0.5688954,0.3446122,0.1115345,0.0377498,0.3126396,0.1898778,0.1095092,0.1404563,0.1449746,0.2387405,0.3797715,0.6377567,0.5058659,0.0188081,0.6762509,0.7281003,0.5820901,0.6166986
