"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"2290",0.6642285,0.5977315,0.397151,0.5665918,0.1677668,0.2075128,0.0031543,0.1897748,0.0186898,0.4202414,0.0015154,0.0900758,0.5395438,0.4174808,0.1282115,0.017971,0.548129,0.6165957,0.592661,0.5520715,0.0934404,0.5426398,0.0542266,0.5365109,0.6996387,0.5902023,0.5701035,0.1272336,0.493174,0.0798821,0.6776952,0.0095543,0.5231131,0.2396278,0.2966125,0.5075112,0.1571359,0.5436295,0.6002021,0.6411043,0.558434,0.0616428,0.0870786,0.5638481,0.7367315,0.5975974,0.6862643,0.02165,0.021927,0.0341273,0.5447174,0.5921449,0.5758242,0.0666382,0.5857091,0.590857,0.1763935,0.1596089,0.5410303,0.5969805,0.3458635,0.4604638,0.008662,0.1256808,0.3264565,0.5375378,0.1274851,0.0360459,0.4636521,0.5332073,0.5563003,0.0169097,0.5014808,0.0730295,0.0384701,0.5175218,0.0036743,0.6273493,0.6077127,0.5933604,0.0061031,0.1783257,0.4596633,0.0317008,0.6767086,0.4804949,0.5342709,0.5414882,0.6510311,0.0159819,0.025768,0.0386466,0.3936848,0.1007166,0.3647147,0.5730578,0.668647,0.0021172,0.0002114,0.0091782
"2292",0.5943667,0.5839464,0.2545374,0.6544171,0.5984518,0.583353,0.0099589,0.3082801,0.0196316,0.4521839,0.1093813,0.2323566,0.6658249,0.2412323,0.0795526,0.0105576,0.50914,0.5467931,0.6057851,0.5882993,0.0904434,0.515489,0.0377551,0.5124193,0.1187406,0.5382387,0.5123622,0.1222317,0.6696135,0.0630642,0.4287412,0.0931535,0.5763453,0.0225631,0.3116383,0.3178205,0.1810567,0.2015817,0.6370442,0.6839627,0.3985905,0.0407953,0.0721712,0.5582262,0.5771682,0.5100511,0.5138763,0.0563306,0.0054467,0.034822,0.5180229,0.5842457,0.628626,0.0139638,0.587557,0.5579682,0.1829303,0.3038041,0.2227691,0.7133024,0.2963185,0.3004186,0.0148553,0.0876114,0.556721,0.6988788,0.1603778,0.0185895,0.5355498,0.6339462,0.6641864,0.0068331,0.5435415,0.0375112,0.0465778,0.4485877,0.02175,0.6433816,0.5937856,0.664899,0.0007049,0.2660098,0.4589592,0.4583608,0.574047,0.5392097,0.6659531,0.5493746,0.6041699,0.0089791,0.0127548,0.0609655,0.4080681,0.1064345,0.0475405,0.287924,0.5293116,0.0004779,0.1582352,0.0045772
"2294",0.5788954,0.5713097,0.2410776,0.6205479,0.5876583,0.6438935,0.0089579,0.2557141,0.0102896,0.4491468,0.135565,0.2801811,0.566678,0.2365714,0.0317877,0.0400552,0.4473618,0.678442,0.595797,0.6672913,0.1078643,0.5337837,0.0208793,0.6134085,0.0687087,0.4560538,0.5541519,0.3044018,0.6033751,0.0685788,0.1270901,0.1335587,0.6787939,0.0174976,0.3721545,0.2187289,0.1273178,0.2175288,0.4522158,0.6230005,0.4456751,0.0370201,0.0680077,0.511959,0.7501416,0.5191583,0.6930898,0.0266061,0.000888,0.0151305,0.5515493,0.6675259,0.6467057,0.0053187,0.7366022,0.6416627,0.1888822,0.2527095,0.2449032,0.6099773,0.3224071,0.3505189,0.0065196,0.070646,0.5668318,0.625233,0.1543477,0.0161887,0.4731548,0.5619387,0.6824559,0.002437,0.5782192,0.0316425,0.0834523,0.4952187,0.0105894,0.6378995,0.5237948,0.4953005,0.0099017,0.1933685,0.443879,0.5039902,0.6392144,0.531293,0.556245,0.6781723,0.6981722,0.0012146,0.0476838,0.0525085,0.5139572,0.1009494,0.0024882,0.3099296,0.4958138,0.0012054,0.3863788,0.0047377
"2296",0.6124099,0.5906575,0.264557,0.6849993,0.5200936,0.6434745,0.0163847,0.2194105,0.0182877,0.4252309,0.1099972,0.3554171,0.5698037,0.2018895,0.0540722,0.0537319,0.523594,0.5352508,0.6285241,0.6318387,0.1332185,0.5864635,0.0173428,0.4405523,0.1137264,0.4826998,0.5768772,0.4084547,0.6107743,0.0830121,0.0984074,0.1860413,0.5633199,0.0416985,0.3887673,0.1736038,0.2183947,0.2102748,0.4598853,0.6322095,0.4727246,0.0243,0.0563816,0.5553005,0.6111813,0.3980155,0.700931,0.0158174,0.0003819,0.0173147,0.5018725,0.5301792,0.6844034,0.0066978,0.6453932,0.4939926,0.1615183,0.2718599,0.2693596,0.651794,0.4299017,0.3242614,0.0547801,0.1369784,0.6765817,0.5751347,0.075282,0.0223761,0.5034441,0.6823147,0.6117462,0.007289,0.5384871,0.0403361,0.0510525,0.501054,0.0119747,0.5585644,0.7095563,0.5021649,0.0051584,0.0863655,0.3793585,0.6306717,0.6483732,0.6826121,0.5039838,0.5594392,0.6722112,0.0060783,0.0674979,0.0706063,0.5031394,0.0989731,0.0012659,0.2808268,0.5018193,0.0003432,0.3074216,0.0099046
"2298",0.6092887,0.5307555,0.188501,0.6430851,0.5837965,0.7107455,0.0329142,0.2521485,0.0220125,0.3866696,0.133177,0.2448083,0.6345779,0.3594772,0.046122,0.0204457,0.5895959,0.5789035,0.6311966,0.6376582,0.0970425,0.5063487,0.0162919,0.5230003,0.1072048,0.4982628,0.6443352,0.4157893,0.5946106,0.0502656,0.0583251,0.1558768,0.6708014,0.0211339,0.2966033,0.091922,0.1296757,0.1605446,0.5737315,0.5777479,0.4847309,0.0410526,0.0907488,0.7058638,0.6261043,0.5302914,0.5466515,0.0316217,0.0006137,0.0276507,0.5232598,0.6415809,0.6350915,0.0079884,0.5335261,0.5629611,0.1631893,0.2631559,0.2586355,0.6457791,0.339396,0.3329246,0.0245743,0.0837118,0.5217442,0.6015071,0.1212326,0.0328883,0.3876598,0.5248608,0.5585735,0.0169527,0.6139772,0.023369,0.0400421,0.5845031,0.0050586,0.6211877,0.6337395,0.5929584,0.0101084,0.1653818,0.4681306,0.4840005,0.6342498,0.4906563,0.761175,0.5246763,0.6255801,0.0058268,0.041676,0.0723866,0.5284103,0.1221959,0.0020257,0.2229602,0.5314767,0.0104507,0.289193,0.0052391
"2300",0.5992409,0.6481909,0.2824676,0.6314163,0.5281371,0.5211623,0.007874,0.2642624,0.0176871,0.38695,0.1054119,0.3102252,0.6638442,0.1317854,0.0446122,0.0695462,0.6428997,0.6461547,0.5336106,0.6174635,0.1078824,0.4780336,0.0160643,0.6064645,0.0822764,0.4367334,0.4927791,0.3763285,0.560557,0.0741376,0.1143762,0.1459752,0.5745639,0.0318652,0.353993,0.0955858,0.2706091,0.1836185,0.4074411,0.4966426,0.4370448,0.0803936,0.0931645,0.6253614,0.7287382,0.4192301,0.620266,0.0271391,4e-06,0.0339081,0.631814,0.5737072,0.673428,0.0060118,0.6491127,0.6484232,0.1457556,0.2185632,0.233301,0.6302289,0.3343362,0.3058138,0.0054715,0.1981415,0.5554761,0.5672631,0.1087867,0.0382272,0.4481756,0.5407987,0.5504045,0.0024251,0.6317757,0.0345026,0.0802836,0.4216989,0.0105985,0.5739006,0.6500881,0.5582408,0.0072646,0.0929482,0.4288878,0.5214758,0.6467635,0.5942356,0.5061983,0.6877311,0.5739144,0.00037,0.0339809,0.0733492,0.3957773,0.1096235,0.0007172,0.1787002,0.4711772,0.0003521,0.350518,0.0109293
"2302",0.585644,0.5326447,0.3733058,0.5659451,0.2878428,0.3109785,0.0066144,0.2142078,0.0099509,0.569995,0.0128474,0.061086,0.6692844,0.2689559,0.042846,0.0457601,0.5281656,0.5705432,0.594403,0.5460439,0.0788566,0.5177453,0.0467654,0.5842166,0.5594008,0.6214822,0.5134414,0.1594612,0.5709666,0.0537391,0.4893771,0.0368194,0.5738446,0.171591,0.3978441,0.3545938,0.1042758,0.5827625,0.5388032,0.7153578,0.4541439,0.050211,0.0711341,0.5803945,0.7087491,0.6784226,0.5847656,0.0263466,0.0341006,0.0439396,0.621549,0.5481589,0.6157679,0.0540819,0.5674613,0.7093079,0.2411574,0.2583037,0.4911673,0.6162232,0.363493,0.3176372,0.0201428,0.0553566,0.6217708,0.6514159,0.1148804,0.0130518,0.5674568,0.5358385,0.5110943,0.0009659,0.7496427,0.1011442,0.0247591,0.3890929,0.0170734,0.7047017,0.6754164,0.6520264,0.001046,0.166211,0.4661299,0.0864803,0.5613561,0.555983,0.552054,0.5822537,0.7501163,0.014087,0.0467061,0.0350041,0.475559,0.0970113,0.0466143,0.2385474,0.5962646,0.0014583,0.263445,0.0030285
"2304",0.5572119,0.6336971,0.4267675,0.5624837,0.3017805,0.3242537,0.0059177,0.2383268,0.0160548,0.4915075,0.0007338,0.0425138,0.6797791,0.287455,0.0534977,0.0349467,0.553766,0.6745957,0.5502125,0.6521108,0.0806019,0.4671798,0.0355797,0.5063897,0.5569293,0.6799455,0.4952828,0.1018937,0.5954756,0.0622772,0.533745,0.011386,0.5211904,0.1390781,0.3089381,0.3811596,0.1047647,0.5478869,0.5422198,0.544401,0.5080644,0.0279071,0.0832375,0.6080453,0.5763358,0.5193115,0.5973349,0.0244384,0.0260693,0.0488164,0.6052969,0.6681053,0.6280334,0.1095741,0.5920174,0.5845853,0.1891089,0.1249611,0.4598156,0.5102968,0.2832029,0.3542938,0.0128937,0.1026133,0.6696347,0.6057598,0.1009534,0.0137827,0.4503259,0.5393103,0.549546,0.0045726,0.5420638,0.1513512,0.0516384,0.5615473,0.0155766,0.5690617,0.6861455,0.6351211,0.0004933,0.1400731,0.4626244,0.0451826,0.590262,0.6038183,0.6264171,0.6850606,0.4836029,0.0235704,0.0623284,0.0557573,0.4246142,0.1190238,0.1013562,0.2476465,0.5473397,5.53e-05,0.0960228,0.0101728
"2306",0.5440015,0.5769461,0.3737896,0.5635463,0.0675666,0.199222,0.0124562,0.1950493,0.009921,0.4077327,0.0002823,0.0669046,0.556608,0.3776153,0.0556488,0.018516,0.6833581,0.7691814,0.6914462,0.5465941,0.078554,0.5144724,0.0447782,0.485707,0.6867176,0.5733339,0.6480697,0.1767307,0.5178986,0.0671996,0.5857728,0.0068625,0.6287569,0.1629947,0.3403781,0.3975747,0.1191226,0.6904338,0.5217574,0.7318313,0.518658,0.0308159,0.0687133,0.5422485,0.6059994,0.5408426,0.5180611,0.0432057,0.0396859,0.0407543,0.5553949,0.6503603,0.5785005,0.0991275,0.6906654,0.4919694,0.1628347,0.0676718,0.4435788,0.6225789,0.3257204,0.3785249,0.042278,0.1387054,0.4002461,0.6344849,0.1479451,0.024936,0.4958443,0.6657231,0.5940812,0.0008613,0.5485028,0.105459,0.0489849,0.3795911,0.0241464,0.563393,0.6218883,0.6605557,0.0015321,0.0888975,0.4441448,0.0550215,0.67658,0.5318206,0.6162194,0.667262,0.6462605,0.0137621,0.0514824,0.0863247,0.4719154,0.1645225,0.3041452,0.4770754,0.4810297,2.06e-05,0.0229861,0.0163004
"2308",0.5748576,0.5209577,0.4055201,0.5483703,0.2127911,0.2331499,0.006072,0.1201951,0.0323998,0.2748698,0.0001793,0.0547467,0.6246299,0.4783022,0.0444811,0.0082975,0.5949881,0.6672937,0.6112595,0.7252849,0.0784363,0.5044422,0.086315,0.5271483,0.6331757,0.6578472,0.5816776,0.155356,0.5426706,0.0778439,0.5674605,0.0173012,0.6455597,0.1887897,0.3594047,0.4089162,0.0752785,0.6868055,0.5156822,0.5552199,0.4565951,0.0396514,0.0908096,0.6471159,0.6533724,0.6722966,0.5452334,0.0253873,0.0223902,0.0473078,0.641772,0.5675074,0.6000879,0.0672962,0.6342519,0.5886015,0.2121239,0.2102146,0.6048088,0.6833887,0.318655,0.3285017,0.0128878,0.0882712,0.4018966,0.5207675,0.1124039,0.0168254,0.4199517,0.5574217,0.5731334,0.016193,0.628936,0.0985292,0.0483545,0.398876,0.0208146,0.543238,0.6603035,0.7083478,0.012687,0.1744485,0.4047376,0.0368717,0.6129798,0.4984156,0.6374374,0.6049792,0.5313537,0.0126889,0.0341629,0.0677511,0.3870544,0.1076454,0.4588471,0.56173,0.6889106,0.0031216,0.0007663,0.0067496
