"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"484",0.1968452,0.6975248,0.5817876,0.0709139,0.2691553,0.129273,0.476425,0.5866906,0.6216226,0.467567,0.0005672,0.5850894,0.5991307,0.6303493,0.6340733,0.0552026,0.5932421,0.0396101,0.7006368,0.354366,0.6156604,0.0150504,0.0342279,0.376609,0.0406362,0.7002823,0.498505,0.0151123,0.4630035,0.5469075,0.5602403,0.0586409,0.2868906,0.358582,0.1825229,0.7524487,0.0055632,0.398994,0.6214865,0.6050842,0.047311,0.6557299,0.8234389,0.0884773,0.5342489,0.5912424,0.0046949,0.6319834,0.5446559,0.5800442,0.636189,0.3775618,0.5064684,0.6956973,0.6663691,0.4867178,0.5611229,0.0993573,0.3824023,0.42782,0.0157756,0.1873807,0.3895896,0.0357804,0.5502608,0.54599,0.5386008,0.0012462,0.6516236,0.0946095,0.0014032,0.5875846,0.5512191,0.065473,0.6455902,0.2658415,0.4424487,0.3411864,0.0012592,0.0076568,0.0356981,0.1394331,0.7010932,0.6124373,0.5911591,0.3220013,0.5715562,0.1237943,0.0246781,0.0005458,0.5817427,0.4014382,0.0316132,0.2746862,0.3885958,0.5854859,0.5980328,0.5748442,0.0212362,0.2572759
"485",0.2014685,0.6058867,0.3414037,0.2308153,0.3564366,0.074102,0.3666248,0.3957176,0.6072437,0.2798061,9.44e-05,0.6286037,0.7019233,0.5482637,0.6210386,0.0192168,0.680165,0.0424293,0.5863181,0.4009621,0.5888946,0.0332521,0.0431612,0.3772118,0.0335676,0.5670274,0.4887965,0.0100032,0.3884287,0.401513,0.5163453,0.02686,0.1836618,0.3109374,0.1730984,0.5553592,0.0428533,0.3881297,0.5889036,0.6061691,0.0807885,0.8095573,0.609081,0.0872574,0.5482661,0.6041295,0.0141649,0.5889494,0.4782668,0.5237907,0.5193858,0.11085,0.4247495,0.622823,0.5820599,0.5658017,0.5652213,0.0314402,0.430698,0.5046291,0.1872297,0.3035924,0.4385311,0.0004343,0.3852168,0.5431201,0.5632482,7.3e-06,0.6397791,0.1192576,0.0332086,0.5783273,0.625694,0.2832985,0.7133768,0.2311231,0.1995536,0.3522,0.0006252,0.0268547,0.0228593,0.2182679,0.6048878,0.6010566,0.5940115,0.1146442,0.5774269,0.0199192,0.0287752,0.1795826,0.681511,0.4778685,0.0211167,0.1089537,0.4124236,0.4863708,0.3729014,0.5609323,0.021245,0.2918548
"486",0.1372574,0.6530612,0.2988917,0.2729849,0.4107779,0.0370673,0.1945975,0.5209673,0.6916954,0.1848096,0.0029931,0.4418263,0.8305591,0.5062741,0.7848169,0.0022074,0.6320643,0.0173308,0.6281312,0.3754324,0.5512744,0.0350302,0.054608,0.2634684,0.0539443,0.5701078,0.6855621,0.0145431,0.5025189,0.2997707,0.5529351,0.0365586,0.0905854,0.3192163,0.1360826,0.4903478,0.0135017,0.2656539,0.6209278,0.6227688,0.0451646,0.5489396,0.5752682,0.087791,0.5860729,0.6822288,0.0150411,0.483243,0.4768267,0.5615042,0.7167311,0.0172277,0.5605787,0.6492469,0.6199254,0.5824705,0.5407684,0.0217751,0.378091,0.5655044,0.2706912,0.4169132,0.3846748,4.41e-05,0.4014708,0.5260264,0.5807058,0.0004646,0.6208638,0.0841768,0.0618643,0.5624789,0.6437084,0.3385738,0.529482,0.2841708,0.1268707,0.2810618,0.001531,0.0193542,0.0436429,0.3292995,0.5288261,0.6132589,0.5666344,0.0630001,0.6514031,0.0221564,0.0095248,0.2000541,0.6594736,0.513815,0.0087347,0.0601653,0.387987,0.4464164,0.3652121,0.5063068,0.0306593,0.2419317
"487",0.1863586,0.5512559,0.3316575,0.279063,0.3694445,0.0398177,0.0896744,0.4657777,0.5638204,0.1840539,0.0002477,0.3350525,0.658511,0.4572002,0.4993756,0.0004206,0.78897,0.0372874,0.636546,0.3647627,0.6335045,0.0171376,0.0448633,0.3595412,0.0454168,0.7517038,0.4618689,0.0094726,0.4088945,0.1817671,0.691776,0.0202673,0.1613619,0.3021464,0.1622158,0.502486,0.0290221,0.2334705,0.6248821,0.6072003,0.122556,0.6103113,0.6036688,0.1052603,0.5954958,0.4342164,0.0067476,0.5210636,0.4573448,0.4886513,0.6922814,0.0044915,0.6247663,0.6010634,0.6428486,0.4900752,0.5963895,0.0018646,0.4455504,0.6183607,0.3886569,0.3992655,0.42696,0.0002206,0.3353478,0.5644315,0.5221458,0.0017865,0.6590794,0.1201146,0.0327176,0.7413451,0.599755,0.4781285,0.6262146,0.2813337,0.0435384,0.3161946,0.0004622,0.0370359,0.0327163,0.3459656,0.5764988,0.5488563,0.6064269,0.0337396,0.7091108,0.0091969,0.0103186,0.1907088,0.6800347,0.6104064,0.0066151,0.110651,0.3667729,0.3863139,0.3740591,0.5440901,0.0338488,0.2122052
"488",0.1161358,0.4877952,0.2694469,0.2981125,0.3242425,0.0468162,0.1073821,0.4597139,0.5906021,0.1423655,0.0033156,0.336886,0.6527115,0.5559443,0.6019526,0.0003972,0.6538118,0.0266206,0.6469346,0.4602536,0.5859095,0.039241,0.0335504,0.3437886,0.0378083,0.6360633,0.6031482,0.0073509,0.3394547,0.2462014,0.5542181,0.0152552,0.195832,0.2871465,0.1265906,0.4548336,0.0190243,0.1502264,0.4326553,0.6571878,0.1259342,0.5041872,0.6193533,0.0872508,0.6139076,0.409955,0.0105541,0.6559469,0.4546458,0.5264427,0.6590662,3.83e-05,0.6021797,0.6725271,0.6499506,0.6289313,0.6699809,0.0029853,0.3856883,0.5428827,0.3397862,0.4073611,0.3321906,0.000826,0.3745078,0.5780847,0.5944666,0.0010682,0.6591289,0.1279117,0.0362336,0.7290193,0.7026983,0.3981257,0.5973677,0.3337922,0.0971118,0.3296472,0.0003028,0.1157487,0.0799901,0.2258904,0.5927936,0.4904606,0.6598624,0.0093213,0.6436943,0.0711449,0.0098016,0.2382664,0.6117625,0.523492,0.0307755,0.0533952,0.4667528,0.3371848,0.3371186,0.6643618,0.0293772,0.2316767
"489",0.0711572,0.6359148,0.2464425,0.3269437,0.4039983,0.0207817,0.0650973,0.4824798,0.7012041,0.184685,0.0002921,0.3049676,0.6834537,0.537772,0.7108626,0.0022817,0.6951817,0.0293518,0.6595515,0.5242112,0.5623066,0.027536,0.0326436,0.402285,0.0348358,0.6017427,0.5672924,0.0139851,0.3325724,0.1946977,0.5961296,0.0339844,0.171479,0.2721809,0.097646,0.5270268,0.0771632,0.1428468,0.5952817,0.6952846,0.1872079,0.6646264,0.5786025,0.1268738,0.6991551,0.4379453,0.0030183,0.5215688,0.4083797,0.5498003,0.6185699,0,0.6463642,0.6347363,0.4102642,0.4617284,0.5870558,0.0096982,0.3652439,0.5198949,0.2987832,0.5059375,0.3629752,0.0001513,0.4773782,0.6671096,0.6932765,0.0010574,0.5994737,0.0988494,0.0470983,0.6277499,0.5650723,0.4473221,0.6846864,0.2029167,0.1072473,0.3292888,0.0024621,0.1034051,0.1023541,0.2894722,0.6232107,0.6031883,0.7567305,0.0052299,0.5499062,0.0994507,0.0098552,0.2334926,0.6207006,0.8444474,0.0271811,0.0671372,0.3984104,0.2962751,0.3992151,0.6464879,0.0314115,0.4282405
"490",0.1133939,0.5719387,0.2738254,0.3361225,0.2823163,0.0396135,0.0676695,0.4952775,0.6376911,0.1779685,0.0067307,0.2962337,0.5695747,0.4748414,0.5579576,0.0010394,0.6757382,0.0307241,0.6357543,0.3461716,0.6286872,0.058775,0.0439601,0.4308163,0.0779266,0.573424,0.5751727,0.011323,0.4003945,0.2201527,0.5187289,0.0321506,0.1876581,0.3678306,0.1201352,0.6269003,0.0217054,0.1172775,0.5532028,0.6236466,0.1238006,0.5266417,0.6433129,0.0882861,0.6019647,0.5934641,0.0036812,0.5259271,0.4062078,0.6038521,0.7032264,1.63e-05,0.462802,0.5683731,0.5470557,0.5051856,0.5267298,0.001141,0.3360197,0.6285215,0.376881,0.5387817,0.4085592,0.0012785,0.4423188,0.5177045,0.5571611,0.0001633,0.6663832,0.1438564,0.0414751,0.5962069,0.5300341,0.4479189,0.6290441,0.2250654,0.0790244,0.3438983,0.0004109,0.0468228,0.1485238,0.3449604,0.6265626,0.6035151,0.6348778,0.0111939,0.6782467,0.0347649,0.0077937,0.2531347,0.5344565,0.5816795,0.0286946,0.096158,0.4026147,0.3609885,0.3352997,0.607749,0.0196491,0.3830661
"491",0.146319,0.5021884,0.2704297,0.3589517,0.2033827,0.0261105,0.0446907,0.6094445,0.6655287,0.1200171,4.14e-05,0.1984103,0.580684,0.5662236,0.6598397,0.0047076,0.6118937,0.0335954,0.6596629,0.4179225,0.6064751,0.0368899,0.0449017,0.3115974,0.0804585,0.5806437,0.4545107,0.0202826,0.4000377,0.3074895,0.6209011,0.0288447,0.1612916,0.267715,0.1504905,0.4124318,0.0512877,0.114837,0.5052671,0.6716922,0.1083144,0.6908378,0.5474346,0.0759594,0.6027668,0.5696397,0.0020833,0.4835796,0.4919808,0.6432782,0.5512667,0.0001741,0.5770705,0.6587269,0.6242505,0.5080698,0.5805585,0.0047146,0.5449727,0.4185787,0.3307836,0.50895,0.3090682,0.0001583,0.3352082,0.5457455,0.6077504,0.0003141,0.6597654,0.0893378,0.0245141,0.575331,0.6562544,0.5398606,0.5692568,0.2710689,0.103119,0.4048256,0.0006522,0.0546544,0.1673064,0.5134425,0.542709,0.6532662,0.7600402,0.0119061,0.645399,0.0236932,0.0125602,0.297493,0.4712623,0.5986313,0.0644599,0.0646075,0.3412744,0.3353124,0.3324954,0.5715254,0.0247477,0.3671263
"492",0.1598151,0.631823,0.255346,0.4201542,0.1975332,0.0302839,0.0410432,0.7621639,0.5570343,0.2063045,0,0.2139256,0.5916449,0.5594167,0.6193431,0.0002699,0.6745236,0.029262,0.5788964,0.4669602,0.5634822,0.0404112,0.0411442,0.3877073,0.0654618,0.6757715,0.4810486,0.0326264,0.3864268,0.2092386,0.651962,0.0340283,0.1307996,0.3214381,0.2491755,0.6125863,0.0147257,0.1443966,0.5095373,0.6953931,0.1403209,0.6255279,0.6707171,0.0895586,0.5564036,0.4132855,0.000757,0.251828,0.4135204,0.5694208,0.6459227,0.0005692,0.6120963,0.5886077,0.576138,0.4628606,0.639431,0.0030728,0.4413545,0.6411993,0.3471866,0.4900935,0.3507968,1.52e-05,0.4245811,0.5447613,0.6365723,0.0007402,0.5523141,0.0647173,0.0338216,0.5684708,0.5826864,0.435461,0.5998705,0.3353229,0.1074504,0.4485562,0.006642,0.0225522,0.2540831,0.4963256,0.3814698,0.6429192,0.701972,0.0089759,0.7247337,0.0104576,0.0174291,0.2605212,0.41935,0.711216,0.0346423,0.065107,0.3192072,0.4223972,0.3248675,0.6273902,0.0232553,0.3482891
"493",0.1669458,0.713072,0.2729401,0.296322,0.3538665,0.0221707,0.0868862,0.5987792,0.6109899,0.1532317,0.0007754,0.2353331,0.5843864,0.5741909,0.6386047,0.0003583,0.6038819,0.0234908,0.5442442,0.5100728,0.7014667,0.0629335,0.0345495,0.3864269,0.0580625,0.5572805,0.5798753,0.0184706,0.3659839,0.2248482,0.5717217,0.0406176,0.1184769,0.2633841,0.1631844,0.4766082,0.037778,0.2367282,0.5592894,0.6084305,0.0648951,0.5393684,0.7175834,0.0970772,0.5198452,0.3859617,7.41e-05,0.1382425,0.3698355,0.6130922,0.6798666,0.0001355,0.4109279,0.6026395,0.5944851,0.5815712,0.6106149,0.0060075,0.4357423,0.5444694,0.3511131,0.4146597,0.4910186,1.3e-05,0.4160822,0.6986775,0.6196759,3.5e-06,0.6574873,0.0563163,0.0462765,0.5924228,0.5892678,0.4067971,0.588825,0.2756738,0.1407958,0.4333002,0.0008017,0.0577524,0.1617921,0.5146442,0.4161934,0.5532208,0.7381372,0.0349144,0.5804754,0.0099505,0.0011603,0.3268039,0.4828442,0.5822454,0.0216622,0.0978687,0.3381699,0.2789486,0.2906333,0.5514529,0.0359394,0.4762805
"494",0.1721734,0.5662257,0.297422,0.3394361,0.3279384,0.0215336,0.0899328,0.4952511,0.6704815,0.141481,0.0002654,0.258846,0.5169309,0.6813063,0.6922765,0.0028049,0.5793685,0.0440688,0.7250879,0.3675505,0.6033255,0.0418976,0.0227473,0.4072711,0.0677854,0.7071491,0.494613,0.0154872,0.3656167,0.2543185,0.5732193,0.0299538,0.1313224,0.3200033,0.1365407,0.460207,0.0174926,0.1745268,0.4820685,0.582673,0.0561078,0.6158453,0.6010588,0.1566766,0.4125311,0.3996088,0,0.1476989,0.3653159,0.5451282,0.5316228,5.99e-05,0.641386,0.6868938,0.5662234,0.6022348,0.6222175,0.002597,0.4303776,0.4798789,0.4140565,0.5331183,0.3512269,5.33e-05,0.4926398,0.6375174,0.4630469,0.0001835,0.6796078,0.0613639,0.0557304,0.5878853,0.6101026,0.4533741,0.694292,0.2762028,0.119759,0.4228303,0.000998,0.0135781,0.103718,0.4747236,0.5320368,0.6030887,0.5724745,0.005819,0.6464425,0.0012922,0.0034172,0.2983065,0.5203549,0.6199491,0.0182752,0.0499659,0.4435249,0.2986578,0.2318161,0.5252172,0.0146501,0.3580151
"495",0.1669539,0.6035821,0.5965854,0.0967905,0.3582482,0.0349727,0.0825108,0.535545,0.6610955,0.2133384,0,0.3036518,0.4963194,0.5587726,0.6212929,0.0750438,0.6687424,0.0403715,0.6323898,0.4613472,0.6687641,0.0367488,0.0376923,0.3602694,0.0494117,0.5993888,0.5861423,0.1044427,0.396051,0.521874,0.6677671,0.0414174,0.153783,0.2644484,0.208315,0.5366843,0.0219638,0.4798631,0.5372521,0.5958152,0.0471264,0.6736002,0.6302889,0.1206085,0.4265258,0.3966513,0.000146,0.2741334,0.442955,0.540208,0.5394604,0.0370394,0.5841239,0.5488869,0.7330042,0.6223794,0.5420267,0.0063598,0.325371,0.5508028,0.107277,0.2174675,0.4487826,0.0369891,0.6463548,0.5135616,0.495045,7.6e-06,0.7681156,0.1154544,0.0147364,0.7226557,0.6420801,0.146924,0.6337188,0.2938864,0.3180265,0.4656294,0.0026999,0.0194008,0.0842289,0.3202714,0.4956048,0.6144585,0.5378737,0.0254459,0.6404806,0.0050792,0.0161296,0.0652672,0.5701378,0.5277589,0.0568853,0.2628087,0.3677979,0.4076154,0.4906461,0.7297855,0.0273058,0.4259308
