"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"190",0.0248085,0.004287,0.176244,0.0546805,0.6480639,0.0095168,0.5082942,0.6167642,0.0200821,0.7249932,0.0352946,0.607628,0.6913775,0.614341,0.0017295,0.5407093,0.762134,0.6527075,0.0106946,0.7068226,0.4837746,0.0669721,0.5550142,0.6221593,0.0352013,0.0126356,0.4447366,0.6249632,0.0388836,0.0530329,0.5429767,0.6440289,0.062981,0.5843815,0.6221042,0.0616692,0.0135206,0.5731748,0.8007273,0.5673781,0.5415021,0.5174986,0.6100561,0.480978,0.6104505,0.6297701,0.5531029,0.6017701,0.554937,0.6381464,0.0594544,0.0247763,0.6675926,0.7015758,0.2891156,0.0940146,0.3700438,0.3083702,0.1536249,0.0387457,0.1082908,0.3069508,0.5645533,0.5728274,0.2277497,0.0902167,0.1017489,0.3482688,0.5964918,0.3966562,0.0229939,0.0876467,0.0378438,0.5819513,0.6875623,0.6285012,0.1005804,0.0176241,0.6490785,0.7125966,0.0026912,0.0883084,0.5576366,0.0289242,0.6348457,0.5987587,0.5790912,0.5356588,0.4807204,0.0054766,0.1293617,0.4989408,0.6487822,0.2683713,0.5543892,0.6752093,0.0204023,0.7390039,0.5318435,0.132745
"191",0.0721058,0.0188152,0.3699371,0.0818491,0.5622131,0.005815,0.7059374,0.6318978,0.0121399,0.7711141,0.0225285,0.5088604,0.5977896,0.5475773,0.0063747,0.611066,0.5324035,0.4825473,0.0175893,0.0934327,0.4414422,0.0172937,0.2611669,0.7024032,0.0519939,0.0278148,0.4303717,0.6402408,0.0281326,0.0692294,0.7047078,0.528553,0.0342033,0.6376908,0.6423948,0.0583022,0.007756,0.4026741,0.6404095,0.6300663,0.5391152,0.7539225,0.5842788,0.4441774,0.5912628,0.6095208,0.6054936,0.4315808,0.6951082,0.6548666,0.0263523,0.0139128,0.6571555,0.5862665,0.1207588,0.1581755,0.499637,0.265353,0.1841084,0.0349552,0.1087977,0.3762254,0.506939,0.3710928,0.1481249,0.0371895,0.1022389,0.4709559,0.6435551,0.484709,0.0098883,0.0234858,0.06316,0.6886692,0.6499621,0.6002189,0.063361,0.0465316,0.6223431,0.6265458,0.0156995,0.0497415,0.6149847,0.0161483,0.5703268,0.6808632,0.4915226,0.1774812,0.4781151,0.0007105,0.0873355,0.2311137,0.399701,0.0415304,0.5728603,0.5065639,0.0084602,0.5464968,0.6443439,0.0984909
"192",0.1045549,0.2379914,0.4410201,0.0870083,0.643237,0.0112611,0.6832775,0.6216521,0.0146354,0.6056963,0.0533833,0.6264476,0.6551883,0.619918,0.1023074,0.6056097,0.5435598,0.5534361,0.0245203,0.0283728,0.4599742,0.0208181,0.1226992,0.606086,0.0216687,0.0030245,0.4775552,0.5755195,0.0253959,0.0683085,0.5090641,0.5904576,0.0653137,0.543387,0.6510995,0.0633715,0.0067089,0.3629958,0.6204026,0.7368298,0.6293676,0.7282639,0.6477481,0.5013043,0.6238416,0.5928384,0.7304685,0.523709,0.7128832,0.5714026,0.0466179,0.0238641,0.576529,0.6243062,0.1084569,0.2210885,0.3178727,0.2763636,0.1630364,0.0642234,0.0465847,0.3237605,0.7045909,0.4618887,0.1129458,0.0715458,0.0901221,0.3951266,0.6948744,0.6219504,0.0170587,0.0240924,0.0337118,0.5765992,0.6809751,0.574807,0.0850094,0.0329381,0.6492597,0.566223,0.0290559,0.0457671,0.6470975,0.0041373,0.7554891,0.568705,0.5835246,0.1816863,0.3927672,0.0003459,0.1109691,0.2171393,0.4216486,0.0004791,0.591642,0.6033618,0.0169362,0.6334935,0.7179335,0.0951468
"193",0.3093837,0.3875442,0.6681852,0.1262681,0.754185,0.0026709,0.7166091,0.5048822,0.0358692,0.6345906,0.0373317,0.5896739,0.648841,0.5931564,0.3604723,0.6267852,0.6628815,0.6444692,0.0151903,0.0176419,0.3764364,0.0077329,0.1250209,0.6117042,0.0472691,0.0042595,0.3795047,0.6603423,0.0454696,0.0354657,0.5570632,0.5976467,0.0364301,0.631086,0.7097964,0.0813137,0.0033724,0.2814596,0.5726384,0.7439549,0.6794936,0.6312116,0.7129111,0.456286,0.7955356,0.7286501,0.7180003,0.4612009,0.6950394,0.7022935,0.0574545,0.0202305,0.606314,0.6585039,0.0487586,0.2202887,0.2822761,0.2971777,0.2593814,0.3267667,0.0306422,0.4024561,0.4036181,0.5254747,0.2117232,0.2914582,0.0650374,0.2619064,0.7059857,0.6870033,0.0117827,0.0330375,0.0344704,0.5344343,0.5592132,0.5773324,0.0941224,0.0420749,0.4944926,0.6575512,0.0204524,0.0472105,0.5260332,0.0027125,0.6570807,0.5820583,0.7437968,0.1875007,0.4503141,0.0003976,0.1522896,0.13763,0.4688918,0.0007421,0.6416134,0.5688376,0.0232976,0.5931066,0.6714629,0.0825459
"194",0.3855942,0.520824,0.6884199,0.1105881,0.8559527,0.008433,0.7240388,0.5560119,0.0186024,0.6560111,0.029166,0.5431314,0.6545934,0.6377263,0.445194,0.6399092,0.676171,0.649121,0.01672,0.026884,0.2917132,0.0067114,0.130216,0.6625011,0.0670751,0.0050094,0.3885657,0.669178,0.0210558,0.0626479,0.5714941,0.6753232,0.0766052,0.524593,0.5736478,0.0731901,0.0058242,0.3039772,0.6301316,0.6059258,0.6120095,0.6699046,0.6519373,0.4427879,0.6640404,0.589299,0.699322,0.5927947,0.6309407,0.6651937,0.0530466,0.0205137,0.5474982,0.546264,0.0434057,0.450739,0.1313031,0.5092424,0.3853769,0.4274403,0.0039971,0.3423225,0.2059235,0.6467327,0.414274,0.5994879,0.0864661,0.1123686,0.5911796,0.7138255,0.0197077,0.0327601,0.0324338,0.558363,0.5956255,0.544099,0.0901366,0.0636334,0.6978885,0.568096,0.0145952,0.0520299,0.5941645,0.002296,0.5904948,0.6836521,0.6262544,0.0788067,0.4668506,0.0004396,0.0833082,0.0751449,0.4656148,9.2e-05,0.6566035,0.5633826,0.0121327,0.7699134,0.652243,0.0654793
"195",0.4205408,0.671109,0.7117598,0.1328208,0.7738613,0.0073398,0.5650068,0.6240715,0.029222,0.6442182,0.0230333,0.5572822,0.6533567,0.6408181,0.422613,0.5743558,0.5829535,0.5473698,0.0401679,0.0185112,0.4155313,0.0079078,0.1280568,0.6953275,0.0497795,0.0144617,0.5381072,0.5691102,0.043606,0.0451354,0.5844706,0.59166,0.0760345,0.6333961,0.6400065,0.0487445,0.0015347,0.3509744,0.7087584,0.5765363,0.7733366,0.6160717,0.5557076,0.3888722,0.635318,0.583853,0.6502567,0.7305411,0.7314408,0.6727178,0.0403745,0.0169599,0.7204178,0.5975955,0.0071024,0.6565959,0.0617893,0.5310256,0.576128,0.5800985,0.0038634,0.4349499,0.168497,0.6640323,0.4111338,0.6745774,0.0769145,0.0720366,0.6225043,0.7284195,0.0186155,0.0318424,0.0131811,0.6737623,0.6484788,0.6665078,0.1158938,0.0481183,0.5896678,0.6456059,0.006717,0.043301,0.4525805,0.0005448,0.5769436,0.5697107,0.6892634,0.1066204,0.3159051,0.0010148,0.1279041,0.1786047,0.5535296,0,0.6903063,0.6776067,0.0207534,0.614593,0.6081895,0.1009311
"196",0.4727571,0.6481534,0.7438728,0.1251876,0.5941506,0.0037331,0.6034945,0.6554168,0.010472,0.6803005,0.0163894,0.551425,0.5527249,0.5512851,0.4802931,0.607611,0.6771037,0.6754349,0.0252187,0.0176455,0.311193,0.0054834,0.1526158,0.7324775,0.080318,0.0114661,0.4321253,0.6289924,0.0392452,0.0722858,0.6987567,0.5169014,0.0629664,0.6213095,0.6023095,0.0748653,0.0010934,0.2616253,0.6638037,0.6686899,0.6711779,0.5361191,0.6219452,0.497025,0.7483732,0.6567699,0.5765928,0.6346965,0.6757123,0.5950872,0.0681807,0.0145526,0.6047368,0.5954832,0.006126,0.5842319,0.0733367,0.6864125,0.6480702,0.7527594,0.0019891,0.4344978,0.1539576,0.6524169,0.5976744,0.5101172,0.0760704,0.0755881,0.6974484,0.5225682,0.0059704,0.0227771,0.0145941,0.6084529,0.7398097,0.6535334,0.0889854,0.0352443,0.5234865,0.6822857,0.0055175,0.0594063,0.6805555,0.000255,0.647775,0.5432658,0.5873921,0.0914636,0.3087862,0.0011677,0.132185,0.1181159,0.466907,0.0006785,0.5386267,0.6708429,0.0120087,0.5252242,0.4860286,0.0600616
"197",0.5294065,0.724225,0.7337181,0.1579298,0.6072047,0.0385405,0.6240567,0.8089961,0.0091563,0.5961836,0.0134498,0.5762189,0.7123407,0.647712,0.5184493,0.5646663,0.6450541,0.6187096,0.0134906,0.0174647,0.4625493,0.0063978,0.1164929,0.5417468,0.0672925,0.016796,0.4689993,0.6128379,0.0391374,0.0383431,0.6248242,0.7072166,0.0236837,0.58268,0.5854378,0.0572663,0.0034676,0.3061995,0.4903469,0.5854453,0.5921124,0.5376434,0.7302298,0.4720537,0.6514167,0.5921543,0.6392248,0.7003016,0.6991743,0.6263128,0.0516662,0.0120797,0.5507599,0.5878443,0.0022656,0.5613933,0.0624166,0.5976862,0.7372462,0.6296408,0.0005458,0.4355938,0.143895,0.6809258,0.6066109,0.5636082,0.0745585,0.0585779,0.5774843,0.5421996,0.0061177,0.0187596,0.0169533,0.6450197,0.5002436,0.6170102,0.1166031,0.0431379,0.7035585,0.615982,0.0135336,0.0498787,0.6293773,0.0028798,0.559082,0.5840337,0.5608365,0.1079027,0.3168493,0.0003129,0.1468472,0.1336538,0.397945,0,0.6276596,0.6579286,0.0095476,0.6789721,0.5963949,0.1003304
"198",0.4528031,0.5925469,0.6631978,0.1112338,0.5772225,0.0092653,0.6631701,0.6215304,0.0195639,0.5002687,0.0097679,0.5295818,0.6885377,0.695152,0.5470579,0.4779336,0.5909234,0.5471434,0.0455926,0.0171901,0.4174559,0.0086131,0.1637475,0.5825809,0.0477806,0.0093583,0.4828673,0.6984122,0.0249204,0.019633,0.6403603,0.5904935,0.0349911,0.6329453,0.5474984,0.0820089,0.0060053,0.2959139,0.5990706,0.6037271,0.6195833,0.6114628,0.7132189,0.4369902,0.6507084,0.6733868,0.6558597,0.5549996,0.7118498,0.4792376,0.0645496,0.0135311,0.7019417,0.5749881,0.0049907,0.5715153,0.0725291,0.6100768,0.6607474,0.6904636,0.0014197,0.3456781,0.1500668,0.6136444,0.5717776,0.5476234,0.0940777,0.1024913,0.6521787,0.5454623,0.0088584,0.0274109,0.0376986,0.6344944,0.6057201,0.5680695,0.0829238,0.0305276,0.5925461,0.6922016,0.0100767,0.0360632,0.7413123,0.0004295,0.5503774,0.5645736,0.6268606,0.124344,0.4501561,0.0001523,0.1607842,0.1106565,0.3893479,7.46e-05,0.6424055,0.6692077,0.0337228,0.5621676,0.5592081,0.0953206
"199",0.5417856,0.6483659,0.676728,0.1733474,0.54258,0.0126258,0.7519123,0.6477231,0.0108465,0.4938644,0.0474922,0.6763591,0.5732924,0.5857912,0.5208107,0.5338917,0.6587858,0.7142609,0.0125497,0.0156811,0.4158438,0.0052787,0.2093474,0.6935217,0.0613936,0.0064549,0.3887114,0.6289195,0.0324871,0.0652396,0.7024427,0.6299592,0.0433913,0.6174188,0.5505607,0.0513315,0.0012346,0.3304629,0.6505558,0.6086881,0.6134862,0.6133417,0.5501908,0.4262985,0.552166,0.5475815,0.5607878,0.5696216,0.687195,0.7327061,0.0349024,0.0399095,0.6294542,0.6395004,0.0116796,0.5831221,0.0456864,0.7021234,0.6744367,0.6379379,0.0030653,0.4096031,0.1484885,0.6096028,0.5557697,0.5110358,0.0498096,0.0909732,0.5076694,0.5633739,0.0250479,0.0361925,0.0377423,0.6224909,0.6067715,0.4914528,0.119393,0.0324854,0.6860736,0.6397077,0.0160116,0.064681,0.6631791,0.0001726,0.5995261,0.6462498,0.4729153,0.2325145,0.5220957,0.0019877,0.0955462,0.1045525,0.4405621,6.56e-05,0.5813819,0.6734495,0.0166565,0.6950834,0.5789956,0.0722001
