"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"2416",0.0143151,0.5638401,0.5218103,0.7298417,0,0.7159744,0.6843545,0.5199205,0.189756,0.2862462,0,0.0483876,0.6677102,0.6821645,0.1030584,0.0974661,0.5977583,0.0588725,0.660613,0.0050368,0.6627195,0,0.0400118,0.5762734,0.7300548,0.6550016,0.0360511,0.6783689,0.7035391,0,0,0.0344969,0.6328068,0.6853062,0,0.6095466,0.6069185,0,0.5790044,0,0,0.0007904,0,0.5398574,0.5515743,0.709685,0.6600014,0.6847751,0.7063826,0.5952417,0.5758385,0.0768906,0.4816329,0,0.4134673,0.62875,0.0152453,0,0.7437337,0,0.6728363,0.4818194,0.6052832,0.6525832,0.0413973,0.7243407,0.4515636,0,0,0.64127,0.027841,0.6405445,0.3561154,0.6219358,0.6656396,0.7380677,0.0611348,0.052329,0,0.7013779,0,0,0,0,0,0.7123063,0.6195645,0.1289631,0.6983252,0,0.0948828,0.7304389,0.015794,0.0593151,0.0358825,0.3617887,0.6879785,0.0236773,0,0
"2420",0.0164854,0,0.7225106,0.745285,0.0075561,0.6055879,0.7038668,0.6202606,0.1973042,0.3082834,0.0017378,0,0.6267712,0,0,0,0.715378,0,0.5550783,0.0157003,0.679511,0.186695,0.0170532,0.6134525,0,0.6708704,0.0278235,0,0.6447781,0.1455493,0.6768613,0,0,0.5252312,0.0485006,0.5604371,0.5947084,0.3743142,0.6276596,0,0.0563035,0.0019574,0,0.6130061,0,0.5024229,0.7048416,0.6505545,0.6249384,0.5129739,0.6647991,0.0614412,0,0.6867308,0,0,0,0.4911122,0.6524684,0.0319339,0,0.4630125,0.6458152,0,0.0184718,0.7169649,0.697839,0.0116645,0,0.555177,0.038074,0,0.5799681,0,0,0.6416143,0.3748683,0,0.0191794,0.6896777,0.7791213,0.6177372,0.7149962,0,0,0,0.6826654,0.0276095,0.7138213,0.0638781,0.0736142,0,2.6e-06,0.0795465,0,0.3957806,0.8142177,0,0.6926454,0.6539266
"2424",0.0061147,0.430598,0.6241975,0.6342531,0.0058266,0.5725206,0,0,0.4537751,0.2678608,0,0.0652653,0,0.7209009,0.0604275,0.0759295,0,0.0117709,0,0.0118265,0.6074056,0.1466724,0.0191376,0.6612933,0,0,0.0194357,0,0.7297084,0.0954602,0.6745511,0,0,0.7611536,0.0293051,0.5892977,0.6771516,0,0.5783015,0.666915,0.0630955,0.0019723,0.1535575,0.6045995,0.746842,0.6862866,0.6044586,0.6868602,0,0,0.6431215,0.0587422,0,0,0,0.5739581,0.0005099,0.6188403,0.6438608,0.019678,0.753541,0.5511541,0,0,0.026406,0,0.5972343,0.027941,0.6596035,0.6239683,0.034499,0,0.6913842,0,0,0.6205485,0.3819187,0.0082574,0.0511487,0.6149157,0.670666,0.6398712,0,0,0.0457478,0.5423882,0.7221415,0,0.5830269,0.0331119,0,0.7284946,3e-06,0,0,0.3124784,0,0.0161843,0.7142394,0.777759
"2428",0.0187373,0.5266098,0.7169653,0.5976327,0.0037245,0.7640568,0,0.6061221,0.4835025,0.3511379,0.0658314,0.0710923,0.5823472,0.5089898,0.0423805,0.0979932,0.6728191,0.0327227,0.7009666,0.012577,0,0,0,0.5954502,0.6119617,0,0.0280599,0,0,0,0.6988128,0,0.6010808,0.4655144,0.0341021,0.650289,0.7180266,0.4250132,0.5870965,0,0.0661096,0.0080501,0,0,0.6478187,0.5119706,0.717671,0.5643427,0.646324,0.6346011,0.7832827,0.0829143,0.5953902,0.6356424,0.4066798,0.6290841,0.0226261,0.6807673,0.7210769,0.0237434,0.5941837,0.4604433,0.6013897,0.5948499,0.0242426,0.7373847,0.5642402,0.0092422,0.6839922,0,0.0357513,0.4624607,0,0.6525819,0.4566546,0.7695341,0.1888331,0.0443268,0,0.5894383,0.6683397,0.6167101,0.6237085,0.0254425,0.1954008,0.6808124,0.6872005,0,0,0.0758383,0.1028571,0,0.0105235,0,0,0.3697909,0.6270051,0.0351654,0,0.595388
"2432",0.0074156,0.5753959,0.645965,0.6437415,0,0.7612066,0.5917758,0.5957435,0.2048181,0.3195585,0,0.0681616,0.5989772,0.6014576,0,0,0.6246808,0,0,0.0015268,0.6920471,0,0.0145866,0,0.6300623,0.676343,0.0227583,0.6453004,0.6773021,0.1552408,0,0.0590523,0.5244573,0,0,0,0.614314,0.4327492,0.5602991,0.614994,0,0.0029411,0.094419,0,0.6700754,0.618524,0.5746775,0.6444897,0.6006396,0.6377294,0.6296009,0,0.4729702,0.7297392,0.3236486,0.5816116,0.040126,0.5984261,0.7959885,0.0661598,0.8116237,0.4348901,0,0.7511393,0.03235,0.5369862,0.5279315,0.0049081,0.5884492,0.6122491,0.0296519,0.5988317,0.3466178,0.5883859,0.6538519,0.7345813,0.0730471,0.0944919,0.0145528,0.5401678,0.6206458,0.4921082,0.8001787,0.0301689,0.2699159,0,0.6430792,0,0,0,0.0654222,0.7173603,0.0252862,0.1136948,0.0176017,0,0.7379282,0.0187369,0,0.5845114
"8527",0.0143152,0.6203858,0.7360264,0.64591,0.0037935,0.7019311,0.6580105,0,0.2076096,0.3531299,0,0.0399389,0.6440495,0.6632455,0.0652417,0.0887113,0.7425569,0.0523214,0.6868705,0,0.60336,0,0.026918,0.7197931,0,0.6890568,0,0.7892526,0.6002605,0.1431655,0.5971548,0,0.6892986,0.6353561,0.037284,0.5644732,0.7600608,0.4195349,0,0.6086365,0,0,0.1334156,0.6560669,0.6924415,0.6654614,0.6075427,0.6855317,0.735398,0.6763782,0.6713654,0.0953345,0.5690159,0.7043051,0,0.6403276,0.0280077,0.6506228,0.6228491,0.0246979,0.6491794,0.523662,0.5922639,0.6988932,0,0.7853836,0.5663436,0,0,0.5811459,0.0361372,0.7009104,0.340926,0.7072297,0.7259121,0.8216704,0.0775331,0.0616686,0.0197503,0,0.686147,0.5320813,0.6312129,0.0245083,0.2276754,0.7433444,0,0.1348098,0,0.0598172,0,0.7763282,0.0106112,0.0631735,0.0422141,0,0,0.0310146,0.7165055,0.7103606
"8531",0.0196277,0,0.3429237,0,0.1433762,0.7794914,0.7145514,0.7750791,0.5198842,0.0620454,0.0646766,0.0485932,0.6739108,0,0,0,0,0.0452369,0.6534911,0.0003955,0,0.1327419,0.0063948,0.6875776,0.6909186,0.6698417,0.034226,0.658982,0.6348932,0.0307937,0.6144233,0,0.560085,0.6832292,0.0013718,0.5465843,0.5508302,0.3941068,0,0.6918435,0.0784077,0.0054948,0.0834175,0.6289897,0.8223851,0.5547962,0.3311251,0.6548571,0.6518579,0,0.7697812,0,0.597942,0.6243402,0.3528981,0,0,0.6105314,0.7124815,0,0.655546,0.4893481,0.6223082,0.7257015,0.020764,0,0.395036,7.22e-05,0.6393853,0.5989484,0.0295416,0.6291932,0.5914747,0,0.7644379,0.6660333,0,0,0.0407599,0,0.6718155,0,0.2349779,0.0481245,0.2323676,0.6460105,0.5570533,0.1097229,0.5547115,0,0.0086679,0.6828554,0.0256525,0,0,0.6155334,0.6992784,0.0299014,0,0
"8535",0,0.5061625,0.2941667,0,0.0958554,0.566177,0,0.727086,0.4393487,0.0358037,0.0377407,0,0,0.7263635,0.0854567,0.0089166,0.6521283,0.0600956,0.6189456,0,0,0,0,0.6178885,0.6837668,0.7147873,0,0.7061372,0,0.042258,0.5735077,0.0415901,0.6304347,0,0.0014813,0.6334831,0.5357602,0,0.5807983,0.7746826,0.0513476,0.0034547,0.137224,0.5863568,0,0.6020677,0,0.6553442,0,0,0.6051932,0.121608,0.5957798,0.644603,0.3472354,0.5834036,0,0.7881011,0,0.0095119,0,0.4735386,0.6970517,0,0.0612983,0.7287908,0,0,0.7310387,0.581095,0,0,0.5917222,0.65774,0,0.6738995,0.0326728,0.0040601,0.0218043,0.6593921,0.6839751,0,0,0,0,0.6290852,0.6479019,0,0,0.0346457,0,0,0.0062019,0.0314094,0.0610887,0.5986959,0.6619976,0.0187248,0,0
"8539",0.0319419,0.5509474,0.5718846,0.6213712,0.0112848,0.6848815,0,0.554862,0.1258712,0.1727747,0.0713537,0,0.624846,0,0.0447671,0,0,0.0498537,0,0,0,0.1441639,0.0071645,0.661271,0.6103969,0.5972707,0.029775,0.5715381,0.6499465,0.2021852,0.641991,0.0956145,0.6615333,0.5998006,0.0726778,0.5840384,0.5862206,0.3529814,0.5963643,0,0.0742294,5.33e-05,0.1483651,0.617536,0.560421,0.7279492,0.5958849,0.6387492,0.6419269,0.668265,0.6860337,0.093228,0,0.7556076,0,0,0.034217,0,0.5512528,0,0.7538264,0.5937527,0.5656868,0,0.0287002,0.6253355,0.5852654,0.0315029,0.571281,0.638806,0.0302881,0.6046819,0,0.6318362,0.7616246,0.5383996,0.0618769,0.0769339,0.0100355,0.5803029,0,0.6702707,0,0.056644,0,0.6552569,0.6814728,0,0,0,0.1118221,0,0.0231128,0,0.0680114,0.4150494,0.6430289,0.0476873,0.6866696,0.7633478
"8543",0.003182,0.6755612,0.7316073,0.5861473,0,0,0.6634808,0.5908262,0.0631617,0.317394,0,0.0622744,0.615626,0.6953488,0.0440214,0.0569383,0,0.0512104,0.6707333,0.0089861,0.6945103,0.1105519,0.0310834,0,0.6559846,0.7194871,0.0543663,0.6937629,0.6713201,0.224882,0.7514374,0,0.5797815,0.6183659,0,0,0,0.3966357,0.6493854,0.708927,0.0801686,0.0017631,0.1179098,0.7041675,0,0,0.6718082,0,0,0.6845678,0.6637467,0.128758,0.5121319,0.6601356,0.332253,0.5594841,0.0488156,0.6193503,0.5351579,0.0254181,0.7088377,0.5874565,0.5854225,0,0,0.6754739,0.511739,0.0161769,0.7692207,0.5637608,0,0.5763934,0,0.6711074,0.68624,0.6496075,0.0217348,0.0861863,0,0.6525284,0.6429188,0.5566128,0.6973518,0.0285518,0,0,0.6693464,0.1260599,0.699293,0.0186111,0.0974176,0.7036035,0.0171192,0.1128058,0,0,0,0,0.5879752,0.6196337
