"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"3151",0.617962,0.5894902,0.0069175,0.0205609,0.489794,0.3115668,0.0481949,0.4041004,0.2201478,0.5501183,6.95e-05,0.3659642,0.2435947,0.5833791,0.4412983,0.0729733,0.6258868,0.6530559,0.5678071,0.0910694,0.0781406,0.0116287,0.5800057,0.6814446,0.6682213,0.2060898,0.6610464,0.5272509,0.0088804,0.5418174,0.6941701,0.6125845,0.1287021,0.5504588,0.4011802,0.0012472,0.3977485,0.4832114,0.2589015,0.6020799,0.7616518,0.6567596,0.0380039,0.3434102,0.3489883,0.0255921,0.375378,0.5670035,0.5663606,0.0149747
"3153",0.6565978,0.706673,0.0066002,0.0004562,0.6802069,0.4864454,0.0356729,0.4304361,0.0798627,0.5040521,0.0003586,0.3411076,0.5770489,0.644633,0.3921254,0.0413515,0.5785999,0.1699385,0.6285353,0.0828226,0.0435707,0.0200462,0.6177261,0.7292197,0.4598565,0.3869094,0.6038656,0.5386954,0.0514028,0.534951,0.6242354,0.6418978,0.1958682,0.7770089,0.4618186,0.0007776,0.2376365,0.6632278,0.2346015,0.4091704,0.5838014,0.5142309,0.293446,0.0482269,0.1697755,0.4112487,0.3196949,0.6006585,0.5892858,0.0136528
"3155",0.6968436,0.6277581,0.0142389,0.0011604,0.6355389,0.4809685,0.0347015,0.5289709,0.2114937,0.6308388,0.000117,0.1843047,0.5709005,0.681928,0.251313,0.0335343,0.7386001,0.2695916,0.6275645,0.0819382,0.0460173,0.0173556,0.5444434,0.5488127,0.4203895,0.2735577,0.5819811,0.4694223,0.0916955,0.5591444,0.6850927,0.6411831,0.125981,0.7177427,0.5331951,0.0001174,0.3200796,0.6890333,0.2269313,0.5028583,0.5763149,0.5973278,0.2366259,0.0291766,0.0994818,0.503747,0.3768936,0.3631677,0.6300291,0.0183413
"3157",0.6122758,0.5250463,0.005746,0.0006031,0.7336516,0.4065908,0.0500205,0.4392443,0.0765532,0.5103758,5.01e-05,0.1023357,0.6252469,0.5823732,0.3237429,0.0865777,0.6666337,0.2160217,0.6954428,0.1994251,0.0259001,0.0251893,0.3762595,0.549506,0.4576248,0.3265179,0.6075447,0.4933668,0.0750446,0.5655726,0.6619456,0.5975515,0.1821062,0.6776448,0.4674414,0.0001228,0.2312329,0.6239628,0.2733312,0.6029392,0.5881926,0.6746646,0.3448867,0.0279251,0.1252709,0.666623,0.3562592,0.3661771,0.5519811,0.0347376
"3159",0.5628534,0.6794903,0.0067757,0,0.6024459,0.498174,0.0500179,0.4717739,0.0908161,0.6613087,0.0004871,0.1084616,0.4943369,0.592677,0.3463116,0.0460871,0.70057,0.233047,0.6245938,0.2402635,0.0171578,0.0093246,0.2482445,0.6009644,0.380312,0.3989453,0.642383,0.4996975,0.091859,0.6000196,0.7444658,0.5905982,0.2009456,0.7489582,0.4193645,0.0007506,0.2412922,0.5366739,0.2725248,0.5132715,0.5344041,0.610475,0.363131,0.0294595,0.1354776,0.5954205,0.3627721,0.4431525,0.6233257,0.023036
"3161",0.701547,0.7226452,0.0172787,5.38e-05,0.6797844,0.5047718,0.0267907,0.3844063,0.0514329,0.5581695,5e-07,0.1587367,0.5803817,0.6575716,0.3089646,0.0507917,0.5677108,0.228875,0.6306823,0.2286534,0.0487256,0.0097251,0.2314278,0.5520258,0.3515104,0.3108166,0.630264,0.547553,0.099817,0.637716,0.7169094,0.6950471,0.1465246,0.6264324,0.4816692,0.0005346,0.2583353,0.5687953,0.4180432,0.4558273,0.5635034,0.5496852,0.369213,0.0098069,0.1342123,0.4891463,0.3242108,0.5161467,0.6135724,0.0426361
"3163",0.6803746,0.6404522,0.010228,0.043155,0.6807492,0.3352071,0.0528055,0.3400281,0.2604066,0.5703472,0.0069254,0.1582976,0.4027125,0.6434905,0.2745719,0.0388745,0.5574895,0.753592,0.6308074,0.1089151,0.0549367,0.0199583,0.3567331,0.5681471,0.5121905,0.1317063,0.6318319,0.5631936,0.0295012,0.7151677,0.642456,0.5837328,0.1756244,0.6922008,0.3668092,0.0005417,0.2935558,0.4898004,0.4284098,0.4819873,0.5033825,0.5880166,0.02335,0.2761093,0.2167027,0.2182946,0.293175,0.706071,0.5261229,0.0211921
"3165",0.7109345,0.6308467,0.0078537,0.027438,0.5931098,0.3860623,0.0631575,0.3264523,0.1700815,0.4218299,2.95e-05,0.3110091,0.3369251,0.7003305,0.2910046,0.0413625,0.6995637,0.6053266,0.6717945,0.0950434,0.0602237,0.0226617,0.4357782,0.663524,0.569786,0.1876894,0.6338372,0.473249,0.0259668,0.5330033,0.602726,0.7092775,0.173427,0.5482767,0.2706276,0,0.307347,0.5468708,0.3198558,0.4703922,0.5589254,0.6825894,0.0281379,0.2868738,0.2564411,0.0490681,0.3129696,0.6459706,0.5245435,0.0299648
"3167",0.6438979,0.6183334,0.0088806,0.0309756,0.644394,0.4041539,0.063889,0.4043061,0.1988767,0.6605401,7.96e-05,0.2111483,0.3573387,0.5181322,0.313315,0.0394141,0.7588766,0.6724894,0.7031693,0.1008908,0.0468452,0.0565265,0.5508675,0.5619253,0.6247814,0.265576,0.5974556,0.416796,0.0205034,0.5393363,0.5895204,0.6311163,0.1997148,0.6124996,0.3543358,0.0003313,0.3680994,0.5168456,0.2326638,0.4680909,0.5118556,0.6219038,0.0213546,0.3977328,0.3844864,0.0093458,0.3049165,0.5822642,0.560973,0.0172765
"3169",0.5837302,0.6009149,0.0173193,0.0449517,0.5901273,0.3100015,0.0419589,0.5342978,0.158851,0.4764919,0.000903,0.2870295,0.2952155,0.6677689,0.3100279,0.0195238,0.5940954,0.6700669,0.5896908,0.1684997,0.0480944,0.012082,0.6634592,0.5597567,0.630841,0.1783212,0.7138559,0.5447045,0.0157376,0.6724008,0.6224566,0.6102894,0.1285928,0.7962208,0.2022346,5.12e-05,0.427275,0.5200303,0.2711814,0.5273775,0.6059894,0.5166527,0.0119368,0.3373143,0.2811626,0.0157656,0.2124754,0.6065146,0.6355829,0.0250335
"3718",0.7084332,0.7562413,0.0117267,0.0524109,0.5538777,0.3411974,0.0789536,0.4924262,0.2091937,0.5496034,9.67e-05,0.3120881,0.2589114,0.6037001,0.3885353,0.0384552,0.7119042,0.5962575,0.6459512,0.1283388,0.0273792,0.029826,0.5167503,0.6628148,0.5793215,0.1931698,0.5693334,0.4731976,0.0341773,0.7002691,0.7900364,0.6261999,0.1282041,0.6366502,0.462621,0.0005331,0.3673873,0.4844586,0.3121408,0.4888898,0.5976902,0.6155752,0.0387541,0.2873028,0.2945073,0.0376893,0.432606,0.5902653,0.5849954,0.0316491
"3720",0.6003903,0.6147198,0.0023363,0.0421447,0.7414785,0.4192153,0.0343176,0.4693426,0.4177209,0.1866069,0,0.2878001,0.3053587,0.5945758,0.4342521,0.0227862,0.5684203,0.6184936,0.6234171,0.1070594,0.0054874,0.0089469,0.0867035,0.6008223,0.6329286,0.2052838,0.5918779,0.543883,0.0100029,0.6156432,0.6020112,0.6728195,0.0742608,0.5448868,0.1337763,0.0023517,0.1365453,0.5708716,0.3217173,0.4109491,0.5730723,0.5432016,0.0388035,0.3375603,0.3195037,0.1473965,0.2935357,0.7530717,0.634658,0.017387
"3722",0.5859637,0.6998483,0.0113213,0.0087171,0.4989255,0.3618125,0.0128876,0.6856354,0.5591692,0.1209799,0.0048567,0.4938738,0.304397,0.568341,0.340307,0.0414487,0.7251708,0.679466,0.7115334,0.0634202,0.0100497,0.0706394,0.0083954,0.5646876,0.5538231,0.139799,0.578739,0.5057195,0.0209526,0.556923,0.7330206,0.7696267,0.0489492,0.6944542,0.2960439,0.0001901,0.1246252,0.3376748,0.4552726,0.6130505,0.5994734,0.6736656,0.0146191,0.3086842,0.337777,0.1217301,0.3022414,0.5644689,0.5373009,0.0112342
"3724",0.5606344,0.5924656,0.0118016,0.0150725,0.591081,0.4325903,0.0092432,0.6426165,0.5845153,0.0966539,0.0007056,0.337233,0.2763324,0.5768959,0.3230743,0.028339,0.7018834,0.5980175,0.6589061,0.1332678,0.0200271,0.0123229,0.0241982,0.5719342,0.5347179,0.174408,0.6599763,0.5073202,0.0169028,0.5818381,0.6007046,0.6829279,0.0046742,0.5878284,0.2873137,0.0053742,0.1339366,0.3163983,0.4558089,0.5535117,0.5011432,0.7748131,0.0154062,0.3489134,0.3420496,0.0867835,0.1972693,0.6848053,0.5186915,0.0109899
"3726",0.6646713,0.6453538,0.0061164,0.0113018,0.7843283,0.3740893,0.0153561,0.5883191,0.5257615,0.1196749,6.3e-06,0.3160082,0.3346294,0.7372231,0.3257456,0.0540513,0.6154472,0.6268783,0.6619077,0.2418926,0.0055833,0.0149898,0.0010821,0.7418124,0.6417597,0.1961224,0.7320781,0.4905111,0.0169089,0.6740594,0.5605542,0.575526,0.0076791,0.5495561,0.2793015,8.2e-06,0.1790514,0.408192,0.5134378,0.4505685,0.48223,0.7439439,0.0163318,0.34789,0.4079931,0.1149204,0.3162958,0.6647461,0.437863,0.0143869
"3728",0.6241545,0.5819262,0.0092397,0.0051604,0.5665135,0.3707579,0.0259264,0.5362778,0.650967,0.1373766,5.94e-05,0.3391967,0.4239807,0.5192517,0.3052085,0.0781652,0.635398,0.633094,0.5835203,0.2074317,0.0109667,0.0244951,0.0029301,0.4231854,0.569379,0.1302807,0.7277383,0.4955124,0.0065106,0.6177767,0.6446498,0.6101794,0.00839,0.6779112,0.2034527,0.019438,0.1372176,0.3796714,0.5111696,0.5016396,0.4012988,0.6002077,0.0221937,0.2550516,0.3342441,0.1163685,0.2750081,0.6384494,0.4995015,0.0222523
"3730",0.5528403,0.6286098,0.0060223,0.0018017,0.6987893,0.349147,0.0422543,0.5386074,0.208219,0.4983395,0.0015139,0.2575803,0.3053435,0.640161,0.2358653,0.0298017,0.6147031,0.6000203,0.6561409,0.2594353,0.0445492,0.0284519,0.3560537,0.6133575,0.5964026,0.2685147,0.6340108,0.4642686,0.0122339,0.6713907,0.6274148,0.7190492,0.1290127,0.7829769,0.2831346,0,0.3936897,0.6578958,0.4187693,0.423275,0.5868794,0.6981927,0.0515306,0.3076093,0.2453754,0.0247808,0.3307282,0.4798003,0.5400628,0.0122796
"3732",0.6774898,0.5847682,0.0044762,0.0130348,0.6018659,0.4176632,0.0457922,0.5585877,0.1691339,0.5731257,0.0007103,0.3020632,0.3745045,0.7068317,0.3496957,0.0269702,0.5443837,0.7215548,0.6693141,0.1346167,0.0639879,0.021778,0.5640579,0.5972168,0.6429895,0.2073587,0.6574249,0.4684479,0.034706,0.6517475,0.6926598,0.5386873,0.113801,0.6101031,0.1981678,0.0031095,0.3588828,0.6001725,0.2792734,0.5343841,0.5620043,0.7620833,0.0521939,0.3087846,0.372322,0.0224225,0.2698308,0.6775098,0.6373476,0.017904
"3734",0.6416282,0.4926139,0.0132192,0.0306912,0.6128543,0.4700221,0.0603826,0.3860624,0.2105225,0.5857499,6.3e-06,0.4019859,0.3444425,0.6243981,0.3157144,0.0357189,0.6017727,0.5186065,0.6534623,0.0935912,0.0341507,0.0150626,0.5947507,0.6789927,0.6563785,0.2379458,0.6450561,0.6114927,0.0345892,0.6741696,0.714986,0.646847,0.2047838,0.6396769,0.2263103,0.000121,0.5538537,0.504919,0.3600212,0.5256179,0.6574446,0.6075981,0.0049283,0.2612554,0.3316658,0.0298468,0.321498,0.5779199,0.6695868,0.0084439
