"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"1786",0.4043643,0.0062807,0.6702707,0.7533065,0.1649331,0.5768411,0.1716536,0.5422364,0.1569811,0.0340256,0.5847718,0.1088422,0.4577087,0.5774981,0.0745667,0.4896714,0.4655455,0.7432632,0.0224931,0.642759,0.0256797,0.0230926,0.6394625,0.1969421,0.1110129,0.1903,0.5957807,0.1273331,0.5700375,0.3539272,0.8348237,0.7826436,0.0500004,6.71e-05,0.3827031,0.0114182,2.69e-05,0.0636448,0.7004182,0.8065107,0.5584757,0.3759807,0.0254832,0.0474789,0.0398241,0.621011,0.6310474,0.0006958,0.1107412,0.6877053
"1787",0.406959,0.0001966,0.2986372,0.2011993,0.0745044,0.6657399,0.2430062,0.4839615,0.1135978,0.0600254,0.623786,0.1503224,0.5692037,0.64156,0.0714307,0.5458358,0.4894063,0.5348391,0.0173742,0.7172629,0.0327626,0.0316277,0.5867143,0.1695929,0.0933805,0.1118251,0.6164157,0.1154702,0.6071372,0.4227964,0.6777802,0.6381747,0.016906,0.0001746,0.300251,0.0422158,0.0003301,0.0631522,0.6827346,0.6568107,0.520466,0.5340876,0.0449102,0.0077935,0.0503682,0.5315346,0.8181778,0.0099762,0.0315864,0.5411491
"1788",0.3877099,0.0009274,0.2017078,0.1490167,0.0760956,0.6337354,0.1603562,0.458903,0.1110932,0.1113615,0.6412992,0.2953039,0.570321,0.3981628,0.0533818,0.4495615,0.34049,0.5700588,0.0083351,0.6608346,0.0208482,0.0240355,0.7058496,0.243006,0.1166486,0.0782663,0.6091368,0.151016,0.5971667,0.4728056,0.5490093,0.5654063,0.0062503,0.0001295,0.3661148,0.0301564,0.0006532,0.0813366,0.6006564,0.6021206,0.6323629,0.5394523,0.0296197,0.0336904,0.0384546,0.6434259,0.6365427,1.38e-05,0.0102196,0.5658554
"1789",0.367589,0.0030802,0.1293499,0.0878711,0.1397344,0.5890996,0.2301089,0.5211412,0.1443003,0.3392939,0.5106928,0.4431067,0.5684063,0.2506517,0.0629654,0.2854113,0.2818013,0.555057,0.0474321,0.7775747,0.0243586,0.0505655,0.600533,0.2469217,0.1127716,0.1496845,0.4908615,0.1537487,0.6365674,0.444604,0.6213176,0.6006719,0.0156732,0.0002757,0.4247827,0.0032223,0.0007463,0.077674,0.6522627,0.6023745,0.6507499,0.6548217,0.036762,0.0555644,0.0418242,0.5243109,0.5682069,0.0007049,0.0020786,0.7777828
"1790",0.4293953,0.0039737,0.046817,0.0837308,0.29315,0.6872482,0.1088986,0.6450985,0.0731628,0.4279363,0.2913332,0.5927798,0.5602983,0.0965924,0.0639519,0.17704,0.2934595,0.5537266,0.0639704,0.6289708,0.0218509,0.029855,0.6389084,0.238615,0.120279,0.1040672,0.4802002,0.1795512,0.5586937,0.4149558,0.6209043,0.6611646,0.0046965,0.0003208,0.3612939,0.0078831,0.0021275,0.1280349,0.5468215,0.7062525,0.6192083,0.5821876,0.0132862,0.0047956,0.0195052,0.5929797,0.6487773,0.0056342,0.0003856,0.5560036
"1791",0.4663021,0.0087003,0.0618034,0.072607,0.3120058,0.6325082,0.1007962,0.4582552,0.1564877,0.3821058,0.1541517,0.5276738,0.7001686,0.076631,0.0513579,0.1831809,0.2874933,0.6117479,0.1452486,0.6089693,0.0159008,0.0293773,0.5937129,0.2087679,0.0923694,0.0986684,0.4483895,0.1318945,0.6388512,0.4409695,0.6499041,0.6806549,0.0077944,1.65e-05,0.3511728,0.0149375,0.0004182,0.1053967,0.648299,0.5842632,0.5764222,0.6262891,0.0407273,0.0214558,0.0436935,0.5589774,0.6009972,0.0029497,0.0009012,0.6709315
"1792",0.4339154,0.0228887,0.0494602,0.0978194,0.3825267,0.4748868,0.0509358,0.4991872,0.1378877,0.3829261,0.2058519,0.4583736,0.4978161,0.1525049,0.0396872,0.0776296,0.3238419,0.6994487,0.2978656,0.5305179,0.0467313,0.0100066,0.7357485,0.2202882,0.1042352,0.1160543,0.4566264,0.1291817,0.5912719,0.447293,0.642794,0.6182703,0.0130298,2.86e-05,0.3256862,0.0041766,0,0.0916291,0.6101229,0.5724562,0.6630369,0.6771547,0.0378237,0.0173613,0.0400285,0.5758869,0.6321906,0.0025444,0.0004213,0.6056861
"1793",0.3910904,0.0076132,0.0714567,0.0844322,0.4136756,0.6370789,0.105237,0.4711214,0.1862002,0.3970279,0.1934786,0.4663062,0.5231068,0.0841909,0.0698162,0.1112312,0.2691857,0.6910987,0.1496972,0.6608634,0.010035,0.0141566,0.7038472,0.2519184,0.0660474,0.086392,0.5161737,0.157105,0.5891092,0.4626796,0.5174969,0.6885873,0.0193896,8.6e-05,0.2993898,0.0020469,5.6e-06,0.0677904,0.6153914,0.5729649,0.6138688,0.5702741,0.0383176,0.0141443,0.0669193,0.6216384,0.6929027,0.0067397,0.0001073,0.6495423
"1794",0.560871,0.0131267,0.0489074,0.088823,0.4322341,0.8022927,0.1012646,0.5682927,0.1271509,0.4485995,0.1841784,0.4447004,0.5448108,0.0574252,0.060848,0.100545,0.3249607,0.6804141,0.2267523,0.5333181,0.0196306,0.0254728,0.6335178,0.2158639,0.0956418,0.1011337,0.5122105,0.1306848,0.5363723,0.4247674,0.707824,0.6649645,0.0175369,9.28e-05,0.3246718,0.0015304,8.78e-05,0.0527615,0.6124281,0.6821124,0.6235427,0.6948162,0.0264489,0.0032001,0.0654104,0.594859,0.5560329,0.0009073,0.0013125,0.7556784
"1795",0.4038818,0.0332093,0.0448259,0.0664551,0.3990863,0.7026717,0.0967435,0.5583245,0.1618254,0.4459484,0.1670676,0.6076444,0.5917092,0.0717466,0.0414135,0.0958762,0.3037753,0.6474927,0.3415917,0.6136905,0.0193084,0.0173912,0.7429756,0.2681918,0.1462792,0.0819577,0.4822394,0.1049287,0.48017,0.4375193,0.587752,0.6138806,0.009129,0.0001207,0.4788577,0.0079047,0,0.0584626,0.6285637,0.5464236,0.682341,0.674406,0.0175913,0.0119008,0.0266659,0.4123533,0.5928233,0.0045478,0,0.5382221
"1796",0.4632637,0.0069212,0.0876298,0.0777962,0.4318063,0.6906624,0.0474613,0.5698396,0.1462733,0.4755811,0.1159803,0.5782514,0.689965,0.0489502,0.0514918,0.0814263,0.2857388,0.4838974,0.2961931,0.564881,0.0116131,0.0188316,0.5966684,0.1976552,0.1028764,0.1073935,0.363649,0.123723,0.6255534,0.5896342,0.7223266,0.6090399,0.0262472,0.000232,0.3472525,0.0060048,0.0008088,0.0643571,0.6164096,0.6175443,0.5929669,0.7274617,0.0211187,0.0207762,0.0374239,0.4802032,0.6359637,0.009774,0.0020305,0.7164985
