"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"43",0.6820737,0.5514917,0.6349841,0.6440475,0.6359474,0.6257509,0.5244449,0.6240888,0.6146188,0.4715622,0.734551,0.0826353,0.0800366,0.6529118,0.6387842,0.0019197,0.668614,0.7281618,0.6119645,0.0026001,0.6105884,0.0241431,0.7950915,0.6081501,0.101263,0.0246478,0.506054,0.6307413,0.51147,0.670955,0.6951227,0.5015019,0.5469605,0.2151843,0.0806979,0.0252857,0.4496248,0.1590603,0.2967344,0.4216832,0.3093786,0.4493385,0.2952074,0.5948728,0.5303997,0.0038243,0.6351425,0.7089523,0.560831,0.7046342
"44",0.4289602,0.5067985,0.298578,0.3500881,0.6335709,0.5901096,0.5408609,0.8051766,0.6105134,0.5543831,0.6801767,0.0358661,0.0091455,0.7432226,0.6490924,0.0033956,0.6047965,0.583571,0.2854724,0.0086986,0.6232932,0.4309436,0.6097328,0.4294528,0.1051773,0.0189612,0.5335192,0.4521702,0.5710024,0.6550606,0.7703933,0.5612731,0.3370734,0.106617,0.3801883,0.0279457,0.1207348,0.1025112,0.2593367,0.2849112,0.3274877,0.3513547,0.3817427,0.5203093,0.6161176,0.0025756,0.5736893,0.5848868,0.5202307,0.7162452
"45",0.3814252,0.6640439,0.3351207,0.3161896,0.5343163,0.7091987,0.5329255,0.7187279,0.6017486,0.3878171,0.6962221,0.0234318,0,0.6459959,0.5438723,0.0038652,0.6939152,0.6568729,0.216155,0.0142041,0.6296818,0.3190362,0.650587,0.4400052,0.059981,0.0345383,0.6390134,0.4525713,0.5733375,0.6435349,0.6723552,0.5068695,0.2185936,0.0374908,0.5966475,0.0305404,0.0642386,0.0940587,0.2711316,0.2132336,0.3321134,0.3718581,0.5027708,0.5901163,0.5823785,0.0022144,0.6258894,0.6442796,0.6118414,0.5771073
"46",0.2916702,0.6089707,0.2023396,0.2729788,0.6128458,0.6641399,0.6791498,0.5801722,0.561435,0.3589429,0.5426996,0.0273009,0.0022234,0.6458452,0.5584514,0.0014587,0.6294767,0.5958816,0.2007174,0.0114701,0.5874692,0.2729254,0.6863342,0.3738875,0.0349147,0.0593464,0.574162,0.4226195,0.563974,0.7145244,0.6077361,0.4718117,0.2098739,0.0166249,0.562497,0.0492523,0.0157473,0.1532686,0.3089808,0.2126503,0.37849,0.3504845,0.3829049,0.8048043,0.6215383,0.0159796,0.5374206,0.6134568,0.5162371,0.6349843
"47",0.2606473,0.7511764,0.2855294,0.3613833,0.5982022,0.5901356,0.6078628,0.7118308,0.6336868,0.3975001,0.681166,0.0383613,0.0029843,0.6497334,0.5291262,0.0065425,0.6044711,0.6002553,0.2318218,0.0147721,0.651456,0.3617779,0.5928593,0.4435946,0.0537492,0.0639343,0.4655811,0.3624166,0.6310469,0.667095,0.5344115,0.4901899,0.1533622,0.0064629,0.4723325,0.0216909,0.0063746,0.0877481,0.3893337,0.2320502,0.3642777,0.4679463,0.3823718,0.6132073,0.7117335,0.0013081,0.6242907,0.6162225,0.5469605,0.5421832
"48",0.1881094,0.657648,0.2379366,0.3436384,0.7029923,0.5778439,0.6235308,0.627822,0.6204112,0.4038105,0.5869367,0.0285104,0.010844,0.6830933,0.5804629,0.0079978,0.6308485,0.5475631,0.2906219,0.0138971,0.6301497,0.3235179,0.591298,0.5255606,0.1085539,0.0349776,0.6414139,0.4612687,0.601706,0.6242365,0.5761841,0.4933403,0.1343801,0.0104141,0.6204155,0.019865,0.0103112,0.129554,0.3549573,0.20481,0.2913429,0.401578,0.4312058,0.6306146,0.7205084,0.003533,0.6495945,0.6322917,0.6107006,0.6241462
"49",0.3465868,0.6002518,0.2527893,0.339512,0.7754477,0.6940301,0.57543,0.6143514,0.4939395,0.3893351,0.5972102,0.0441795,0.0060513,0.7681548,0.5329689,0.0108253,0.6311298,0.6256535,0.2560436,0.0147338,0.5900256,0.3656982,0.7416314,0.4866073,0.057952,0.0265976,0.5703959,0.5140223,0.7125264,0.5958863,0.4511279,0.5613148,0.2261073,0.0134666,0.4925788,0.0595797,0.0058055,0.1298624,0.2573582,0.3115323,0.326371,0.5443528,0.4149989,0.6154264,0.4839439,0.0041833,0.6816561,0.6584034,0.5186245,0.5495038
"50",0.3054936,0.5940321,0.24629,0.2588653,0.5650643,0.6540486,0.6428221,0.5549929,0.5872675,0.4531934,0.5389411,0.0212347,0.0028459,0.6467094,0.5268797,0.0146377,0.691205,0.6040679,0.2230796,0.0183478,0.5775601,0.3089103,0.6830024,0.4081751,0.0233809,0.0594534,0.4748871,0.4242461,0.6427761,0.623162,0.5843898,0.5210927,0.2149014,0.002612,0.6334912,0.0315016,0.0153698,0.1982475,0.3086309,0.2191305,0.371608,0.3708048,0.3651422,0.748375,0.6132934,0.0004845,0.6231378,0.6135587,0.6424072,0.6902385
"51",0.3565563,0.5934182,0.280101,0.273107,0.6044488,0.6056074,0.6655085,0.6579771,0.5787517,0.3754993,0.5504042,0.0291841,0.0015816,0.6038659,0.5863118,0.0057292,0.6868899,0.5567317,0.1975834,0.0233631,0.6099955,0.3369128,0.6593269,0.4637992,0.0738237,0.0462103,0.4227997,0.4183569,0.6244174,0.569322,0.4920172,0.5073058,0.2687297,0.0028814,0.5865552,0.0428519,0.0236258,0.1108181,0.3633055,0.1793403,0.3539984,0.409672,0.3451385,0.6089742,0.6687487,0.0024932,0.6103219,0.6031225,0.5858694,0.6120116
"52",0.2923369,0.5356205,0.2874042,0.2884631,0.6550848,0.5998546,0.5710651,0.7040833,0.5439428,0.3390626,0.504151,0.0204236,0.0080137,0.6644983,0.4782251,0.0144944,0.5631604,0.5734409,0.2261977,0.0108791,0.6225642,0.3486009,0.6912522,0.412075,0.0551372,0.0564183,0.5957733,0.3970078,0.5964476,0.6586579,0.5255969,0.5912572,0.130674,0.0045484,0.6233478,0.0147297,0.0052871,0.1010034,0.305898,0.2360248,0.3940485,0.2811695,0.396829,0.6589752,0.7184267,0.0070428,0.6777083,0.6850759,0.47329,0.5816857
