"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"85",0.0177762,0.6346225,0.5094785,0.465204,0.0345522,0.1862107,0.0377514,0.1723062,0.0404588,0.4247997,0.5406176,0.3711183,0.6366311,0.0175043,0.0227501,0.5255855,0.5621069,0.5566276,0.0028923,0.6134319,0.0407416,0.6775399,0.7665585,0.4957754,0.1586223,0.6757345,0.4912596,0.3611451,0.5753272,0.024133,0.3827293,0.206691,0.5750252,0.1954764,0.2077374,0.0129484,0.0077939,0.5830922,0.6860604,0.0356457,0.0247008,0.561358,0.0933966,0.1576445,0.6080983,0.6613283,0.0651185,0.6298762,0.0216499,0.1976725
"86",0.0164484,0.6131636,0.530746,0.5538598,0.0343459,0.085072,0.0239866,0.1732911,0.0387859,0.2934846,0.6464637,0.4832308,0.6940474,0.0227812,0.0285218,0.5768467,0.6242682,0.5126838,0.0090869,0.5732649,0.0405225,0.5371591,0.6992514,0.6160112,0.1925023,0.2076966,0.4669921,0.1573143,0.6625976,0.0048937,0.434276,0.2508996,0.2177387,0.1558077,0.1796871,0.0187486,0.0033448,0.5625094,0.6877893,0.0101135,0.0318055,0.5957623,0.0005224,0.0206357,0.5108273,0.7296452,0.0489927,0.6205445,0.0222966,0.1332749
"87",0.0261455,0.5944556,0.5585676,0.4459356,0.0083229,0.0500628,0.0191376,0.2395999,0.0698724,0.2939195,0.5778035,0.4726679,0.6750089,0.0729115,0.0290302,0.5192626,0.6782265,0.6948123,0.0044475,0.6161979,0.063999,0.6507457,0.465414,0.4957354,0.27267,0.0762653,0.4732057,0.2200966,0.6231473,0.0118282,0.4318034,0.2239263,0.1074446,0.1514338,0.2828401,0.0177952,0.0102573,0.5823744,0.6272302,0.0044046,0.0106814,0.6636978,0.0001135,0.026947,0.5768929,0.6282373,0.1512694,0.576947,0.0358674,0.2276863
"88",0.0159675,0.6804243,0.5222415,0.4123907,0.0182981,0.0390561,0.0211838,0.155475,0.0451545,0.4012977,0.5427258,0.3420452,0.7839797,0.0243515,0.0172485,0.5926962,0.6692734,0.5613988,0.0035622,0.670319,0.0244999,0.5784205,0.6031982,0.6193037,0.3392167,0.0255696,0.4369168,0.3256138,0.6090352,0.0600817,0.3224001,0.2163375,0.0867451,0.1476863,0.4013569,0.0146958,0.13378,0.5912124,0.5971149,0.0018568,0.0192064,0.6894237,6.08e-05,0.0091042,0.5562216,0.6550038,0.3217828,0.6971858,0.0348097,0.1390821
"89",0.0285604,0.6397131,0.5963053,0.4788904,0.0147161,0.0258077,0.0615975,0.1395909,0.0283405,0.32539,0.6489518,0.4194304,0.6389912,0.0352488,0.0172948,0.5252871,0.6524036,0.4351212,0.0022651,0.6891756,0.0571589,0.577946,0.54244,0.5869047,0.4045854,0.0130023,0.4986454,0.423843,0.6830299,0.1071552,0.3204848,0.2808184,0.0747368,0.1554804,0.4865093,0.0334173,0.3079965,0.537695,0.5784168,0.0036169,0.0087759,0.7445618,0.0007456,0.0021569,0.4489229,0.4053996,0.6013403,0.6656829,0.0164019,0.114091
"90",0.0268556,0.7474531,0.5754748,0.5545639,0.0364562,0.0700256,0.0719955,0.1223151,0.01941,0.3903374,0.5658872,0.4805647,0.7201465,0.0047075,0.0299213,0.5791995,0.6933663,0.562044,0.002389,0.7091976,0.0188073,0.6179713,0.4808917,0.587756,0.4844518,0.0032826,0.6622563,0.1553934,0.6584124,0.244656,0.2420258,0.1948862,0.0624433,0.1963143,0.5699971,0.0121501,0.3490017,0.5851645,0.7777923,0.0114832,0.0110619,0.6956335,0.0001797,0.0043749,0.5112201,0.2021328,0.603119,0.5891106,0.029623,0.1943312
"91",0.0495182,0.6060817,0.6231,0.6188844,0.032357,0.0360953,0.0238778,0.1216123,0.0365179,0.3157976,0.6914175,0.5057186,0.7499761,0.0195387,0.0382829,0.5592932,0.6269046,0.4873391,0.0035838,0.6205927,0.0604762,0.6976941,0.4491008,0.5166369,0.5422405,0.0119371,0.4484297,0.1734157,0.6429903,0.6314927,0.1327272,0.1782306,0.0370251,0.1920449,0.6169328,0.0218386,0.3301663,0.5486631,0.5358176,0.0040678,0.0114058,0.5842643,8.1e-06,0.0116119,0.5751181,0.0783501,0.5845149,0.7137224,0.0214244,0.1644965
"92",0.0236027,0.671121,0.4982747,0.5455677,0.0272969,0.0914428,0.0083881,0.1922324,0.0204794,0.2881217,0.6342158,0.5356833,0.6100372,0.0302329,0.0151723,0.5307729,0.674827,0.5914278,0.0033781,0.6977176,0.0326189,0.6940028,0.456284,0.5761811,0.3684148,0.0085384,0.4094653,0.2639491,0.6312159,0.6874891,0.16531,0.2415396,0.0311974,0.1913691,0.5961234,0.0210028,0.3666277,0.605202,0.727016,0.0052631,0.0062349,0.601896,0.0006291,0.0018105,0.5223515,0.0227494,0.6178979,0.6828648,0.0138938,0.1619882
"93",0.0082911,0.6125588,0.5481952,0.5364588,0.0359301,0.0404189,0.0232466,0.13356,0.0126004,0.3729193,0.4980907,0.4250215,0.6306009,0.0387165,0.0237508,0.6502682,0.6520271,0.543255,0.0141287,0.6589724,0.0393805,0.6863168,0.5314076,0.5705332,0.5282947,0.0110919,0.4505461,0.4377109,0.704571,0.6559466,0.1813954,0.1657072,0.0223716,0.1781324,0.6035741,0.0699293,0.4050863,0.5566142,0.7092992,0.0074427,0.0406342,0.7087822,0.0011435,0.004273,0.4678112,0.0173293,0.5827151,0.433764,0.023393,0.1300439
"94",0.0157003,0.5329909,0.5364536,0.5641429,0.0197555,0.0307995,0.0106119,0.1533059,0.0463424,0.5010782,0.5049131,0.4147,0.701398,0.0227078,0.0570747,0.6446284,0.6606369,0.6212251,0.0075959,0.6804899,0.0514571,0.6014917,0.4974443,0.4909615,0.4388264,0.0275968,0.5486646,0.4927749,0.6244841,0.6367159,0.1786003,0.179026,0.05175,0.1641051,0.65094,0.0433644,0.5132637,0.6448477,0.6402942,0.0018136,0.0072498,0.5724284,0.0023153,0.0103975,0.5231811,0.0263629,0.7392385,0.5013161,0.0103434,0.1401893
