"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"106",0.6902786,0.549204,0.0330111,0.3121299,0.0125943,0.4443868,0.2616463,0.0053228,0.0144127,0.0148779,0.3937305,0.2509039,0.6097389,0.2377236,0.069339,0.4986807,0.3592721,0.0097658,0.5465781,0.5695315,0.0001428,0.008667,0.0713181,0.0298211,0.7677472,0.518121,0.0470768,0.5037411,0.0050066,0.3236319,0.6538608,0.6871681,0.6027348,0.1008816,0.5932128,0.654595,0.7064275,0.6992763,0.2090199,0.4176316,0.6358659,0.7046203,0.0504064,0.5866607,0.58643,0.6633352,0.1840297,0.4809583,0.5957194,0.5737507
"116",0.7095671,0.5706975,0.000752,0.2967972,0.0116105,0.0194192,0.258291,0.5403354,1.67e-05,0.0639111,0.4210226,0.2345186,0.6133287,0.1045834,0.0382031,0.3713675,0.398277,0.027359,0.5394628,0.5176919,0.0002658,0.0017782,0.1101024,0.0063768,0.4979291,0.7636116,0.3149931,0.610739,0.0177917,0.2080491,0.6053636,0.5765762,0.3029881,0.222497,0.3139607,0.7025413,0.373599,0.6409035,0.0122753,0.1654861,0.4920741,0.5489396,0.0507638,0.6880687,0.3953338,0.6796578,0.0137987,0.4844221,0.4993242,0.1407732
"1030",0.6241928,0.578448,0.0231752,0.4339017,0.0251422,0.4928988,0.2588123,0.0080032,0.0103711,0.0253249,0.511592,0.243766,0.6331785,0.2429025,0.0361206,0.6047527,0.3985899,0.0077688,0.4472458,0.6402832,0.0001578,0.0084188,0.0789188,0.0197524,0.8177754,0.6156642,0.0479648,0.4639952,0.0079316,0.258144,0.6227416,0.7032913,0.5481976,0.1149012,0.6073745,0.5950226,0.7398831,0.6555324,0.2066867,0.454788,0.7105535,0.7196981,0.0586669,0.6657736,0.6230972,0.6619063,0.2214502,0.4694614,0.602462,0.5923503
"1040",0.3424966,0.4045094,0.0851931,0.7842876,0.0032624,0.563712,0.1451733,0.0168992,0.0371125,0.2146756,0.4430103,0.2116929,0.0665584,0.1731942,0.047806,0.4471252,0.3896827,0.0006314,0.060139,0.5363855,0,0.0154936,0.1211017,0.0069164,0.6038007,0.6078032,0.0579734,0.6174484,0.3744928,0.0041068,0.6822572,0.5993136,0.7160842,0.0007141,0.6383991,0.619063,0.4519937,0.6677314,0.2708045,0.2298979,0.5414536,0.4715682,0.1809474,0.4376565,0.5494554,0.7291868,0.3605991,0.2194991,0.6220289,0.5549662
"1261",0.5560276,0.5346731,0.0258274,0.444598,0.014691,0.6096191,0.245982,0.0112958,0.0043603,0.0272622,0.3732376,0.24015,0.5069817,0.2431848,0.0315003,0.4848395,0.3759121,0.0331989,0.5866063,0.6800359,0.0003401,0.0081988,0.0859811,0.0241278,0.7370401,0.6390384,0.0500055,0.5233117,0.002296,0.2907824,0.5759812,0.753467,0.6520075,0.0832868,0.5603046,0.6143467,0.6159054,0.5550895,0.2922004,0.4247886,0.7046298,0.6434354,0.0618604,0.5907084,0.5027117,0.655218,0.2231386,0.4819144,0.5967154,0.6501594
"1271",0.3178935,0.4297556,0.0094667,0.6827941,0.0155022,0.6561492,0.2888837,0.0382621,0.0263403,0.0027086,0.5098661,0.2064037,0.5869923,0.009491,0.0393584,0.0749838,0.3125538,0.1462031,0.4902015,0.6190182,3.34e-05,0.0061173,0.1048459,0.1890717,0.6490171,0.6667956,0.3270745,0.5172056,0.2061604,0.2063989,0.3590838,0.6852905,0.4041874,0.1014823,0.6142198,0.56494,0.3214916,0.6230415,0.1825205,0.5844768,0.0325615,0.728566,0.0714782,0.7346036,0.6532009,0.4889541,0.0673526,0.0428598,0.5397059,0.6361469
"2647",0.6840505,0.6585585,0.0348723,0.442684,0.0233399,0.5537737,0.1826396,0.0109526,0.0246096,0.013363,0.4389969,0.2650555,0.5141795,0.2816698,0.0499075,0.5266444,0.3672043,0.0072414,0.5079612,0.5436311,0.0008248,0.024052,0.0715511,0.0238802,0.6310547,0.5818666,0.0331062,0.4779315,0.0026561,0.2565883,0.6247868,0.7327541,0.677303,0.105025,0.5025209,0.7363993,0.6161125,0.717191,0.2693459,0.3850726,0.5536659,0.7313754,0.0618601,0.597528,0.6066294,0.670346,0.2413479,0.5453037,0.598315,0.6242346
"2657",0.5709186,0.4487996,0.0597962,0.695713,0.0008027,0.4802477,0.2670104,0.0261374,0.1236839,0.0444629,0.4143788,0.2450754,0.5536442,0.4989024,0.0412085,0.3201787,0.3098963,0.2415579,0.1570301,0.6025069,0.0009734,0.0118356,0.098286,0.070854,0.6506538,0.5621335,0.0318562,0.0976744,0.2936621,0.4872448,0.5624583,0.6488309,0.4329669,0.0006527,0.6732925,0.7341606,0.7340077,0.5134707,0.2014726,0.222435,0.6163294,0.103318,0.0129782,0.0503176,0.2965606,0.6386803,0.3537134,0.3580541,0.782704,0.6186812
"3823",0.5855226,0.5816332,0.0265353,0.4753816,0.0242087,0.4987462,0.2374397,0.0096691,0.0127062,0.0390705,0.389751,0.2681461,0.5834436,0.3209401,0.0393216,0.5600141,0.4243857,0.011695,0.5369748,0.5838515,0.0001116,0.0115285,0.0815786,0.0356881,0.617743,0.5617378,0.0191548,0.5708611,0.0097477,0.3573392,0.6812981,0.6088702,0.5982154,0.1084831,0.5555795,0.7815425,0.6009443,0.7205591,0.2184554,0.5026046,0.6367909,0.6823477,0.0612821,0.5243955,0.5157466,0.6919107,0.167041,0.6021998,0.6311286,0.5740469
"3833",0.5957629,0.4785425,0.0648299,0.2910959,0.0024919,0.591169,0.2334074,0.0118096,0.0238396,0.0187435,0.4759926,0.250002,0.1901394,0.1094438,0.0276418,0.0980384,0.5803359,0.0341984,0.4919024,0.6334747,2.38e-05,0.0032274,0.0847324,0.4703041,0.7600187,0.6060178,0.2112625,0.4363042,0.001197,0.2847563,0.580801,0.664456,0.5815548,0.0843314,0.2898755,0.5682138,0.3162407,0.7492035,0.2328118,0.4753134,0.6556848,0.0512886,0.0293279,0.6796213,0.629589,0.6080961,0.7705375,0.5367175,0.667582,0.3443322
