"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"169",0.0155163,0.5618354,0.5942462,0.6430265,0.0016703,0.6783566,0.6541162,0.7221461,0.2185367,0.3242723,0.070348,0.0349574,0.5692694,0.6718394,0.0517839,0.0948756,0.6321364,0.0679174,0.5640099,0.0077177,0.574897,0.1011591,0.0235886,0.6097084,0.7211236,0.68206,0.0246753,0.6981732,0.6019506,0.1508299,0.6321853,0.0470763,0.5972998,0.6503232,0.0216604,0.5669843,0.6728725,0.3754361,0.5380769,0.6041511,0.056256,0.0039236,0.1052559,0.4783462,0.6196525,0.6204709,0.5871134,0.6189675,0.6617422,0.6512704,0.5979055,0.1250779,0.5700464,0.6919506,0.3737758,0.5617199,0.007588,0.5615467,0.6752234,0.0288268,0.6898504,0.5635468,0.7245526,0.6575534,0.0414061,0.7206089,0.5945126,0.0062984,0.7202982,0.5419839,0.0492199,0.6795691,0.3780584,0.7761456,0.7486858,0.7474337,0.0755471,0.0884397,0.024174,0.5557169,0.5552363,0.5928298,0.6299536,0.0191463,0.1891708,0.6275998,0.6353217,0.1484427,0.7281906,0.0293225,0.0571375,0.7704809,0.0126769,0.0744244,0.0371937,0.3002989,0.6369847,0.0253459,0.6241552,0.6462919
"171",0.0127913,0.6958845,0.1175854,0.638935,0.0006106,0.7384583,0.6564434,0.6934012,0.410588,0.3360658,0.0665377,0.016523,0.5230756,0.5367498,0.1522648,0.0431649,0.6263714,0.0544328,0.5768235,0.0099485,0.6773673,0.1065584,0.0136885,0.7745975,0.5845404,0.5869487,0.0332878,0.5812795,0.6898467,0.164432,0.5836005,0.0741068,0.7044651,0.6573146,0.0016042,0.5644678,0.5543069,0.4739739,0.481286,0.5551397,0.046267,8.05e-05,0.0970597,0.6082267,0.6900686,0.6430102,0.1722478,0.5883489,0.6134067,0.7416401,0.7691696,0.0294606,0.4778604,0.6105095,0.5410472,0.6746394,0.0018473,0.7778011,0.6137435,0.0147704,0.6877095,0.3193586,0.6588561,0.7776039,0.0163748,0.7769485,0.5492855,0.0055709,0.6512229,0.6264326,0.0343495,0.5911276,0.3218794,0.6507118,0.7876514,0.5303694,0.0755497,0.0755615,0.0037426,0.6854999,0.6964149,0.3120772,0.6962179,0.0151239,0.1224296,0.5831873,0.6036344,0.1334933,0.6697151,0.039628,0.0513156,0.6892038,0.0060615,0.0905188,0.0052451,0.3672052,0.564273,0.0005623,0.6327335,0.6636287
"173",0.0175213,0.5862633,0.0459944,0.6511832,0.0143902,0.5698911,0.6207316,0.4820561,0.5976989,0.3197378,0.0260175,0.0057938,0.5332915,0.6319592,0.0908414,0.0374859,0.6470388,0.0997507,0.6776095,0.0218712,0.6054848,0.0706488,0.0140991,0.6219371,0.7062673,0.6116236,0.0726758,0.7203888,0.6103854,0.1698802,0.6097711,0.0568691,0.6541822,0.53198,0.0001968,0.5826678,0.7147509,0.3786672,0.5202777,0.6643098,0.0631142,0.0016699,0.1112146,0.6494202,0.6359433,0.6490319,0.121329,0.6021276,0.7259292,0.6984279,0.6815176,0.0275037,0.5570928,0.6970444,0.5853844,0.631021,0.0034578,0.7760268,0.636586,0.0199134,0.7212884,0.2661484,0.6280509,0.583449,0.0687717,0.7532021,0.7102439,0.015889,0.5803106,0.7684965,0.0273124,0.7256926,0.3584696,0.5731516,0.6896488,0.6728795,0.041677,0.0699527,0.0178595,0.5776436,0.6120047,0.2052464,0.5983674,0.0231118,0.1215969,0.6030646,0.6418332,0.1286051,0.6323758,0.0335645,0.0802793,0.6482788,8.49e-05,0.093489,0.0001787,0.5287097,0.6583768,0.0009592,0.6675056,0.6107501
"175",0.0119774,0.5890954,0.0539996,0.6841427,0.000467,0.6707859,0.6909706,0.5807676,0.4236283,0.3083246,0.0604638,0.0144647,0.6283047,0.679278,0.059043,0.0870733,0.7420158,0.0538412,0.6578726,0.0205923,0.662306,0.123668,0.0170403,0.7599309,0.6932219,0.657048,0.0395753,0.6106468,0.5817877,0.2722396,0.665226,0.046487,0.7154989,0.6346085,0.0001472,0.4636281,0.6187326,0.2311446,0.5254769,0.7036697,0.0568724,0.0001869,0.0860514,0.608941,0.5074632,0.514703,0.1024631,0.7276787,0.641408,0.6166954,0.8238461,0.0079721,0.5594478,0.5337304,0.5725335,0.6708402,8.05e-05,0.7400652,0.7157093,0.0202202,0.5545667,0.2214571,0.7795354,0.7584033,0.055963,0.6155521,0.6748939,0.0029677,0.6370804,0.672168,0.028029,0.6865034,0.2997192,0.6355265,0.7140693,0.6689545,0.077169,0.08723,0.0172912,0.5877201,0.6596794,0.2049691,0.556055,0.0227556,0.1093897,0.6038354,0.6700513,0.1546508,0.6676024,0.0390411,0.10633,0.7198328,0.0001601,0.0663252,0.0008278,0.4503873,0.6334539,0.0028227,0.7214175,0.6281877
"177",0.0168846,0.4425649,0.041895,0.5707588,0.0078942,0.5973427,0.5428288,0.589973,0.5151047,0.3207845,0.0473422,0.0083365,0.6168155,0.6820249,0.1248313,0.0375553,0.7657958,0.04208,0.5568004,0.0199019,0.7867105,0.1024553,0.0172433,0.604364,0.62797,0.5085586,0.0307469,0.5447351,0.5753321,0.086951,0.7402656,0.0654509,0.6504873,0.5829202,7.8e-05,0.4828509,0.5633467,0.3817773,0.5231551,0.5770316,0.0568592,0.0019331,0.0886917,0.7218097,0.5700044,0.6544187,0.1110719,0.6776282,0.6722099,0.6988249,0.6600769,0.022208,0.6395468,0.675584,0.5804835,0.6181625,0.0003536,0.6377832,0.5913423,0.0332252,0.6225515,0.2652604,0.7840062,0.659661,0.0620323,0.5944605,0.5911558,0.0072861,0.6634445,0.6908071,0.0162408,0.5703472,0.3245558,0.6842121,0.63397,0.5644651,0.0733566,0.0880735,0.0109067,0.76291,0.5689962,0.278063,0.6893469,0.0380286,0.148702,0.6855517,0.5938668,0.1005168,0.741215,0.0600952,0.094532,0.6719774,4.37e-05,0.0781085,0.0001741,0.2583045,0.8411677,0.0002198,0.6474606,0.665431
"179",0.0149247,0.3402733,0.0890377,0.722476,0.0041484,0.6730324,0.6563004,0.5302256,0.5354646,0.3476149,0.0724962,0.0135646,0.6285674,0.6029637,0.0645629,0.0435161,0.7315512,0.0568362,0.5521157,0.0154359,0.6516114,0.1099167,0.0436979,0.6437666,0.6683706,0.559746,0.0837681,0.5449093,0.676244,0.0353737,0.5757062,0.0686461,0.6667103,0.6285436,0,0.5222224,0.5924572,0.3541957,0.5436213,0.6234574,0.0548743,0.0005732,0.1241714,0.4888718,0.6482377,0.6249773,0.1204425,0.657216,0.6661602,0.6533117,0.6423293,0.017627,0.5874262,0.5999779,0.5340794,0.5814659,8.95e-05,0.6372754,0.5849001,0.036511,0.5960543,0.1894215,0.6505563,0.596455,0.0502507,0.5991832,0.5405093,0.0051964,0.7351092,0.7492998,0.0239231,0.7504769,0.2800425,0.5908336,0.6226137,0.6186953,0.0380278,0.0592932,0.0134225,0.6322662,0.5861223,0.3298761,0.6701237,0.0117065,0.1280635,0.6219603,0.6030264,0.0831248,0.6222873,0.032158,0.0967012,0.7129026,3.84e-05,0.0694717,4.89e-05,0.348217,0.7662057,0.0005699,0.5994873,0.5844684
"181",0.007737,0.4852855,0.6457047,0.6150083,0.0020529,0.6739417,0.5917156,0.5302861,0.3616775,0.3658249,0.03045,0.0476426,0.8064371,0.6048195,0.0945164,0.0707988,0.7025413,0.0770721,0.6528309,0.0140059,0.6536593,0.1329611,0.0188344,0.7718838,0.5703051,0.6788535,0.0314462,0.7195796,0.6671268,0.1227579,0.6032327,0.0233817,0.6543123,0.748736,0.0308342,0.5355277,0.6235443,0.4417672,0.4739554,0.7070379,0.0797439,0.0018919,0.0778602,0.4934394,0.7144066,0.6129624,0.6913513,0.5259315,0.7276999,0.6183895,0.6133871,0.0718362,0.6984547,0.4948975,0.3855468,0.6772957,0.0100797,0.6417175,0.6793097,0.0390757,0.5906844,0.46462,0.6411137,0.7409286,0.0244679,0.5648412,0.4512201,0.0136111,0.6314586,0.6565049,0.0368794,0.7316673,0.2940215,0.5827091,0.6395524,0.6308195,0.0238545,0.0435156,0.0145127,0.6740871,0.6908346,0.5806927,0.5544475,0.0125103,0.1581452,0.6310111,0.5574901,0.1073516,0.6902917,0.0620548,0.0533751,0.5930185,0.0107473,0.0656914,0.0371768,0.3711814,0.6346579,0.0461391,0.641653,0.7902661
"183",0.0073239,0.6229624,0.6981303,0.6849508,0.0004557,0.6416752,0.6753303,0.6254165,0.1297392,0.3834542,0.0438689,0.0301742,0.573426,0.6570648,0.0772958,0.0429939,0.7097826,0.0504439,0.5755903,0.0238302,0.7262763,0.1353387,0.0429516,0.6258009,0.7173867,0.6358641,0.0431271,0.6031455,0.6751356,0.1906827,0.8244107,0.0541843,0.5409909,0.5145756,0.0294933,0.4744721,0.6147828,0.3996484,0.5627697,0.6434577,0.0895531,0.004017,0.0645736,0.6144911,0.7513989,0.6835481,0.6795818,0.6062981,0.5659986,0.6781135,0.5981227,0.0809707,0.6597134,0.6234913,0.3719143,0.4763684,0.0225343,0.6207602,0.5707935,0.0323045,0.5359507,0.555657,0.5602368,0.682459,0.0548415,0.6553536,0.5240566,0.0496071,0.5711627,0.518273,0.0096032,0.5482316,0.3033376,0.7073791,0.6176149,0.6635269,0.045805,0.0633674,0.0066471,0.6511949,0.6632151,0.6823199,0.6421235,0.0339045,0.3060612,0.6401892,0.5969263,0.0509598,0.5709261,0.0337279,0.083891,0.7011933,0.0079682,0.0707925,0.0527023,0.3186446,0.6578831,0.0230418,0.6410108,0.675422
"185",0.0235761,0.5791942,0.6162748,0.6853716,0.0093296,0.5985763,0.6046285,0.8231293,0.2532988,0.3216372,0.062993,0.0439374,0.6933986,0.6370637,0.076803,0.0427215,0.6354557,0.0625365,0.687485,0.0233051,0.5551957,0.0955701,0.0153323,0.6523009,0.7611452,0.6530498,0.0421094,0.7257258,0.6999221,0.0984492,0.6856525,0.0468337,0.7002239,0.7175063,0.0601053,0.6372334,0.6973441,0.3874695,0.6451915,0.5398008,0.0781106,0.0042896,0.0536106,0.594046,0.6510336,0.6048023,0.6813504,0.6735209,0.6842277,0.6636444,0.6915597,0.0570383,0.5130389,0.5817535,0.4202589,0.6628318,0.0169201,0.645204,0.5705157,0.0067308,0.6956367,0.4899106,0.6210588,0.7027865,0.0137508,0.599684,0.585101,0.0251795,0.6609439,0.6196578,0.0335276,0.6502056,0.3715674,0.6864032,0.6096582,0.5856731,0.0421818,0.0402574,0.0169951,0.7135972,0.5784996,0.4937997,0.6700865,0.0147208,0.2964687,0.5752996,0.6123388,0.1390685,0.6191748,0.0749496,0.0536339,0.6556176,0.0154193,0.1118872,0.0505838,0.4009165,0.656304,0.0307454,0.5413266,0.6202172
"187",0.0058985,0.5248163,0.573134,0.5637899,0.0005714,0.6624459,0.6865613,0.7166909,0.1742933,0.2868389,0.0545431,0.0245847,0.6483401,0.7114119,0.0878718,0.0819186,0.61219,0.0816834,0.6231217,0.0129234,0.7426567,0.0976368,0.0230024,0.7897814,0.6477654,0.5590711,0.0286304,0.6004984,0.5776943,0.2014133,0.5566359,0.0811915,0.7549212,0.6920049,0.029962,0.6308877,0.6967914,0.3365304,0.7493756,0.5801933,0.0555604,0.0032849,0.0783555,0.6209101,0.6746465,0.5758052,0.6809814,0.605083,0.6270922,0.6019746,0.5525337,0.0720142,0.4506988,0.6886063,0.3739879,0.5957558,0.0169716,0.7419289,0.5789768,0.0126925,0.5958764,0.4442185,0.6034324,0.5855189,0.0277684,0.7823391,0.5304177,0.0156535,0.6465409,0.5818382,0.0204148,0.5442344,0.3459489,0.6745987,0.7924265,0.7167764,0.0938828,0.0618032,0.0177546,0.6266688,0.6696256,0.572462,0.7186784,0.0359809,0.2161359,0.5925749,0.6925529,0.1254843,0.5882223,0.0590976,0.0862408,0.5742704,0.0213625,0.0701135,0.0397541,0.34046,0.7195336,0.0369187,0.5497507,0.5676929
