"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"988",0.3249214,0.0082643,0.6944911,0.7457582,0.3021026,0.6598825,0.2064249,0.5575353,0.1006765,0.0592359,0.6861124,0.0977928,0.4887397,0.7949737,0.0871374,0.4576342,0.6518622,0.6300255,0.0153323,0.6385213,0.0272058,0.014548,0.5230859,0.2350503,0.0972005,0.096285,0.5487702,0.1601399,0.5703466,0.3643176,0.634049,0.7035179,0.0392245,2.32e-05,0.370519,0.0154571,9.5e-06,0.0516602,0.6591038,0.6870373,0.67836,0.3045306,0.0456453,0.0180064,0.0520912,0.5702637,0.5578133,0.000402,0.095692,0.7521998
"990",0.435748,0.0037705,0.3823488,0.5923116,0.2421208,0.2567345,0.2297813,0.4783724,0.1671374,0.0307127,0.6889064,0.048515,0.5246478,0.6077512,0.0333159,0.5155565,0.556501,0.6362098,0.039419,0.623107,0.0213564,0.0076026,0.5511713,0.2132121,0.1441252,0.075009,0.5685342,0.1256424,0.2765219,0.3134765,0.5847755,0.6381062,0.0381229,8.7e-05,0.5479072,0.0406409,9.65e-05,0.0444062,0.2718836,0.5914732,0.6159084,0.3124923,0.156684,0.0422807,0.1423999,0.0709077,0.5061011,3e-06,0.0805716,0.057768
"992",0.3662806,0.0010833,0.2729838,0.6173997,0.2011715,0.3574542,0.1725925,0.279152,0.2215304,0.0246377,0.6693241,0.0261743,0.6250278,0.5948628,0.1192836,0.6439743,0.6462299,0.6932064,0.047006,0.5998664,0.0304166,0.0082822,0.5770829,0.2253955,0.1111445,0.0909658,0.47433,0.0771387,0.2558113,0.4371579,0.6332671,0.6322479,0.1172387,0.0014875,0.597157,0.0885361,0.0001742,0.1277937,0.2736725,0.6759256,0.5333954,0.4413418,0.2807094,0.0409409,0.4073541,0.0371266,0.4683724,9.25e-05,0.1304288,0.014663
"994",0.3367632,0.0035045,0.2334204,0.5314633,0.2330309,0.3689202,0.2516375,0.3095102,0.1630082,0.0392233,0.662109,0.0127849,0.6244422,0.5201515,0.0911009,0.6717703,0.6625018,0.576196,0.0745112,0.6545965,0.0430669,0.0052127,0.6264025,0.1972508,0.1071189,0.1362386,0.6000266,0.1647062,0.2386447,0.392004,0.6786917,0.6498515,0.1258957,0.0005127,0.6511468,0.0938174,0.0001158,0.0911867,0.2927877,0.5390284,0.6046398,0.3387485,0.241256,0.0553753,0.799992,0.0371016,0.4467923,0,0.1632676,0.0013188
"996",0.3484073,0.0068592,0.2707045,0.4849473,0.2280213,0.2605649,0.2303618,0.2716706,0.1436091,0.0410477,0.5884554,0.0170429,0.5540118,0.6421611,0.0729932,0.5020879,0.7323528,0.6637036,0.03865,0.5907493,0.0950474,0.0087831,0.6044595,0.2575523,0.115763,0.1656617,0.6059623,0.1993457,0.2006234,0.332167,0.5857933,0.7353993,0.1935772,0.0007386,0.663521,0.1052485,0.0002922,0.2130856,0.2107604,0.6082977,0.5608751,0.285494,0.3138836,0.0586557,0.6945419,0.0587596,0.4301484,3.94e-05,0.1169929,0.0014273
"998",0.4027415,0.0012702,0.2688621,0.4736347,0.2670449,0.3807193,0.2027156,0.2544864,0.1779711,0.033521,0.6871495,0.0390823,0.4902348,0.5627385,0.1798546,0.5208302,0.6923821,0.6776003,0.027254,0.5796882,0.209531,0.0209818,0.4182565,0.1867577,0.1042817,0.118951,0.5640349,0.2466802,0.2025642,0.2928565,0.4818106,0.5293016,0.1489934,0.0029574,0.5066653,0.1549481,5.4e-06,0.0960466,0.2558201,0.5227502,0.5745804,0.3312309,0.3267914,0.0386528,0.491693,0.0316732,0.4448988,6.29e-05,0.2076664,0.0091798
"1000",0.3387547,0.007891,0.5220293,0.6101661,0.2538664,0.5601478,0.1776022,0.3635886,0.1391678,0.0351647,0.6329307,0.1185814,0.4502617,0.5095266,0.1022377,0.5899244,0.691998,0.5924493,0.0525704,0.7188512,0.1408391,0.0496715,0.5560432,0.1987166,0.1350713,0.2145616,0.5601195,0.3572025,0.6152078,0.2401762,0.570387,0.5833894,0.1120855,0.000131,0.3920525,0.0982472,0.0004529,0.1328007,0.5034733,0.5647893,0.5853856,0.3334209,0.062327,0.0317787,0.1167512,0.6042185,0.6283315,0.0217791,0.1572726,0.4336689
"1002",0.4194042,0.0038451,0.6538424,0.6528898,0.2409866,0.605476,0.1623306,0.6179634,0.1624164,0.0326664,0.5745525,0.1317787,0.5724244,0.641589,0.0470184,0.5478983,0.7222513,0.6222397,0.0385214,0.6443815,0.0327543,0.0116862,0.5098666,0.232522,0.1154474,0.140145,0.4981073,0.3966472,0.5035965,0.3252554,0.5379432,0.6318913,0.0710145,7.86e-05,0.366276,0.0478011,4.13e-05,0.0440141,0.6835756,0.6620907,0.655802,0.3794175,0.0214103,0.009399,0.0290529,0.6043876,0.6131892,0.001653,0.1152742,0.6824737
"1004",0.3298223,0.0046714,0.578182,0.6804697,0.2222453,0.653023,0.2214223,0.4723453,0.1536906,0.0271611,0.7464354,0.0995621,0.5443311,0.766725,0.0567588,0.6522608,0.7285999,0.6812922,0.0327144,0.635778,0.0204641,0.0077215,0.6685986,0.1765819,0.1383542,0.0732539,0.5438132,0.2339692,0.6606098,0.3217433,0.6207232,0.6524489,0.0286722,0.0004976,0.4135903,0.0459961,0.0010926,0.0433797,0.5566338,0.5798654,0.5670834,0.4791344,0.0178093,0.0156694,0.0276993,0.6388535,0.6479777,0.0002526,0.088951,0.6471486
"1006",0.3620649,0,0.6797104,0.5983666,0.2133235,0.6157477,0.3445618,0.5951687,0.2216957,0.0415632,0.6896893,0.0999922,0.596866,0.591759,0.029834,0.5968067,0.5879538,0.8532334,0.056179,0.638248,0.0292873,0.0269585,0.6622603,0.1921179,0.1307758,0.119659,0.5792029,0.1423183,0.6788,0.3705418,0.5398867,0.625466,0.0238673,5.43e-05,0.457509,0.0475617,0.0003007,0.1488602,0.59323,0.6870706,0.7545648,0.3877938,0.0208411,0.0547294,0.0203003,0.7147872,0.5933072,0,0.0757029,0.6945662
"1009",0.4113874,0.0020325,0.7157889,0.7047049,0.2481229,0.7306903,0.1833777,0.5691958,0.126377,0.0259767,0.7126883,0.1503665,0.4381229,0.6637401,0.0585005,0.4799173,0.6430376,0.5944568,0.0184436,0.5553736,0.0301634,0.019757,0.5782239,0.2802887,0.091833,0.111208,0.5635391,0.166769,0.683424,0.3417216,0.6360783,0.6344676,0.0317858,8.27e-05,0.3183315,0.0298423,8.2e-06,0.0663099,0.7901451,0.682622,0.6920679,0.3687048,0.0358754,0.0282324,0.048478,0.6357281,0.5682938,0.0019431,0.1004318,0.6629938
"1011",0.315542,0.0126498,0.5924606,0.7319792,0.3486086,0.3513018,0.2862069,0.6671293,0.1385409,0.0282815,0.6311296,0.1178561,0.5480028,0.6088769,0.0125322,0.5232917,0.4584687,0.591516,0.0143986,0.6992841,0.0257753,0.0318924,0.6064989,0.2212431,0.125039,0.1011517,0.5483084,0.2448173,0.572944,0.3710935,0.6163979,0.5736172,0.0360839,0.0002479,0.3131644,0.0230193,2.33e-05,0.0740581,0.5853521,0.533089,0.6427119,0.3690969,0.0217267,0.0248458,0.0330566,0.6407038,0.6323647,0.0010007,0.1467275,0.5912547
"1013",0.325055,0.0089947,0.555987,0.5717598,0.2146336,0.3207536,0.3304458,0.6009924,0.1086888,0.0493168,0.7367838,0.1083445,0.5235546,0.6324906,0.0168881,0.4789076,0.3706475,0.5808141,0.0014416,0.5701083,0.0075194,0.0071078,0.6541856,0.1867897,0.1199066,0.1058663,0.5590875,0.1405692,0.6371602,0.334961,0.6131624,0.643213,0.0430029,0.0015159,0.3310486,0.0358338,0.0001053,0.0621691,0.595452,0.5439155,0.6696109,0.3423954,0.0048531,0.0165099,0.0318896,0.6195321,0.5844002,0.0006361,0.1291581,0.6166425
