"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"379",0.6103926,0.5778125,0.014258,0.025495,0.6937204,0.3976391,0.0359358,0.4472456,0.2362126,0.489989,0.0004729,0.4100689,0.2192116,0.6164342,0.3941869,0.0307595,0.5536268,0.6148187,0.5282226,0.1131118,0.0393926,0.0059291,0.5551169,0.6634934,0.5358574,0.2025069,0.6309534,0.531339,0.0224222,0.5831385,0.7759779,0.7082792,0.0923177,0.6116402,0.4668921,0.0012558,0.3865521,0.528841,0.2739094,0.5032553,0.6213022,0.5816361,0.0481993,0.2932025,0.3336859,0.039451,0.3373028,0.6643655,0.6490205,0.0212174
"381",0.5429018,0.7234986,0.0002284,0.0732147,0.4979805,0.4340624,0.0370036,0.3958504,0.1802211,0.5558354,0.0002251,0.3197604,0.4054158,0.4991745,0.0298903,0.0489052,0.64428,0.3114343,0.6014388,0.1211821,0.0660513,0.0003567,0.5218801,0.6079769,0.6735203,0.199201,0.580173,0.5438385,0.0096687,0.6715927,0.7209881,0.7098797,0.1142245,0.5936488,0.5527504,0.0210528,0.1235121,0.5691775,0.0454216,0.4230811,0.5538916,0.682153,0.5570823,0.1331549,0.3464858,0.4652522,0.3679854,0.6599243,0.7176757,2.12e-05
"383",0.5650435,0.6596548,0.0010347,0.0418934,0.6322715,0.4770009,0.0586104,0.5386163,0.2343008,0.5007332,0.0003696,0.1798851,0.463418,0.6965773,0.0138172,0.0350034,0.7616651,0.2799621,0.6370877,0.0548369,0.0625706,0.0024988,0.5764313,0.6656529,0.6160735,0.2133215,0.7624496,0.5797613,0.0191515,0.6113715,0.6801137,0.7113103,0.0948651,0.7160634,0.4791268,0.0310811,0.0398388,0.3696963,0.0874259,0.5197778,0.5796477,0.7167067,0.5929612,0.066207,0.3447857,0.5271664,0.2916823,0.7190302,0.606718,0.0005962
"385",0.6544363,0.5694975,0.017724,0.0614537,0.5274276,0.4248262,0.0303542,0.3471,0.3388615,0.5098432,9.97e-05,0.2311613,0.5309061,0.6229629,0.0163238,0.0656426,0.5313589,0.2833866,0.5654222,0.0257562,0.0218383,3.69e-05,0.4172737,0.5437898,0.6917756,0.2470255,0.6786674,0.6201936,0.0125703,0.4773041,0.6668845,0.6643382,0.1579828,0.6319279,0.4831194,0.021012,0.0183784,0.3707406,0.1342029,0.5447733,0.6246569,0.7159323,0.7852249,0.0710009,0.3661211,0.5129227,0.2889285,0.5901576,0.6606228,0.0008891
"387",0.5894566,0.5601853,5.2e-06,0.0449558,0.5889287,0.3526852,0.0376087,0.3981344,0.3045132,0.5910815,0,0.1279802,0.5494472,0.6185266,0.0025618,0.0451859,0.6520101,0.3890657,0.7132171,0.0313598,0.0679272,0.0003043,0.3472926,0.5454893,0.6132865,0.2321085,0.5939534,0.5871277,0.033034,0.4386227,0.6856238,0.6591883,0.1371089,0.7036245,0.4105275,0.0115287,0.0365318,0.292379,0.1122473,0.4506735,0.6206817,0.5936722,0.6454706,0.1161093,0.4003723,0.6233806,0.3060862,0.5872493,0.5865297,0.0009152
"389",0.6127875,0.5585996,0.0026846,0.0243587,0.6580473,0.4051372,0.0623292,0.3110102,0.2974657,0.5845404,0.0019691,0.1911189,0.4009255,0.6281618,0.0099844,0.0647306,0.7003276,0.3236382,0.6781668,0.0438236,0.0129596,4.34e-05,0.3998021,0.6343884,0.5635756,0.1950181,0.6066434,0.6461795,0.0200355,0.4966516,0.6485194,0.5519013,0.1400209,0.5716653,0.5253781,0.0077419,0.0575979,0.2781224,0.1188318,0.5291144,0.6386597,0.6190257,0.5962248,0.0678491,0.335221,0.6607748,0.2848047,0.5872962,0.6350001,0.0028919
"391",0.6603229,0.6847361,0.0200127,0.0193605,0.7390349,0.3149863,0.0728001,0.6057176,0.2354868,0.5736712,0.0004196,0.1177271,0.3563263,0.6048401,0.3855215,0.0579034,0.6044938,0.5531617,0.6684026,0.053125,0.0498645,0.0041446,0.3154362,0.614113,0.6869211,0.286251,0.5288526,0.5273355,0.0127309,0.6000569,0.682103,0.7366505,0.1284897,0.6325454,0.4507842,0.0006464,0.2266697,0.3542634,0.4200862,0.5711572,0.5110818,0.5293601,0.0483393,0.3536878,0.3224892,0.4299801,0.2510618,0.7965817,0.698563,0.009418
"393",0.6924709,0.6289654,0.011884,0.0228565,0.5311863,0.4770619,0.0421918,0.3856456,0.1489226,0.564183,0.000303,0.2539722,0.4395743,0.5811342,0.2694401,0.0471822,0.7981193,0.6714559,0.6589289,0.0931023,0.0591383,0.0046418,0.4682088,0.6726691,0.5702041,0.2517792,0.6420575,0.5747184,0.0242269,0.5241211,0.6346616,0.5507745,0.1606978,0.6952895,0.2974426,3.55e-05,0.4192401,0.4701523,0.368128,0.4460971,0.6025119,0.6702639,0.0325381,0.3244833,0.4131172,0.0409954,0.2977444,0.7396684,0.7052407,0.0089408
"395",0.5437076,0.5569884,0.0240663,0.0525473,0.562171,0.3585755,0.0329842,0.5052923,0.214794,0.5744338,0.0002174,0.1848431,0.3983883,0.5403375,0.3519458,0.0618807,0.6697295,0.6841809,0.6427355,0.1058166,0.0802264,0.0127159,0.4588239,0.7479722,0.6900271,0.1504322,0.6062868,0.5075153,0.0150613,0.7474003,0.5849155,0.5517922,0.1005113,0.6130661,0.3024234,0.0020117,0.320191,0.5936434,0.320068,0.4952743,0.5529079,0.662047,0.0944677,0.3639997,0.4086208,0.0385417,0.2600522,0.6727354,0.6219204,0.0119073
"397",0.6013492,0.6653937,0.019696,0.0202385,0.6157319,0.3510999,0.0723275,0.6026887,0.278657,0.6123241,0.0003373,0.2488243,0.335966,0.5747174,0.4261342,0.0227838,0.6013203,0.6588289,0.6843448,0.143048,0.0303889,0.0059017,0.568991,0.6435569,0.6526661,0.2128381,0.7219518,0.4689603,0.0079543,0.5394231,0.6579928,0.6201717,0.124363,0.7163034,0.3468994,0.0003864,0.4197241,0.4144668,0.2922645,0.5608749,0.6259628,0.5773485,0.0326743,0.2689402,0.2808292,0.0208441,0.2719905,0.5368668,0.6168145,0.0251097
"883",0.689177,0.6314559,0.0065456,0.0154033,0.5457151,0.4344511,0.0690688,0.548825,0.232974,0.5425137,0.0001108,0.360318,0.3631071,0.6337425,0.3636015,0.0372078,0.6596018,0.6044458,0.5678094,0.0899107,0.0470918,0.006556,0.6090993,0.6345308,0.5657528,0.2012617,0.6785853,0.4952168,0.0462739,0.5761171,0.6350139,0.552119,0.1677609,0.7890558,0.3561079,0.0002331,0.392885,0.5850391,0.3346698,0.4179367,0.6607377,0.5837572,0.0655665,0.3052032,0.2808742,0.0184871,0.3893911,0.7241301,0.5995866,0.0460951
"885",0.4247579,0.6443283,0.0146179,0.111712,0.6139765,0.3129329,0.0633815,0.4868692,0.2620285,0.5744621,0.0012645,0.335433,0.57128,0.5350571,0.0231804,0.0388826,0.7098823,0.7086501,0.5929845,0.0542999,0.0520715,0.0246409,0.4963319,0.6175673,0.6028332,0.3245317,0.6641104,0.5483503,0.0193131,0.498914,0.5773892,0.4827875,0.055813,0.5930189,0.2962866,0.0002042,0.4572036,0.4698249,0.3157767,0.5630171,0.5686826,0.5977676,0.033833,0.6111991,0.3023174,0.0210109,0.2593416,0.6125707,0.5345008,0.0127669
