"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"4033",0.0490552,0.0079744,0.1362774,0.0848053,0.6468539,0.0243844,0.5144275,0.6591992,0.0108619,0.5906344,0.0520504,0.6407758,0.636038,0.5914314,0.00076,0.6077189,0.6808823,0.7011457,0.0054169,0.6004164,0.4327975,0.0424356,0.6373327,0.6365619,0.0449173,0.016997,0.5443239,0.6161715,0.0367641,0.0470818,0.6697999,0.6648462,0.0666509,0.5910977,0.6314681,0.1018593,0.0230562,0.6933028,0.6119455,0.6340652,0.539963,0.6728269,0.7001272,0.4078821,0.520978,0.7286215,0.5812063,0.666236,0.68475,0.6167858,0.0406672,0.0418269,0.6919637,0.7519627,0.3106023,0.0914936,0.4482056,0.3299069,0.1808248,0.0625337,0.1294778,0.3700705,0.6335828,0.3914702,0.2517872,0.0925002,0.069274,0.3600423,0.6269502,0.4259467,0.0198279,0.0340519,0.0188396,0.5910602,0.6507305,0.5744038,0.1229891,0.0413115,0.7029659,0.7040884,0.0061696,0.0887005,0.6484382,0.0273745,0.7326072,0.559098,0.6267872,0.561449,0.4982224,0.0021617,0.0791519,0.4808935,0.605699,0.3004579,0.6404697,0.6613739,0.0381665,0.5409319,0.7544509,0.1163623
"4043",0.0552197,0.0053949,0.2434861,0.0803422,0.6080091,0.00767,0.5771946,0.6188524,0.000554,0.6351858,0.0241181,0.4703741,0.5946335,0.7305792,0.0019186,0.5162873,0.3150383,0.5709745,5.33e-05,0.7155445,0.5538709,0.0736244,0.5533086,0.643691,0.0456242,0.0057118,0.383041,0.719309,0.0489901,0.0145723,0.677916,0.5951786,0.0054982,0.5622254,0.5761746,0.0659696,0.0036924,0.656079,0.750517,0.7140906,0.1897423,0.5786936,0.7096831,0.3882793,0.6051075,0.4801964,0.6703399,0.5924976,0.6101425,0.7378088,0.0378188,0.0122504,0.5621695,0.5505563,0.1726192,0.0466271,0.4022326,0.2571704,0.0683636,0.0703408,0.1213575,0.289214,0.5875438,0.4757283,0.2436396,0.1208754,0.0683788,0.3439949,0.6174086,0.5133452,0.0025292,0.0220574,0,0.603403,0.5847678,0.740457,0.1186371,0.0518523,0.6699326,0.5757388,0.0035727,0.041849,0.5317949,0.0192055,0.4635232,0.5318704,0.6276933,0.196975,0.452658,0.0008188,0.1481374,0.3355046,0.2849016,0.080054,0.645575,0.5679621,0.2567441,0.4677576,0.0869067,0.096439
"4978",0.0451421,0.0267975,0.1534031,0.0884406,0.626109,0.011764,0.5189681,0.6783559,0.020647,0.6200883,0.0535602,0.6875103,0.5923296,0.5982278,0.0015869,0.6492635,0.7604218,0.6473627,0.0232785,0.6490478,0.5376911,0.0467477,0.5487046,0.6028942,0.0572587,0.0227081,0.4479061,0.6653371,0.0563301,0.0588659,0.5584934,0.5727297,0.0336637,0.6620178,0.5926932,0.0518056,0.0215193,0.6763266,0.6006066,0.6007583,0.5889227,0.656542,0.6028153,0.3573214,0.6849286,0.6854185,0.6416113,0.634472,0.5829197,0.6219609,0.0286649,0.0174352,0.7873442,0.6172882,0.3974473,0.1205523,0.3868686,0.2471522,0.1614739,0.0599234,0.1355477,0.3246491,0.6199341,0.4973237,0.1998727,0.1058982,0.0830116,0.4018068,0.5492512,0.4020337,0.0077923,0.0241566,0.0298854,0.5895207,0.7079346,0.5862675,0.0845644,0.0527284,0.6126881,0.6307987,0.0081939,0.0910717,0.5704433,0.0256762,0.5554049,0.7281896,0.5771121,0.5125048,0.5796432,0.0043919,0.0752997,0.6028401,0.5829972,0.262135,0.4469133,0.7236525,0.0461007,0.622343,0.6863492,0.1620507
"4988",0.0095255,0.5563406,0.6954808,0.1550723,0.6439897,0.0052402,0.6337088,0.5834477,0.0115491,0.6176826,0.0349224,0.5966452,0.5958776,0.6642544,0.5756522,0.5301345,0.5393081,0.5723035,0.0225801,0.1304211,0.5034896,0.1768762,0.5341637,0.5811921,0.0123845,0.0109198,0.3323541,0.6998365,0.0253778,0.0009559,0.5635347,0.7236016,0.0429977,0.5233056,0.6388784,0.0481047,0.1452112,0.0920891,0.5782489,0.4628344,0.6451887,0.4970679,0.6482985,0.368642,0.6385892,0.6055603,0.6133485,0.566631,0.705576,0.5600494,0.076502,0.0146737,0.67505,0.5371461,0.0014444,0.5008497,0.0507927,0.5520877,0.0669555,0.5538444,0.0211913,0.3703996,0.0085453,0.6835608,0.5082948,0.7341174,0,0.079352,0.7025193,0.594418,0.0085047,0.0190669,0.0228116,0.55507,0.5918061,0.7523737,0.0784,0.0026274,0.5418519,0.6524598,0.0001719,0.0084509,0.6298649,0.0082019,0.7685177,0.6449148,0.6745057,0.7273095,0.5781022,0.0003136,0.0090929,0.2063391,0.0874723,0.2641276,0.6794505,0.7988643,0.4881688,0.2512779,0.6300392,0.0657621
"10984",0.0461418,0.0128537,0.1411829,0.0925037,0.6128497,0.0101593,0.5666884,0.5858657,0.0165152,0.6938981,0.027807,0.6646446,0.6519213,0.5230599,0.0012724,0.6123669,0.6196396,0.715636,0.0239626,0.5752701,0.5680914,0.0279767,0.7570807,0.6781996,0.0206729,0.0206096,0.5263279,0.6718588,0.0294846,0.0441584,0.6120307,0.5596028,0.0486539,0.7031712,0.5138733,0.0743365,0.0391181,0.6921407,0.6379417,0.5710425,0.592304,0.6088861,0.6449246,0.3958336,0.7059966,0.6817708,0.5794672,0.6654768,0.5495353,0.5884791,0.051697,0.0228017,0.7542723,0.6986808,0.2659011,0.0994819,0.4029068,0.3156111,0.2058161,0.0373039,0.1781965,0.3535891,0.5083156,0.5223828,0.1936092,0.1156731,0.1083855,0.4241427,0.6994523,0.4230337,0.027398,0.0449968,0.0324683,0.6206989,0.6517755,0.625644,0.08864,0.0301853,0.6458895,0.6716321,0.0074452,0.0779817,0.5806155,0.0289328,0.6789825,0.7956926,0.6562093,0.5703242,0.5462162,0.0078797,0.1103468,0.6551345,0.7374946,0.2328826,0.522241,0.7868536,0.0485815,0.6196083,0.7055017,0.1657458
"10994",0.3786367,0.1021829,0.7446308,0.1631892,0.3610297,0.0019657,0.5876413,0.5900681,0.0326417,0.6150369,0.0423077,0.570963,0.5639781,0.5593178,0.5795472,0.6313989,0.5874132,0.6461462,2.83e-05,0.2803461,0.6524552,0.209016,0.5901507,0.656405,0.0014141,0.0212994,0.323673,0.5671981,0.0371328,0.0236303,0.4867653,0.6431243,0.0570956,0.5840609,0.5062187,0.0515724,0.1285257,0.6478642,0.1991829,0.6284769,0.5971544,0.5835942,0.54654,0.4254828,0.7479669,0.6315429,0.6696919,0.6688497,0.5645393,0.6331812,0.0784564,0.0057656,0.73449,0.6728598,0.0290501,0.653888,0.0137163,0.6313454,0.6549558,0.4638773,0.0258468,0.3354282,0.1597191,0.6771353,0.5387701,0.7997141,0.0719998,0.0922297,0.8651607,0.3176623,0.0177532,0.013929,0.0001032,0.5427392,0.5625296,0.6197072,0.0489046,0.0151541,0.7403745,0.5901963,0.010349,0.0435081,0.5006874,0.0116463,0.3386847,0.3922338,0.5328831,0.6012711,0.5418232,0.0001979,0.0640122,0.5600724,0.6865742,0.1197019,0.5741823,0.5545103,0.0388467,0.5694048,0.6499069,0.0970038
"14008",0.031756,0.0071351,0.1198042,0.074798,0.6619366,0.0147092,0.508837,0.5636705,0.0223674,0.6415514,0.0299797,0.7226502,0.6562784,0.5552195,0.003345,0.5896432,0.6283918,0.6556907,0.0148103,0.5833338,0.5695544,0.0964242,0.653353,0.7411392,0.0796147,0.0034893,0.4328606,0.6545492,0.0159904,0.0654674,0.6709109,0.6636908,0.0518051,0.6940159,0.6500459,0.0718615,0.0155211,0.7344285,0.6630235,0.5313995,0.6204757,0.6625943,0.6823223,0.342994,0.6089084,0.7313267,0.6526618,0.615305,0.5210757,0.615597,0.0438456,0.0117414,0.664701,0.6184202,0.28929,0.1351456,0.3213179,0.2627266,0.2200504,0.0552358,0.105394,0.379821,0.5959844,0.4887788,0.1819849,0.1128604,0.0901637,0.3509683,0.6965636,0.5116472,0.0183005,0.0317529,0.0100095,0.5805815,0.7664842,0.5670199,0.1025657,0.0382393,0.6597732,0.6685442,0.0131205,0.0567393,0.5150422,0.0184634,0.7288523,0.7258951,0.6266918,0.5779458,0.5422646,0.0042583,0.0950232,0.4499672,0.6468542,0.3150919,0.6318956,0.6910477,0.0380568,0.6573397,0.6226879,0.1110992
"14018",0.077001,0.0276608,0.3800277,0.0841874,0.631412,0.0048963,0.5826531,0.5326131,0.025125,0.6276805,0.010757,0.6716141,0.6053994,0.6480833,0.0139888,0.7601274,0.7397364,0.5294679,0.0309506,0.0281171,0.5272239,0.1248014,0.4728152,0.6200261,0.0041159,0.0023698,0.412602,0.5810525,0.0003163,0.0677571,0.5740724,0.2483815,0.1025206,0.7131131,0.5414728,0.0149701,0.0064883,0.607168,0.447022,0.5837795,0.6724618,0.7143436,0.0501604,0.5114729,0.5645391,0.6247104,0.7029645,0.5899297,0.7366737,0.6465414,0.0348008,0.0089122,0.6537339,0.6301828,0.1493458,0.0482584,0.4442274,0.1839747,0.178117,0.0729237,0.1745243,0.4524797,0.4869926,0.5230938,0.196573,0.4916664,0.0156874,0.3767295,0.664013,0.4370581,0.004121,0.0070271,0.0005708,0.6500228,0.6256629,0.6168311,0.101352,0.028621,0.6598894,0.6550324,0.0108307,0.0014403,0.6661386,0,0.409881,0.5359029,0.5649053,0.239842,0.6078001,0.0021712,0.0729252,0.4778216,0.7530775,0.0277834,0.7786445,0.5824749,0.0291596,0.6531638,0.563182,0.123359
"16045",0.0283714,0.0116952,0.129345,0.0523078,0.5415436,0.0057812,0.5088384,0.7460837,0.0299459,0.6469779,0.0570011,0.6212224,0.69035,0.6106192,0.0063735,0.5430522,0.7318919,0.7665306,0.0132497,0.5330621,0.5102245,0.0392094,0.5770378,0.6294911,0.0422777,0.008748,0.4973138,0.6679606,0.0327853,0.0555428,0.6058755,0.5582982,0.0343811,0.6727532,0.6085929,0.111243,0.0248931,0.6023193,0.6552515,0.774089,0.547641,0.6394812,0.7287924,0.3995808,0.6461968,0.7456286,0.6464811,0.5664159,0.5670816,0.7041359,0.065369,0.0130591,0.7571787,0.7036576,0.2764002,0.1368877,0.385658,0.3061582,0.1887199,0.0721168,0.0887955,0.3253448,0.6888103,0.4374534,0.1994095,0.1377856,0.1521962,0.4310157,0.626169,0.3894603,0.0133387,0.0553077,0.0123811,0.6038971,0.6473745,0.6792187,0.1269285,0.0245676,0.7830188,0.6606181,0.004429,0.0807441,0.5207565,0.025855,0.6342658,0.7661783,0.5437116,0.6106448,0.566073,0.002164,0.0709366,0.618581,0.7122976,0.2687577,0.5987233,0.6517201,0.0545762,0.6294077,0.6890445,0.1513245
"16055",0.6340942,0.6230943,0.6060259,0.1629442,0.4399497,0,0.6196878,0.6237784,0.0114574,0.6312951,0.0614709,0.6053464,0.5761432,0.6193863,0.5287741,0.5889676,0.4877828,0.6290342,0.0274194,0.0163349,0.5745831,0.6592017,0.5587654,0.6813955,0.0297265,0,0.5014436,0.5991,0.0253623,0.016515,0.7206275,0.5126484,0.0597218,0.6615904,0.558282,0.0147317,0.027233,0.5748319,0.6454056,0.592024,0.5749743,0.6275904,0.6356345,0.4416933,0.7234621,0.6116514,0.5628127,0.5840327,0.5579878,0.6292077,0.0555039,0.0017998,0.5181331,0.7259137,0.0028894,0.6309491,0.0989568,0.0579448,0.6079628,0.6166221,0.0002202,0.3258517,0.0008847,0.6904389,0.5677443,0.5584115,0.090646,0.0969344,0.5297011,0.2975298,0.0188388,0.0357079,0.0202482,0.6278856,0.5405544,0.771351,0.0944373,0.0274054,0.6617872,0.5878305,0.0001508,0.0424698,0.6212183,0.0422823,0.5519665,0.3592415,0.5166457,0.679377,0.5486682,0.0013721,0.0187514,0.3016615,0.6108832,3e-04,0.6928457,0.7980015,0.0095368,0.518762,0.751243,0
