"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"3172",0.010504,0.0004909,0.6753824,0.0032374,0.0029317,0.5288663,0.3595245,0.3538586,0.0319568,0.5988262,0.681375,0.0007682,0.5911786,0.5285577,0.6417383,0.6278743,0.5609513,0.602124,0.6272897,0.3882195,0.5024959,0.7682034,0.6316304,0.0004124,0.0336598,0.2207315,0.5813757,0.3660635,0.1616547,0.6469247,0.129056,0.780477,0.1315656,0.6461507,0.5999737,0.5506693,0.3542062,0.4940315,0.4335107,0.0388141,0.0239024,0.6548291,0.0129359,0.2008732,0.0558721,0.34831,0.1837089,0.0032298,0.5186556,0.6995746,0.205162,0.0666904,0.5740182,0.6541815,0.3957813,0.003277,0.7471392,0.6648253,0.5358326,0.6177854,0.592244,0.4189132,0.0102733,0.2604176,0.5339475,0.7118838,0.6802023,0.6917235,0.6007507,0.3262655,0.8075378,0.0017876,0.418881,0.6057904,0.4809156,0.0956213,0.4882918,0.0383414,0.4451856,0.3206006,0.1057835,0.4851221,0.6161427,0.2069441,0.4687409,0.2799205,0.198254,0.310559,0.6924399,0.1592655,0.1311695,0.3353733,0.5808323,0.3721687,0.192421,0.608548,0.032872,0.0024274,0.1168669,0.287374
"3182",0.0004888,0.0006307,0.4973961,0.0104675,0.0025008,0.4478116,0.4574618,0.0925266,0.0038473,0.6142212,0.5689833,7.45e-05,0.7971244,0.6357672,0.52596,0.5239857,0.5069421,0.7408948,0.6510922,0.5493626,0.5790561,0.7067779,0.8363627,0.006152,0.0049448,0.1656262,0.6500865,0.3383947,0.1917002,0.4930151,0.0202742,0.593503,0.0653857,0.5782774,0.5776062,0.6307439,0.0597102,0.5576397,0.2797454,0.3368619,0.0399155,0.6990255,0.0124919,0.2401852,0.0699788,0.7125855,0.3652488,0,0.5298642,0.4907822,0.1662124,0.0614755,0.4109348,0.5613794,0.3554728,0.0002538,0.7339329,0.6097037,0.5807066,0.5642172,0.4081107,0.3397743,0.0081384,0.5075569,0.1378108,0.6333016,0.5484703,0.6691372,0.6277037,0.3776887,0.5770166,0.0125703,0.319053,0.5730403,0.4234126,0.0357771,0.7198238,0.0311385,0.3274765,0.3113584,0.5576177,0.2068087,0.5949488,0.1564952,0.0384951,0.0627313,0.2720678,0.4196575,0.4722844,0.1692905,0.0824219,0.2714994,0.563998,0.1513449,0.6192222,0.6312015,0.1126757,0.1205675,0.3966404,0.0007512
"5188",0.0349877,0.0028069,0.687699,0.0011104,0.0073769,0.6154531,0.3501626,0.2855449,0.0125222,0.6670496,0.6333093,0.0056433,0.6057721,0.6465105,0.7581113,0.4941507,0.5646124,0.5300704,0.584275,0.5089247,0.5866118,0.7142276,0.6909193,0.0006367,0.02025,0.166887,0.6368052,0.3769118,0.2146615,0.5043465,0.1191421,0.6396032,0.1902477,0.5620728,0.6187252,0.7039414,0.3266081,0.5097774,0.4342294,0.0613267,0.0386726,0.5544668,0.0105994,0.1910229,0.0441779,0.3232534,0.174483,0.0011911,0.6055126,0.6522051,0.2881336,0.0420001,0.6085577,0.7803088,0.4868812,0.000366,0.7634011,0.6618777,0.5291825,0.6180666,0.5862515,0.47657,0.0096259,0.2642352,0.8365663,0.6553138,0.6125879,0.7284936,0.6028968,0.3156923,0.8752438,0.0006188,0.4198348,0.5221595,0.4451742,0.0774819,0.4778125,0.0296853,0.3935822,0.3840461,0.0873348,0.5028352,0.554188,0.2310032,0.3818075,0.2511101,0.3394493,0.3370447,0.578378,0.1927469,0.0923786,0.3374199,0.6798179,0.3594152,0.2039268,0.7187124,0.0246871,0.0022136,0.1117935,0.3154363
"5198",9.07e-05,0.0025035,0.6255959,0.2391603,0.103136,0.5398048,0.4992033,0.3387339,0.0325074,0.1923214,0.619805,8.34e-05,0.1431738,0.2924233,0.5977043,0.4435699,0.4975916,0.5606991,0.4106603,0.0889166,0.440979,0.0969581,0.4219603,0.2899974,0.0093669,0.0622418,0.6074726,0.3471172,0.1588066,0.6390578,0.0857408,0.7023102,0.0727399,0.6482595,0.733562,0.6549852,0.2198597,0.6327511,0.383083,0.0746951,0.0904654,0.4339827,0.0233355,0.1020913,0.5820386,0.5628022,0.2621412,0.081108,0.5518499,0.5274124,0.6733776,0.030051,0.1741185,0.6560483,0.4401628,0.0001155,0.747796,0.6795635,0.4419369,0.5681403,0.3841209,0.6378989,0.0218524,0.1153963,0.4841117,0.6123149,0.4844923,0.6438012,0.4038182,0.3417639,0.6275779,3.22e-05,0.6414014,0.6941791,0.5922564,0.0751449,0.6200489,0.0081941,0.4262057,0.2643174,0.2644008,0.553893,0.6946127,0.2347631,0.302013,0.0609401,0.1644448,0.3244657,0.651614,0.2302661,0.1815145,0.3721731,0.6858075,0.1493557,0.1260835,0.7292285,0.0269966,0.4456765,0.2262161,0.0202493
"7750",0.0087611,0.0002707,0.6525299,0.0060978,0.0015775,0.5826892,0.457728,0.2624294,0.0085462,0.6036707,0.7107999,0.0067479,0.6145918,0.5392386,0.6418614,0.6303468,0.4803126,0.7426948,0.5768365,0.4399063,0.5532485,0.7691004,0.6301161,0.001233,0.0244873,0.1734506,0.6606863,0.3605186,0.1745961,0.712641,0.1628142,0.6127596,0.1491265,0.5540777,0.5773631,0.6044799,0.2902994,0.5126714,0.4123273,0.0336657,0.0449036,0.6445625,0.0143168,0.2741774,0.069573,0.339264,0.1655884,0.0005046,0.5616383,0.6957015,0.2096528,0.0838227,0.5966315,0.6733187,0.3153132,0.0003571,0.6874091,0.6977784,0.4713435,0.7093138,0.5683432,0.3979352,0.022398,0.3369596,0.6542861,0.7166049,0.6264175,0.7193461,0.6191119,0.367758,0.7304552,0.001169,0.5465552,0.4366569,0.5001354,0.105448,0.6877346,0.02122,0.4421357,0.3598801,0.061217,0.4114569,0.581323,0.1427914,0.3989906,0.1936608,0.1882682,0.2440577,0.5618582,0.1901604,0.0968636,0.3017161,0.738622,0.4870104,0.2310077,0.7219046,0.0371187,0.0006607,0.1156998,0.3010571
"7760",8e-07,0.12013,0.7736258,0.0870637,0.0074897,0.5695244,0.077029,0.0774865,0.1406233,0.5959429,0.5396362,0,0.578698,0.5396895,0.6756987,0.6469473,0.6244563,0.7569671,0.6282806,0.5881292,0.5979746,0.6740928,0.4981425,0.0851086,0.0060302,0.001958,0.672294,0.3937637,0.2023991,0.6801233,0.0445612,0.6343897,0.6017774,0.31513,0.673573,0.6592654,0.3877091,0.5550353,0.5263318,0.0316239,0.0431524,0.5531043,0.0004016,0.0278208,0.6464298,0.1578245,0.4758147,0.0020681,0.5495445,0.7305367,0.5487549,0.5698966,0.6436896,0.1925358,0.4089723,0,0.4570283,0.433763,0.4158652,0.5616571,0.6257668,0.5768333,0.0328546,0.2263626,0.5989173,0.5924242,0.7043989,0.5659653,0.1573533,0.403662,0.7422047,0.001377,0.4707492,0.5105811,0.4732245,0.0973765,0.1197812,0.1557746,0.4379783,0.4373866,0.3066681,0.3368193,0.5992134,0.1494921,0.078676,0.1407472,0.0605976,0.2830885,0.4915229,0.170015,0.1291584,0.4028782,0.7001278,0.3192876,0.5127682,0.677613,0.2502281,0.2185182,0.2136534,0.021037
"11383",0.005889,0.0004656,0.543242,0.0016329,0.0024527,0.6033515,0.3707814,0.2829842,0.0091531,0.6648721,0.7749019,0.0027919,0.623149,0.6311073,0.5874408,0.5441594,0.5567412,0.5555767,0.5922406,0.4335947,0.541477,0.7774377,0.6902916,0.0002207,0.0333389,0.1857609,0.5114902,0.3471288,0.2174535,0.6365227,0.1627989,0.6876448,0.2000375,0.5457435,0.7418645,0.6381754,0.3126098,0.5537486,0.3696977,0.0262124,0.0180597,0.7578587,0.0086954,0.1717595,0.0759191,0.3681584,0.2730047,0.0007668,0.5808727,0.5914391,0.258641,0.0385162,0.4998822,0.6304483,0.4092597,0.0009072,0.6756686,0.7158384,0.611512,0.5754209,0.6216293,0.4406654,0.011316,0.2212025,0.6655328,0.6423289,0.6186989,0.6274567,0.6516119,0.3760352,0.7315172,0.0004422,0.4363989,0.5902134,0.4874195,0.0669847,0.6026385,0.0436,0.3881308,0.3547015,0.0619374,0.517805,0.7527185,0.1889901,0.396651,0.2336338,0.2683412,0.2659069,0.7006349,0.17905,0.0757829,0.3183228,0.8078185,0.3805093,0.2423808,0.5657871,0.0296061,0.00378,0.1396252,0.2616458
"11393",0.0015827,0.0012232,0.6872569,0.0125525,0.2783965,0.5570505,0.2945029,0.2841883,0.000114,0.5778902,0.6376703,1.08e-05,0.6544081,0.4519547,0.5804411,0.629866,0.6608788,0.695,0.6216079,0.4427871,0.5812925,0.6902576,0.6035315,5.73e-05,0.0087119,9.89e-05,0.612601,0.3928617,0.1414965,0.5907864,0.1210466,0.6950039,0.1535109,0.502387,0.6766975,0.6287544,0.2811709,0.5828791,0.3420563,0.0571961,0.0006977,0.6276955,0.0018399,0.0510764,0.64108,0.3448176,0.339075,0.0160913,0.7012097,0.6040047,0.5554761,0.054953,0.8431237,0.7011206,0.5057182,0,0.5675944,0.5977646,0.543116,0.6408897,0.5880913,0.6143638,0.0137395,0.2505313,0.6085193,0.5953231,0.6441843,0.7806741,0.4282356,0.1543166,0.539762,0.0017561,0.4975678,0.4860842,0.4775913,0.0347629,0.5661058,0.0257698,0.449112,0.3954587,0.1383899,0.5948203,0.5166586,0.1487149,0.0846095,0.0782123,0.0736825,0.2682536,0.3019557,0.2308724,0.0471233,0.3632119,0.5554674,0.2270515,0.3878067,0.600203,0.0414305,0.2519974,0.1773601,0.1492137
"19510",0.0067113,0.000388,0.6461535,0.0014965,0.0014598,0.6405567,0.3944898,0.301989,0.011506,0.6941938,0.5985843,0.0041946,0.6933544,0.6253511,0.6824265,0.6430232,0.6091124,0.5596643,0.5339584,0.4655747,0.6183016,0.6289246,0.6064936,0.000715,0.018115,0.1607981,0.6112249,0.4131464,0.1737924,0.6097385,0.1189604,0.6852953,0.1360677,0.5091355,0.7135193,0.6265411,0.2960014,0.6026814,0.370682,0.0141728,0.0517924,0.7136587,0.0068744,0.1423599,0.0746253,0.4507909,0.2344889,0.0021728,0.4884004,0.7628885,0.2874082,0.0484041,0.6104405,0.6412141,0.4240339,0.0004147,0.7251263,0.6537642,0.5065518,0.7006643,0.5410377,0.4259303,0.0055298,0.3136643,0.6335617,0.6585127,0.6763259,0.6707038,0.5740201,0.3950108,0.6608866,0.0028777,0.4943989,0.4432105,0.4697826,0.0680053,0.571505,0.0205976,0.4704617,0.3499064,0.0581998,0.4309043,0.6940047,0.2097486,0.4277856,0.2098644,0.2252445,0.3452219,0.5830716,0.1728247,0.1062083,0.387255,0.6713312,0.3152845,0.2617225,0.6505333,0.021662,0.0004711,0.1064553,0.3177884
"19520",4.66e-05,0.0015342,0.5911712,0.0184751,0.0178315,0.5364253,0.3645906,0.3916854,0.0013084,0.5861731,0.6190904,0.0001047,0.2301614,0.4809711,0.6713182,0.1989763,0.4779631,0.6181562,0.6607617,0.3476058,0.4711554,0.1651373,0.3190147,0.0078689,0.0210634,0.1428047,0.7396243,0.1118172,0.1989351,0.2893816,0.1228597,0.6570131,0.0700219,0.5909105,0.629694,0.7590336,0.2676529,0.1935673,0.4425882,0.0939371,0.0344423,0.5703246,0.0218765,0.226101,0.0223683,0.402135,0.1896895,0.0195981,0.699002,0.2141839,0.1261788,0.6243385,0.6306457,0.6273837,0.5194008,4.24e-05,0.6139069,0.8330119,0.5145458,0.6264218,0.7369064,0.593118,0.0176478,0.302189,0.3017515,0.6725149,0.3619941,0.6081377,0.5818829,0.3860413,0.5484923,0.0013618,0.4156992,0.3578616,0.4841087,0.0065204,0.5864226,0.0209003,0.3740793,0.3567091,0.1095376,0.6227838,0.7038549,0.1761568,0.1579184,0.2274491,0.2199774,0.254102,0.5956896,0.2028178,0.0024677,0.2319884,0.6753588,0.497413,0.6128355,0.6398529,0.0304913,0.1017597,0.5303758,0.0173131
