"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"169",0.6106102,0.5847698,0.397829,0.6144256,0.1573655,0.1913846,0.011366,0.2069563,0.0164604,0.3088401,0.0172043,0.0598297,0.6359602,0.3747533,0.075888,0.0363068,0.5549898,0.6465008,0.6195355,0.6974631,0.1464949,0.494384,0.0807296,0.5959628,0.5906116,0.7146638,0.6807665,0.139434,0.6962272,0.052161,0.665715,0.0064264,0.6211484,0.1940121,0.3339197,0.4327205,0.129494,0.5939193,0.6072205,0.6197836,0.5039334,0.0456746,0.0796783,0.6599756,0.5291196,0.671235,0.5599562,0.0274567,0.0482609,0.0402411,0.5905134,0.5725394,0.6008919,0.0993749,0.5952753,0.7990296,0.1552972,0.1603365,0.5368568,0.5191541,0.3283356,0.3757502,0.0314,0.1006777,0.2919486,0.6357104,0.1496018,0.0101132,0.4656076,0.5573299,0.805399,0.0278094,0.6510079,0.0909919,0.0605502,0.3854811,0.0408212,0.7495867,0.5492067,0.6328315,0.0042905,0.2188889,0.4160825,0.0581405,0.6063996,0.4429637,0.5728971,0.5543513,0.7107001,0.0298803,0.0356094,0.0331019,0.4555114,0.0970402,0.4052234,0.4189739,0.6230579,0.0026477,0.002051,0.0087799
"179",0.5772917,0.5966249,0.2957857,0.6753247,0.0765584,0.0683942,1.34e-05,0.1745779,0.0294116,0.413993,0.0001842,0.4215073,0.6289676,0.6480302,0.0072991,0.0012452,0.581324,0.6711755,0.617196,0.2451572,0.0281729,0.3344719,0.0230941,0.3443253,0.5905725,0.5552526,0.5913035,0.0004779,0.0526131,0.4363462,0.5476753,0.0042138,0.5588718,0.2067527,0.2925191,0.4657,0.1925778,0.5996739,0.5340148,0.3828037,0.2724063,0.0399873,0.0450517,0.5192699,0.1243401,0.8337457,0.5226338,0.018439,0.0300465,0.3089972,0.5076734,0.54501,0.6170788,0.0657571,0.5650457,0.657782,0.2156069,0.2796785,0.380693,0.6081372,0.2911395,0.5052113,0.0142686,0.2806187,0.0440452,0.6052251,0.1073908,0.0220492,0.6415174,0.1137469,0.6545891,0.2275355,0.3709517,0.0285774,0.0012115,0.1481951,0.0230834,0.588858,0.5399082,0.4842939,0.2227985,0.163283,0.1567461,0.2203047,0.2991713,0.5074277,0.6945872,0.4404301,0.4967956,0.0148167,0.0167668,0.040535,0.5785198,0.1098139,0.0390146,0.2721933,0.5700014,0.00286,0.2914074,0.0011586
"8821",0.5999132,0.554973,0.4730986,0.5633464,0.210935,0.2028165,0.0291205,0.2516323,0.0169018,0.3289143,0.002966,0.0585574,0.5798682,0.3887848,0.0572682,0.0119878,0.4981905,0.6584779,0.6390813,0.5570807,0.0797067,0.5387404,0.037986,0.4458795,0.6263339,0.5630105,0.6489666,0.1653731,0.5244339,0.0258266,0.5460416,0.0202683,0.5798217,0.1918177,0.3378755,0.4034942,0.1138923,0.5882578,0.5811745,0.6252119,0.4200216,0.038816,0.0901573,0.552251,0.6149081,0.6471246,0.6196918,0.0239535,0.0375136,0.0514892,0.5249737,0.6813132,0.5067813,0.0830416,0.6706092,0.6692966,0.1970528,0.1929647,0.5497818,0.6425186,0.3246758,0.3598972,0.0179174,0.1398639,0.3096065,0.5097548,0.1322798,0.0145207,0.3711635,0.5122443,0.6656008,0.0234361,0.6380139,0.0722844,0.0372231,0.3914649,0.0096948,0.6480731,0.6427196,0.6615354,0.0068997,0.2159516,0.340194,0.052108,0.5714866,0.4576828,0.5597928,0.5481333,0.7046855,0.0154424,0.0225988,0.0209768,0.5281026,0.1133337,0.4765878,0.4987317,0.5942319,0.0021182,4.75e-05,0.0054289
"8831",0.678868,0.6643337,0.4029427,0.7197386,0.131421,0.2647292,0.0105735,0.2511883,7.25e-05,0.6300017,0.0033961,0.0434177,0.5703969,0.4448918,0.0668601,0.030098,0.5752532,0.2093695,0.5466185,0.5610571,0.0516714,0.5337871,0.0602228,0.5113879,0.6331815,0.6795806,0.0237982,0.1189847,0.6141725,0.1108569,0.6067758,0.5887502,0.547874,0.0614556,0.5236823,0.2364275,0.1742532,0.0422029,0.1694483,0.0484336,0.4007175,0.0270275,0.5020343,0.0412301,0.4861417,0.5013632,0.5200718,0.2201476,0.3741782,0.5962212,0.4949565,0.6244754,0.6429252,0.5791169,0.6178974,0.639537,0.0029808,0.2965429,0.3144424,0.5575001,0.3467186,0.3972041,0.0213063,0.0703253,0.4945361,0.573889,0.1514637,0.0071546,0.4917784,0.4554601,0.5553618,0.2273945,0.6037331,0.0070282,0.0281035,0.3809935,0.047933,0.5501268,0.6467948,0.5630715,0.00017,0.0128109,0.401779,0.0495602,0.6470553,0.4430794,0.6655194,0.6455403,0.5687319,0.0301104,0.0008938,0.0075041,0.4992732,0.0983605,0.4384916,0.6329914,0.5958708,0.0005748,1.22e-05,0.0014739
"12748",0.5945599,0.5948962,0.4298749,0.5549397,0.1401826,0.1786356,0.0060402,0.1733819,0.0252338,0.3351321,0.0039492,0.0670791,0.661765,0.3120878,0.0447118,0.0566965,0.4711584,0.6401455,0.5539383,0.5453914,0.1165565,0.5590054,0.0334903,0.5031767,0.5614071,0.5399824,0.5290761,0.1360703,0.5030887,0.0701336,0.6417349,0.0120061,0.4690077,0.2228965,0.2823301,0.4669228,0.206733,0.6654384,0.6360113,0.6646049,0.5679473,0.0465103,0.0582008,0.5989292,0.6131952,0.7977514,0.617637,0.0294505,0.0338287,0.0607159,0.593405,0.6235848,0.5704465,0.1156356,0.6214607,0.6051173,0.2029292,0.1907204,0.4942298,0.6169766,0.3041259,0.3187485,0.0098856,0.133042,0.4446484,0.5889359,0.0953636,0.011676,0.4008134,0.5549494,0.7133361,0.0129966,0.5264399,0.0756143,0.1083361,0.4181382,0.0214617,0.6824615,0.5437441,0.6096308,0.0169241,0.1707862,0.4342838,0.0282965,0.6592622,0.4930995,0.5862348,0.5435325,0.6405016,0.0214722,0.065088,0.0554389,0.5273861,0.1017366,0.3839831,0.4608134,0.5747769,0.001527,0.0003964,0.0056118
"12758",0.530268,0.5561595,0.5597754,0.5605502,0.1624464,0.3536851,0,0.1818282,0.0519948,0.3509808,0.2626679,0.0812744,0.5873013,0.5523096,0.0605677,0.0017617,0.6394037,0.2671357,0.5872769,0.6316551,0.0924695,0.6288691,0.0098805,0.3897028,0.0074955,0.5078468,0.6463676,0.5015407,0.633518,0.3766239,0.0435461,0.3718334,0.6617776,0.156983,0.4067823,0.3594468,0.1422419,0.6864584,0.5700788,0.5842199,0.3705557,0.0240407,0.0641161,0.5823785,0.6316941,0.6889336,0.6606974,0.5101371,0.6169882,0.6199396,0.6309013,0.5973341,0.7093822,0.4763778,0.6413131,0.5774757,0.1728475,0.2816587,0.2230325,0.70626,0.4146229,0.0615662,0.0003765,0.0626299,0.3693683,0.5563154,0.1558743,0.1207383,0.6602515,0.5568352,0.3343534,0.3197342,0.5877422,0.0147882,0.0461914,0.3362838,0.0108039,0.6330868,0.6603222,0.68826,0.0062362,0.0854862,0.3708586,0.50942,0.1221611,0.6152184,0.1078404,0.7067957,0.6821192,0.0198424,0.0544031,0.0501294,0.500058,0.0893982,0.0230027,0.2434004,0.6403752,0.0020448,0.5600112,4.26e-05
"14638",0.6465691,0.6661723,0.4158181,0.5944836,0.1686605,0.1907426,0.0024181,0.1698736,0.0170725,0.3342333,0.0036495,0.0838651,0.6591252,0.5073876,0.0600309,0.0439964,0.5246214,0.5896163,0.5845945,0.6135556,0.0841816,0.551484,0.0299078,0.5708084,0.6136825,0.6780573,0.6276551,0.2110809,0.5110949,0.0418861,0.569303,0.0131982,0.5750666,0.1765693,0.3874006,0.4888921,0.1169154,0.5935729,0.6557457,0.6156724,0.4372065,0.0793512,0.0767423,0.6474108,0.6294567,0.6037134,0.5301389,0.0312226,0.0276716,0.0320173,0.5618738,0.5988075,0.5429462,0.1020984,0.5998196,0.7428863,0.1412588,0.2044993,0.5893003,0.5547638,0.3351959,0.4224695,0.0188258,0.1299866,0.3512509,0.5893155,0.1575947,0.0184703,0.4982498,0.5157629,0.6809526,0.011338,0.6040025,0.0803971,0.0548696,0.4434278,0.0115073,0.6565354,0.516619,0.5999332,0.0035459,0.2395542,0.3636808,0.043813,0.7999988,0.5138913,0.5867466,0.5094647,0.643597,0.0243085,0.0543579,0.0307668,0.4183104,0.0875412,0.4289882,0.4593711,0.6332487,0.0008729,0.0002796,0.0045207
"14648",0.4002752,0.540041,0.3213782,0.5219605,0.1775274,0.1965787,0.0098224,0.2539299,0.0103134,0.5719467,0.375941,0.5038312,0.5504723,0.293171,0.1187977,0.0229599,0.0404084,0.61967,0.6221896,0.5985382,0.1052276,0.5287459,0.0619878,0.518621,0.5176692,0.7156792,0.6118612,0.0378969,0.1643208,0.6363225,0.6372791,0.0164617,0.5112915,0.4457551,0.114038,0.4538407,0.1567384,0.592356,0.5360731,0.5073781,0.4263017,0.0003641,0.0643225,0.5710164,0.5745666,0.607705,0.6284231,0.0198089,0.0169401,0.0336918,0.660909,0.7309861,0.7626704,0.0479202,0.6248805,0.6313524,0.0001381,0.5979281,0.5422134,0.6047463,0.3210267,0.4150808,0.0278592,0.0558661,0.3423723,0.6275001,0.0021376,0.0108448,0.5427466,0.5667724,0.4618106,0.0078824,0.6198471,0.0442329,0.0486199,0.3139443,0.2632837,0.6620566,0.6081018,0.6206677,0.0130325,0.578858,0.4180812,0.0794022,0.616606,0.5732987,0.3924706,0.5619507,0.7003364,0.013819,0.0016561,0.0060028,0.4887645,0.1117515,0.3391324,0.6457896,0.6576356,0.3079066,0.0003618,0.0204857
"18985",0.5727596,0.5714709,0.3485366,0.5662432,0.1616387,0.1612672,0.0112037,0.2046906,0.031898,0.3098545,0.0034291,0.0666616,0.5533243,0.3426965,0.0673266,0.0285955,0.4990751,0.7079362,0.6472887,0.5168766,0.127574,0.5638033,0.0453588,0.5619511,0.5275953,0.6149024,0.6713722,0.1640076,0.599115,0.0410986,0.5194883,0.0135148,0.6831357,0.1710295,0.402209,0.3984748,0.1180974,0.5989225,0.5094029,0.692779,0.4889612,0.0478516,0.0971326,0.6379745,0.5565584,0.6103558,0.6362791,0.0221222,0.0445293,0.0788412,0.6481323,0.4936301,0.6155965,0.0849049,0.7043197,0.7159558,0.1211989,0.1827989,0.6023038,0.681347,0.3496314,0.4239737,0.0073534,0.1676919,0.3366065,0.5606185,0.1145788,0.0224549,0.4249282,0.4692381,0.6249218,0.0152572,0.5693959,0.0702905,0.0663823,0.3895428,0.0110433,0.5761418,0.6292608,0.6447664,0.0100882,0.190401,0.4090285,0.041983,0.6502153,0.5113786,0.6384676,0.5239196,0.6311402,0.0113182,0.0248422,0.052803,0.4769797,0.1168626,0.4183871,0.6050491,0.6026379,0.0030806,7.95e-05,0.0091805
"18995",0.709955,0.6231049,0.4142371,0.6349843,0.0603196,0.2680504,0.0006222,0.2252775,0.0055843,0.511031,0.001226,0.0872163,0.570403,0.5503706,0.0002016,0.000545,0.4627326,0.6518413,0.5810201,0.6015035,0.088618,0.4808922,0.0417241,0.5927028,0.5306507,0.5815762,0.5342724,0.0006432,0.5935541,0.089566,0.6104631,0.0006568,0.5541143,0.1713583,0.3214903,0.4246076,0.2464824,0.4084039,0.5871201,0.0100141,0.5579344,0.5009345,0.2799875,0.0041847,0.6292952,0.6483299,0.6375839,0.0134263,0.0169881,0.5047389,0.5285912,0.5788882,0.6644498,0.0564063,0.6970063,0.5724184,0.0006522,0.1143993,0.2195512,0.4792594,0.3065354,0.4027397,0.0271025,0.0849744,0.4305824,0.553446,0.0821788,0.0001498,0.4044506,0.5823588,0.5380542,0.0016649,0.6501926,0.1345816,0.0003152,0.4033621,0.3851235,0.6371902,0.5924279,0.5982539,0.0028664,0.624337,0.4961516,0.2655688,0.3980234,0.6292512,0.4636199,0.7279317,0.6315241,0.0090348,0.0018716,0.0041088,0.5274009,0.1598443,0.042163,0.29166,0.5323947,0.5030182,0.284541,0.0168366
