"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"904",0.017828,0.4778149,0.5695302,0.7603517,0.0037563,0.7125689,0.5746671,0.599909,0.2462584,0.2478102,0.0839766,0.0384594,0.6283141,0.6138982,0.0738378,0.0581505,0.6586943,0.0716145,0.6135953,0.0027337,0.6509444,0.1390927,0.0273668,0.7154956,0.6565755,0.7274343,0.0310132,0.711798,0.4872745,0.1302465,0.6685624,0.0577278,0.5235221,0.5886131,0.0803932,0.5627389,0.6736216,0.3824873,0.559111,0.5925467,0.0491913,0.0014434,0.1161084,0.6481947,0.7135109,0.5976369,0.6335392,0.6182412,0.6345446,0.7151248,0.5521504,0.0815346,0.6370684,0.8118752,0.3649308,0.6419076,0.0220307,0.6799283,0.689898,0.0298354,0.8313229,0.5002026,0.6260486,0.6025425,0.0278169,0.730543,0.4580781,0.0135917,0.6939517,0.4958151,0.0431563,0.7315904,0.3276254,0.6020843,0.8399087,0.844588,0.1000789,0.047974,0.0142623,0.6439018,0.6030501,0.5393526,0.6116038,0.0419691,0.2464259,0.7690188,0.5353312,0.1099713,0.6755015,0.0421797,0.0703138,0.641582,0.013121,0.0751328,0.0425108,0.3778712,0.6934729,0.0351499,0.654504,0.6653647
"914",0.0122221,0.465557,0.1166935,0.5586216,0.011068,0.4614062,0.6288042,0.602769,0.6174258,0.0030207,0.0712162,0.0298021,0.4159816,0.6831832,0.1224203,0.1797997,0.6494231,0.1095079,0.6302231,0.0072713,0.6299935,0.1730251,0.0269806,0.6850227,0.6781238,0.7112014,0.0230409,0.7679196,0.65569,0.1477475,0.6094652,0.0838853,0.5978903,0.699819,0.0411753,0.5599953,0.4904867,0.3249265,0.5773607,0.6057763,0.7119243,0.0020972,0.1090033,0.6961203,0.6221025,0.5782477,0.2908326,0.1251461,0.7163649,0.724482,0.6710042,0.0620588,0.5902106,0.649505,0.4354447,0.7770124,0.0801659,0.6243803,0.6204099,0.0372502,0.7057547,0.3291582,0.0301956,0.1114396,0.0462952,0.5682013,0.0955383,0.0001225,0.6750321,0.5555254,0.0155874,0.6597126,0.6050216,0.3276568,0.5854188,0.5954749,0.2070629,0.0287479,0.020533,0.6181581,0.1088717,0.5834838,0.7324978,0.0149836,0.2690832,0.6514575,0.6630026,0.0888996,0.577685,0.0186326,0.0707232,0.5834875,0.0009555,0.1026124,0.0419867,0.0045423,0.6785704,0.0013547,0.628573,0.782137
"1219",0.0136553,0.482191,0.6618947,0.795249,0.0074527,0.7675273,0.5419966,0.5803338,0.2557709,0.270326,0.0604091,0.0517744,0.7240674,0.8179341,0.0676661,0.070408,0.6259132,0.0444458,0.5786354,0.0102527,0.6218065,0.1011333,0.0243721,0.7128672,0.6499868,0.7341206,0.0421706,0.6951068,0.5326742,0.1466641,0.6432596,0.0501317,0.6649037,0.635998,0.0313934,0.5391829,0.5904181,0.3894257,0.5139291,0.5603925,0.0934722,0.003471,0.1326395,0.656245,0.6268142,0.5728465,0.6002569,0.6423901,0.6872666,0.7326422,0.5756511,0.0755193,0.5541084,0.6178414,0.3884622,0.548034,0.022098,0.6416238,0.6660917,0.0207623,0.7091629,0.5173855,0.6746123,0.6407002,0.0757869,0.6681635,0.4670439,0.0019354,0.6741012,0.6340782,0.0340318,0.6356884,0.326431,0.5764486,0.5450645,0.8791908,0.0666975,0.0446113,0.0089066,0.5936195,0.5933798,0.668386,0.563892,0.0149501,0.1758952,0.6994525,0.564958,0.0868834,0.6461488,0.0211322,0.0626744,0.7823106,0.0212564,0.0981556,0.0274624,0.318964,0.7011537,0.050633,0.7255352,0.7235534
"1229",0.004555,0.6566273,0.5381275,0.6326899,0.0005011,0.1001973,0.6012564,0.6924857,0.066804,0.3474719,0.3683215,0.4952656,0.2502738,0.6368078,0.3234206,0.2301723,0.7850045,0.1367932,0.5805273,0.6537673,0.5800875,0.1901806,0.164168,0.4489534,0.6847138,0.7568549,0.2963611,0.166009,0.6324115,0.3477314,0.6276974,0.0005181,0.6387486,0.6379975,0.0005368,0.5560436,0.5659546,0.7494971,0.6528622,0.6776937,0.3739116,4.15e-05,0.1053234,0.6050934,0.6492061,0.6041803,0.7055795,0.6203664,0.6524016,0.4191775,0.6105758,0.0044204,0.5130502,0.5440234,0.6557902,0.6130169,0.0358216,0.505904,0.631991,0.0511121,0.642828,0.436685,0.6143601,0.5984139,0.0317589,0.6168103,0.590296,0.0061428,0.7419615,0.541529,0.0223144,0.6692732,0.2558894,0.5452454,0.6100414,0.2684847,0.0812725,0.0262674,0.0785445,0.6490412,0.5105088,0.0684833,0.6713004,0.5066355,0.2196035,0.5882016,0.354753,0.2180842,0.7207371,0.0471183,0.2045898,0.6508502,0.0409278,0.075261,0.0391242,0.2010385,0.6006651,0.0552223,0.5501176,0.6254879
"1282",0.0183169,0.4984971,0.6768203,0.733736,0.0027423,0.6899152,0.6077128,0.5697261,0.2778486,0.2636662,0.0661665,0.0277641,0.7661885,0.7472543,0.0834188,0.055561,0.6405665,0.0511016,0.5622892,0.0093384,0.681815,0.0902271,0.0232796,0.7287242,0.6347101,0.681103,0.0209894,0.635287,0.5091992,0.1292987,0.6381618,0.0388792,0.5536581,0.6771827,0.0401219,0.5540893,0.5746586,0.3326557,0.6213832,0.5291824,0.045553,0.0004296,0.1027756,0.4940343,0.6528846,0.5454688,0.6523688,0.5818128,0.7107391,0.6441889,0.5988833,0.060223,0.5259884,0.6870923,0.3327678,0.6146191,0.0177217,0.6111925,0.613267,0.0168321,0.6848286,0.4591575,0.7311493,0.6530637,0.0366836,0.6739511,0.5727684,0.0036167,0.6918595,0.5071055,0.0348137,0.6470284,0.3770922,0.6226528,0.7346364,0.6904599,0.0684435,0.0433984,0.019543,0.7413334,0.5672179,0.6546414,0.6084692,0.0202969,0.2266883,0.6726634,0.6184358,0.1205818,0.6530076,0.0321058,0.0742808,0.729547,0.0152675,0.0749837,0.0319038,0.3575741,0.5978531,0.031303,0.7552268,0.6037624
"1292",0.0113982,0.544775,0.3352423,0.3199497,0.0113158,0.6153015,0.6285763,0.6955429,0.2947219,0.3322502,0.0660696,0.0352423,0.605658,0.581302,0.1232669,0.075866,0.6637665,0.0533355,0.7405334,0.0012603,0.6561475,1.7e-06,0.0185919,0.5874958,0.5914802,0.5168628,0.0882427,0.6618052,0.6737626,0.0310258,0.551038,0.0518253,0.6850534,0.636551,0.0360197,0.6028798,0.6093252,0.3644161,0.7026744,0.7790061,0.5834964,0.0024207,0.0383618,0.6175867,0.6409225,0.6314769,0.6805794,0.7078974,0.5748476,0.5896115,0.6955841,0.0899512,0.5614437,0.7339955,0.2292909,0.6503632,0.0623748,0.2412869,0.5661321,0.2481739,0.7894506,0.1376464,0.2255707,0.1768161,0.0187951,0.6137805,0.268633,0.0085507,0.6828317,0.6040335,0.0252608,0.501714,0.7021691,0.1733064,0.5651198,0.6760686,0.3230001,0.0858031,0.0278924,0.6531473,0.6028215,0.0120453,0.1480823,0.0152083,0.263233,0.4022172,0.5179116,0.0218062,0.6146617,0.0405899,0.0604594,0.7317497,0.0001062,0.1098943,0.01064,0.160952,0.6454108,0.0602976,0.6020255,0.6815579
"1345",0.0069213,0.5051767,0.6071043,0.6587548,0.0010138,0.662332,0.6234796,0.7127079,0.2556008,0.2689833,0.0814082,0.0290458,0.5916546,0.8635038,0.0618105,0.0683813,0.5670296,0.0917561,0.7403145,0.0055721,0.6380327,0.0997733,0.0333128,0.7104171,0.7884334,0.7397457,0.0122217,0.6400198,0.4864301,0.1705929,0.6881873,0.04866,0.5560259,0.5790827,0.0278731,0.6349347,0.6586512,0.4342133,0.6040062,0.6027575,0.0511451,0.0006353,0.0937819,0.497324,0.6305202,0.5475617,0.7744042,0.7026451,0.6801125,0.6997732,0.4514371,0.091262,0.5413906,0.5540474,0.3679822,0.5324308,0.0206051,0.5882612,0.6567084,0.0285197,0.7048743,0.5170413,0.6471206,0.648728,0.0242813,0.7717232,0.494779,0.005217,0.7560717,0.5188758,0.0375121,0.5462897,0.3689103,0.6355712,0.7295203,0.7794127,0.0596812,0.0867779,0.0071631,0.5820492,0.6811646,0.7349735,0.6387261,0.0109172,0.2193784,0.6685754,0.5894821,0.1169526,0.6292656,0.0467754,0.1046465,0.6675828,0.0065921,0.0687385,0.0263958,0.387641,0.7438137,0.0340982,0.676612,0.6886773
"1355",0.0261895,0.4890959,0.6565825,0.5776434,0.0058955,0.5207871,0.6736139,0.6472999,0.3179011,0.3811365,0.0607997,0.0912625,0.6009094,0.6318771,0.077754,0.0343682,0.6822508,0.0864104,0.6312498,0.0147616,0.6897863,0.1580992,0.0228295,0.5983322,0.6634095,0.6617338,0.0599488,0.6872235,0.6100343,0.1688689,0.5988342,0.1122988,0.6833877,0.6440383,0.0391495,0.5387377,0.6719667,0.345464,0.2803426,0.6815446,0.4895961,0.0008429,0.090504,0.1964601,0.7806296,0.5081992,0.6219346,0.5926235,0.5693993,0.066075,0.5489259,0.018115,0.6057223,0.6228436,0.0993302,0.4855334,0.0225305,0.0654368,0.3271671,0.0461808,0.7761024,0.1648633,0.6135551,0.6121173,8.09e-05,0.7052932,0.4938664,0.0053857,0.6158344,0.5760991,0.0186574,0.6613246,0.2909772,0.7300112,0.5850499,0.5058808,0.0752048,0.0602995,0.0454844,0.6924373,0.6978274,0.4469457,0.3893958,0.0187326,0.221224,0.6014273,0.7050243,0.0250399,0.5730182,0.0321802,0.0927131,0.6983822,0.020765,0.0552896,0.0387787,0.3672967,0.5295758,0.0041556,0.6502695,0.9346636
"2521",0.0289958,0.5045119,0.5696056,0.6802802,0.0042999,0.6318876,0.5979311,0.6869351,0.2832007,0.287819,0.088189,0.0252325,0.6629285,0.7747395,0.055065,0.0668175,0.6859944,0.0581338,0.6071381,0.0034839,0.6500229,0.1173568,0.0317066,0.7522918,0.7554524,0.7645792,0.0395699,0.6626079,0.6144717,0.2314536,0.657719,0.0595209,0.5578455,0.602897,0.0458691,0.5328793,0.5649375,0.3718631,0.5369799,0.4934333,0.0520169,0.0014227,0.0840561,0.5907226,0.6648957,0.6402172,0.6346099,0.516914,0.7226504,0.5978391,0.6753054,0.0848673,0.5917875,0.6832851,0.4390204,0.5694216,0.0163395,0.5016056,0.6462227,0.0260873,0.7195179,0.4315618,0.7254147,0.5946543,0.0231471,0.6389017,0.562708,0.0090797,0.7115634,0.6303536,0.0633218,0.6405784,0.3887215,0.7047908,0.6603599,0.7048508,0.1062199,0.0944185,0.0076524,0.5456808,0.5754841,0.6164584,0.6130047,0.0313603,0.1835455,0.5524593,0.6740288,0.1372698,0.64149,0.0353438,0.0937377,0.7295843,0.023859,0.0480051,0.0465879,0.3748915,0.6891148,0.0310174,0.6025483,0.6443929
"2531",0.0014202,0.6068754,0.6883734,0.3365174,0.0001724,0.3496066,0.5728791,0.6346748,0.0378804,0.2422511,0.0647323,0.041626,0.5589637,0.7026518,0.1231561,0.2807698,0.5811899,0.0303005,0.6910698,0.0630427,0.7332557,0.1277006,0.0249969,0.5898396,0.5809336,0.6117964,0.0562237,0.6061899,0.5808836,0.4447982,0.6846015,0.0785929,0.6791351,0.7581193,0.0268882,0.5699114,0.6953754,0.3162032,0.4293294,0.6155281,0.0824535,0.0020599,0.0989826,0.4031832,0.6520281,0.6580655,0.6028652,0.6247454,0.7298348,0.2945147,0.6364239,0.0725994,0.5348511,0.6820624,0.4249713,0.6725819,0.034331,0.6532365,0.6657598,0.5737687,0.697149,0.102088,0.6789358,0.6535531,0.02354,0.588135,0.6537156,0.0047989,0.7939525,0.5386665,0.0074091,0.6534463,0.6605937,0.5921557,0.671818,0.6085663,0.0283677,0.067166,0.0004602,0.6890997,0.7551766,0.5704623,0.6224983,0.0136731,0.3687893,0.7385036,0.1961615,0.3806808,0.6417632,0.1312938,0.4173596,0.7587585,0.000832,0.0592431,0.0286526,0.0761035,0.5805927,0.0978119,0.460984,0.5309967
