"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"673",0.0279284,0.0002922,0.6517861,0.0020445,0.002899,0.6658484,0.4603818,0.240165,0.0078349,0.6839638,0.7442697,0.001232,0.5874732,0.5103077,0.6395522,0.588202,0.5787108,0.6187065,0.5617631,0.4941155,0.5506459,0.723867,0.5692146,0.0028439,0.0120174,0.2448464,0.607606,0.3806768,0.2000476,0.593691,0.1576307,0.6724318,0.1252028,0.5700681,0.7508285,0.55782,0.3336588,0.5775151,0.4076974,0.0457311,0.0326132,0.712257,0.0082143,0.2158583,0.0622094,0.439339,0.1791739,0.0010097,0.5591171,0.5745422,0.2086398,0.0459097,0.6541228,0.7461912,0.4673537,0.0008441,0.7071537,0.6500283,0.4788888,0.6481645,0.7063151,0.4642956,0.0084248,0.2906617,0.6568138,0.6079166,0.6886525,0.7139174,0.5761216,0.338747,0.6772117,0.0006259,0.517277,0.5615076,0.6373637,0.0693738,0.5716097,0.0272605,0.4003964,0.4591138,0.0502387,0.4398502,0.7161387,0.1516521,0.4710016,0.2464954,0.2213689,0.2810119,0.5956666,0.1651776,0.075296,0.2706117,0.7922976,0.3656258,0.2166697,0.6723278,0.0327034,0.001494,0.1087441,0.2608494
"683",5e-07,0.0011255,0.6873742,0.0004305,0.0118325,0.5020178,0.2634715,0.4279091,0.0130601,0.5768057,0.6533669,0.0435674,0.5188529,0.0824783,0.7119817,0.5549336,0.467163,0.738323,0.8350206,0.3161185,0.5977971,0.7968752,0.6681857,0.0024175,0.0210591,0.1554205,0.6400769,0.3851162,0.3578998,0.5046512,0.0598235,0.6176328,0.1550917,0.5591219,0.6154703,0.611766,0.5323141,0.4546031,0.4476688,0.0880728,0.013207,0.5934685,0.0065696,0.1600494,0.0734472,0.3717434,0.4995016,0.003463,0.5519948,0.2517464,0.1627938,0.6659681,0.6267735,0.5246743,0.6554977,0.3271039,0.6618821,0.6356824,0.5085559,0.611875,0.556257,0.5247324,0.0087854,0.2689556,0.0835547,0.5320745,0.6080752,0.5862495,0.5797585,0.3467386,0.7298709,0.0030808,0.6164219,0.3824566,0.5204909,0.0457323,0.646015,0.0224428,0.275876,0.3635502,0.5114139,0.470439,0.6396651,0.1945275,0.0766055,0.134395,0.2324772,0.3434421,0.5530807,0.2380996,0.0051514,0.3164847,0.6916697,0.3565008,0.3272294,0.7791987,0.0173784,0.1324918,0.1675739,0.0239285
"1744",0.021911,0.0002836,0.6246616,0.0019529,0.0014545,0.5569048,0.3761476,0.3216579,0.0090456,0.7608257,0.6697258,0.0086507,0.5538472,0.5818303,0.6618899,0.6548704,0.7448996,0.5733224,0.5215594,0.4813956,0.4809337,0.8361725,0.6921379,0.0010089,0.025826,0.2194616,0.5645384,0.4263002,0.1580392,0.5934458,0.1438205,0.6353814,0.1452234,0.5333112,0.6515002,0.6213923,0.3013374,0.49527,0.4083828,0.0121485,0.0587004,0.6941991,0.0062482,0.1895515,0.0881512,0.349345,0.1848576,0.0010837,0.5600862,0.72364,0.2810094,0.0387595,0.7731447,0.7173113,0.4540505,0.000438,0.5881182,0.6890162,0.5272387,0.572577,0.68612,0.5102534,0.0049327,0.2906277,0.517525,0.6801866,0.7042338,0.6670498,0.6255575,0.3849806,0.7525346,0.0008236,0.5346794,0.5138303,0.4561896,0.0670515,0.6135856,0.0454088,0.4244665,0.3373065,0.0405447,0.4880828,0.5898025,0.1736192,0.4442276,0.2124877,0.2274764,0.3110647,0.6550218,0.1597319,0.0961362,0.3380827,0.6576502,0.4424242,0.2065506,0.6023237,0.0362104,0.0004633,0.1752456,0.3389754
"1754",1.71e-05,0.001705,0.7128525,0.1218678,0.3686024,0.7153084,0.2571232,0.5844649,0.0080638,0.411453,0.6592495,0.2943311,0.0791589,0.026893,0.6363353,0.4408616,0.3578944,0.4993605,0.4335611,0.403964,0.6344604,0.7174342,0.3212016,0.1752444,0.0161074,0.0009467,0.7071736,0.0211945,0.2183411,0.6355288,0.067095,0.5790124,0.346619,0.5927181,0.6616858,0.6534453,0.3511436,0.5948052,0.4483929,0.0825453,0.0205789,0.5537898,0.2979486,0.1597079,0.2324375,0.3614166,0.3727121,0.0004223,0.4495792,0.695042,0.3820656,0.0445394,0.7232391,0.6264582,0.4814312,0.0004817,0.586167,0.6053095,0.4475861,0.6263969,0.480233,0.700912,0.041896,0.2127097,0.7022551,0.6730886,0.7790543,0.5513776,0.5787266,0.5981178,0.6634974,0.0164701,0.5770673,0.4464236,0.2465284,0.0005537,0.6492963,0.0087114,0.4339407,0.2227308,0.4094975,0.3504411,0.7417778,0.2630677,0.0230839,0.0004453,0.3708413,0.5261242,0.6669039,0.1593335,0.0050136,0.4722157,0.6922444,0.0194855,0.6087595,0.6791713,0.0170998,0.4166339,0.2146371,0.0276477
"2038",0.0189747,0.0008216,0.5532638,0.0055731,0.0017015,0.5952089,0.4162973,0.2479316,0.0140478,0.5743894,0.6634716,0.002697,0.7863553,0.6097157,0.6847539,0.672894,0.507297,0.5769641,0.5883746,0.4679318,0.5679051,0.6787177,0.5372904,0.0011762,0.0266504,0.1837945,0.6898755,0.4162658,0.2242655,0.6415516,0.1327302,0.647522,0.1318501,0.5066638,0.6713256,0.7159186,0.3838185,0.4815565,0.3814658,0.0290788,0.0211562,0.5503438,0.0089767,0.1816581,0.0693267,0.2984487,0.1663583,0.0022267,0.4909167,0.617403,0.2950388,0.070373,0.6032884,0.6059991,0.4773232,0.0001256,0.6738196,0.6737681,0.5796521,0.6287876,0.6699783,0.4554833,0.0099036,0.2972352,0.553467,0.5966247,0.6781188,0.6754674,0.7490003,0.4273937,0.7295577,0.0005144,0.4410452,0.4660063,0.4826377,0.0835036,0.5883285,0.0299678,0.5163113,0.3288268,0.0391744,0.4426335,0.6676004,0.1758892,0.4387492,0.2635903,0.2372136,0.2878094,0.5835962,0.1683041,0.0988418,0.3068383,0.7702691,0.3594664,0.2104716,0.6249444,0.0259364,0.0042422,0.1228777,0.2942624
"2048",0.000802,0.0006425,0.700326,0.0009033,0.0054451,0.6790765,0.4394523,0.4670317,4.8e-06,0.7699909,0.5637479,0.0001773,0.6825696,0.6133762,0.6747533,0.5544181,0.4979062,0.6419017,0.6130598,0.6445793,0.3707853,0.6355624,0.3074623,9.6e-06,0.0389455,0.1574815,0.5410567,0.4056193,0.1379421,0.1686149,0.161201,0.6402301,0.1120634,0.6719215,0.5226127,0.6371648,0.248486,0.6620553,0.3447223,0.3075636,0.0172,0.6177493,0.0269846,0.2142231,0.0393839,0.2814544,0.1266926,0.0005028,0.640693,0.6400468,0.0744715,0.0432202,0.6036125,0.6623841,0.4298097,1.07e-05,0.6886747,0.6447697,0.6092144,0.6251,0.4213565,0.440727,0.0191505,0.2319646,0.536436,0.6000405,0.5943082,0.6176116,0.6477609,0.1002519,0.6212541,0.0001313,0.5327526,0.3962722,0.435333,0.0005947,0.154714,0.0109624,0.3820677,0.3140148,0.0373916,0.2287026,0.6631771,0.1586375,0.2758364,0.2588883,0.2717799,0.3261177,0.6082271,0.2118743,0.1269708,0.1421494,0.6250082,0.3799982,0.7144985,0.6392162,0.1587694,0.0517991,0.4230712,0.023107
"2815",0.0384416,0.0010649,0.8095198,0.0013491,0.0008316,0.6332709,0.4581635,0.2988546,0.0299477,0.643004,0.6570211,0.0025079,0.711116,0.4996982,0.6267576,0.6130087,0.5416438,0.5172932,0.5343878,0.4103679,0.6325593,0.7870561,0.6361896,0.0005312,0.0164565,0.2428617,0.5746175,0.3252475,0.2245261,0.6150219,0.1152487,0.759635,0.1826119,0.599274,0.6688171,0.6875045,0.3121791,0.5823973,0.3456955,0.0232766,0.018569,0.7015504,0.0038653,0.2186054,0.0503213,0.3321221,0.2446501,0.002436,0.5285603,0.6138833,0.2395687,0.0550093,0.622012,0.7218478,0.4274879,0.0002101,0.6766421,0.6501452,0.5320937,0.6059797,0.6629658,0.4274491,0.0052456,0.2474328,0.6010952,0.692208,0.6543776,0.7256824,0.4991377,0.3812593,0.8827718,0.0010748,0.51938,0.4587585,0.5346994,0.0837073,0.6478023,0.0255282,0.4141597,0.3534593,0.0605599,0.4720924,0.7228659,0.1820798,0.3533807,0.2225629,0.2417774,0.2062158,0.5421055,0.2236792,0.0761388,0.3080435,0.6178698,0.4260035,0.2356254,0.6441107,0.0414599,0.0033947,0.1100246,0.2914492
"2825",0.0038537,0.0037068,0.5627821,0.0182362,0.0114571,0.6578184,0.4571456,0.4221796,8.38e-05,0.5326049,0.6034088,0.0002615,0.6667445,0.6902688,0.6894325,0.7310917,0.4524009,0.5908614,0.6855598,0.5250957,0.6776946,0.6777903,0.6261885,0.0500615,0.0332126,0.2753768,0.6330121,0.3243673,0.2949096,0.4745288,0.0001713,0.6074702,0.1555347,0.632559,0.6188281,0.7425387,0.5005248,0.3586241,0.4571394,0.3159154,0.0452056,0.6530526,0.0064961,0.231631,0.0386376,0.3806305,0.2049093,0.0004132,0.566,0.6601302,0.1984389,0.0530743,0.632044,0.6966302,0.3723135,3.1e-05,0.6243676,0.6429311,0.6001003,0.5907106,0.6930752,0.7403578,0.0103164,0.265268,0.5322317,0.6755177,0.4123084,0.5730636,0.8260553,0.6708874,0.5446549,0,0.5093594,0.5190823,0.5305518,0.0001619,0.6801603,0.0178887,0.3824386,0.3533945,0.2164405,0.4833192,0.6680934,0.1162659,0.0871772,0.0483286,0.2200688,0.2958081,0.5366668,0.1758003,0.0529077,0.230339,0.6576559,0.173439,0.6715299,0.5706789,0.0242967,0.0406157,0.051243,0.178226
"4915",0.0072564,0.0003345,0.6538878,0.0030841,0.0053139,0.6096275,0.3947714,0.2427614,0.0143417,0.6533183,0.671204,0.0007795,0.6346135,0.5345593,0.5961945,0.6115746,0.659097,0.6746649,0.5360317,0.4156191,0.5024227,0.6627583,0.6365747,0.0004908,0.0155233,0.2199525,0.6003985,0.3656903,0.1581503,0.5736998,0.1457269,0.5223802,0.1296023,0.613571,0.7036611,0.6814731,0.2977853,0.5526063,0.4027063,0.0377377,0.0190772,0.6809596,0.0043595,0.2321888,0.0756731,0.3524359,0.2073213,0.0003757,0.5823879,0.5981241,0.3145563,0.0636837,0.5316621,0.6918247,0.4269123,0.0007354,0.6577697,0.6146989,0.58658,0.5973562,0.6615452,0.4289198,0.0160432,0.3057143,0.6271958,0.6832917,0.6146559,0.7645241,0.6842281,0.4123733,0.6886428,0.0016457,0.5047784,0.5413037,0.4364926,0.0517362,0.5971873,0.0237352,0.411159,0.3479055,0.1013344,0.5124435,0.6244614,0.1472331,0.3590925,0.3097341,0.254413,0.2647374,0.6583862,0.1798335,0.0910887,0.2593915,0.6227704,0.4566216,0.1986706,0.5945882,0.0417724,0.0004828,0.1306454,0.3695298
"4925",0.0028189,0.0005732,0.7238082,0.0281618,0.046317,0.4653782,0.3498362,0.0968771,0.0209845,0.6205594,0.559823,0.0004184,0.63824,0.4244431,0.6177758,0.6912732,0.4765968,0.5572765,0.6197715,0.2544083,0.6231291,0.6878749,0.6093757,0.0466372,0.0124113,0.1179093,0.5485657,0.1176161,0.1853488,0.0777943,0.0900881,0.6133227,0.1762377,0.6238735,0.6067082,0.6336396,0.3635935,0.2619885,0.3796036,0.191841,0.0870963,0.5929869,0.0133593,0.0703081,0.6826672,0.2839633,0.2672887,0.5677855,0.5807424,0.5383637,0.4490984,0.0478611,0.046202,0.681221,0.6377661,0.0001075,0.5775878,0.5004444,0.5614765,0.5492598,0.511943,0.4974705,0.0215633,0.0357606,0.7239243,0.6423108,0.2396539,0.6233885,0.4338189,0.0578915,0.6056475,0.0032802,0.0158045,0.4778429,0.5506804,0.000365,0.4689752,0.0670759,0.4691064,0.0357284,0.2529275,0.424389,0.5535422,0.0065106,0.1914544,0.0228635,0.0390701,0.4732605,0.6060855,0.1558918,0.6235387,0.3552984,0.5510412,0.0713876,0.6759526,0.7129793,0.14341,0.5049559,0.3954057,0.0107809
