"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"967",0.1505223,0.5163758,0.4951739,0.0943532,0.2871003,0.0941113,0.5006859,0.5342811,0.6080805,0.4370657,0.0006468,0.5092082,0.6443282,0.5292782,0.6207507,0.0515314,0.6760299,0.0282652,0.6877216,0.3620858,0.7375414,0.0390968,0.049738,0.2912421,0.0367259,0.8095658,0.4981177,0.0139094,0.4277258,0.6030503,0.6574629,0.0373869,0.285763,0.3622538,0.1496206,0.7267891,0.0096856,0.4643712,0.5095488,0.4979903,0.0378878,0.6144771,0.6364737,0.1009073,0.6534472,0.6390203,0.0242239,0.6248878,0.5402037,0.6523575,0.5238174,0.3770248,0.6289409,0.5976824,0.5190376,0.5176701,0.6318132,0.105795,0.4276591,0.547905,0.0183261,0.239126,0.4402056,0.0270238,0.5145014,0.4432108,0.5327847,0.0002592,0.6280673,0.103153,0.0068011,0.677883,0.6608814,0.0484669,0.6955542,0.2735233,0.4150557,0.264593,0.0048532,0.0217043,0.0204699,0.1335962,0.5824798,0.5795068,0.5557621,0.2567835,0.7120177,0.1077631,0.0262901,0.0010958,0.5777728,0.4122196,0.0199703,0.2550185,0.3516438,0.6638381,0.5752106,0.5459433,0.0195642,0.2819284
"977",0.0044707,0.4992983,0.5730364,0.0074165,0.2902409,0.6597288,0.5746855,0.525165,0.4101819,0.3386863,0.0012966,0.3376292,0.5563101,0.6185068,0.578443,0.1164535,0.6010472,0.0422326,0.581891,0.3429964,0.6649393,0.0134058,0.0277476,0.094401,0.0496419,0.5760018,0.4746631,0.026476,0.361925,0.5484494,0.6372343,1.14e-05,0.1691801,0.2897068,0.0004972,0.5079926,0.0064152,0.2338133,0.472164,0.6667974,0.5130571,0.733767,0.6957239,0.5171022,0.5397459,0.4115826,0.1340983,0.5576419,0.484737,0.5467691,0.4639124,0.1535079,0.6993267,0.5124284,0.6431099,0.5026527,0.5781722,6.84e-05,0.3776615,0.5055229,0.0016561,0.4889817,0.3948257,5.59e-05,0.551268,0.6132638,0.6519379,0.1754965,0.2843805,0.1877302,0.0053577,0.6050369,0.7395949,0.1187122,0.5852589,0.5446066,0.2480165,0.1902764,0.243125,0.6005637,0.0871813,0.3048529,0.6182652,0.577574,0.5595197,0.132595,0.610302,0.0452269,0.0204577,0.0646512,0.6138653,0.3023643,0,0.2507618,0.3935977,0.5081292,0.4824361,0.5973009,0.0192153,0.1804935
"3382",0.1338996,0.5879227,0.6299149,0.0578234,0.3773443,0.1330088,0.3754354,0.5087636,0.7115456,0.4352603,0.0038527,0.4786071,0.5413238,0.5908992,0.6238935,0.0532693,0.6153209,0.0243043,0.576312,0.3957692,0.6996678,0.0199863,0.0420919,0.3820316,0.0273419,0.7742727,0.4356442,0.005382,0.517528,0.6266667,0.650385,0.0329713,0.3110139,0.3865049,0.1612616,0.6301053,0.0075116,0.4940055,0.4578173,0.6207332,0.0410478,0.6728835,0.6504873,0.0549709,0.6665796,0.5410063,0.0139232,0.6307437,0.4630172,0.5728934,0.4651984,0.3515002,0.6229365,0.6348092,0.6256149,0.4472644,0.6203864,0.0999468,0.4124493,0.5541102,0.0306985,0.2537904,0.4159854,0.0414365,0.5983317,0.5860917,0.6981242,0.0001396,0.6966482,0.0957116,0.0016677,0.5682458,0.5794528,0.0644885,0.779314,0.302439,0.5668558,0.3578804,0.0009552,0.0350113,0.0575027,0.1213077,0.6139043,0.5224699,0.5738179,0.2811962,0.574574,0.1421686,0.0320206,0.0014824,0.6250563,0.3351755,0.036467,0.3253029,0.4181627,0.5508939,0.6048551,0.5825834,0.0383811,0.2565838
"3392",0.2330688,0.0467407,0.2247591,0.0052959,0.5924361,0.3991295,0.0011332,0.0614587,0.3561943,0.578687,9.81e-05,0.5674183,0.587727,0.5130611,0.6088574,0.0538785,0.637149,0.0429791,0.5810625,0.4322446,0.5525854,0.0675604,0.0483869,0.2923537,0.0061905,0.5588291,0.5675082,0.1977261,0.3824952,0.1232098,0.5041528,0.0006562,0.0044724,0.071151,0.0070529,0.2269636,0.0002548,0.2958791,0.6936902,0.6660328,0.3941303,0.6339416,0.7551621,0.3403472,0.5229198,0.5498473,0.0167273,0.155805,0.4801874,0.6739508,0.5066942,0.2475895,0.5541413,0.7991788,0.6963745,0.4959636,0.5142836,0.0077288,0.3681037,0.6747966,0.2816602,0.2655106,0.3778827,4.95e-05,0.5406026,0.6346544,0.6202284,0.0001447,0.6486934,0.0223902,0.0018214,0.3384144,0.6507473,0.0681565,0.4873602,0.602724,0.1501501,0.2077271,0,0.5604182,0.0961381,0.4066291,0.1142471,0.5106447,0.6433096,0.3491624,0.5965939,0.480438,0.0087418,0.1827111,0.6743746,0.702068,0.026093,0.2574669,0.3334898,0.4643308,0.4681308,0.610482,0.0004728,0.0444666
"4432",0.1399384,0.6260291,0.6170885,0.0606668,0.2766789,0.0896698,0.4641312,0.5561742,0.5440885,0.4412043,0.0003624,0.5538296,0.6428121,0.514122,0.4999959,0.059549,0.7061019,0.034883,0.5192815,0.3974153,0.6432859,0.047262,0.0283176,0.3545313,0.0364159,0.631775,0.5212708,0.0093271,0.4031033,0.5850981,0.7170155,0.0424865,0.2906952,0.3368013,0.1336064,0.6895969,0.0111261,0.4273555,0.5262594,0.7134858,0.0660151,0.6501509,0.7024297,0.04405,0.7199385,0.6062506,0.0027913,0.4982651,0.436751,0.4694022,0.4960489,0.3808479,0.5219719,0.7611669,0.548682,0.5324837,0.6083168,0.0988696,0.4409383,0.4858859,0.0259814,0.2113761,0.3332579,0.0456695,0.6220235,0.5294347,0.6311325,0.0007642,0.6106248,0.0894029,0.0022993,0.6440538,0.566468,0.048956,0.6966386,0.2271325,0.416158,0.3179031,0.0020494,0.0206067,0.0493232,0.1439871,0.6019455,0.5656337,0.6721275,0.2756289,0.6898231,0.1225021,0.0124416,0.0007533,0.6304153,0.3556407,0.0205277,0.2880034,0.3245272,0.5249219,0.5512614,0.7226259,0.025246,0.2849515
"4442",0.1366616,0.6233436,0.5604385,0.0743661,0.3427587,0.3979094,0.5522885,0.2676117,0.5172152,0.3684324,0.0001098,0.4946614,0.6272881,0.6335499,0.5790401,0.004729,0.6387903,0.0577912,0.6343781,0.5169524,0.6555551,0.0473887,0.0462748,0.3697209,0.0484259,0.5294799,0.6067937,0.013812,0.4583738,0.1949335,0.5238897,2.3e-06,0.2486135,0.4048412,0.1949286,0.5677902,0.0063945,0.3952062,0.5269225,0.6186134,0.1248474,0.5276902,0.6551278,0.3038757,0.6602669,0.3105859,0.0130645,0.5575143,0.513622,0.2867092,0.4220495,0.0452534,0.5599716,0.6570883,0.6915538,0.5559575,0.6185976,0.0033732,0.6638358,0.4196463,0.0148339,0.1961807,0.4075946,0.0391333,0.6819853,0.3206393,0.715492,0.0001653,0.4193806,0.2825121,0,0.4970413,0.5418473,0.4640827,0.7361962,0.2432193,0.1447331,0.3604984,0.0020543,0.2935172,0.0129239,0.0382033,0.5176838,0.3670022,0.6753865,0.0279003,0.5847826,0.0261834,0.0276833,0.000722,0.5078297,0.2934528,0.024787,0.2784733,0.3385058,0.4873152,0.3827918,0.7106636,0.0074164,0.4870956
"6280",0.1243431,0.6205756,0.5763061,0.0675496,0.3357844,0.079292,0.4325164,0.6554748,0.5881906,0.4754166,0.0013755,0.5687932,0.5571837,0.6468606,0.5780574,0.084188,0.6465436,0.0259028,0.7091477,0.4228316,0.5689367,0.0206544,0.0306736,0.3122497,0.0406605,0.6001175,0.5182977,0.0142943,0.419948,0.4923079,0.6179878,0.0507242,0.2401848,0.3305818,0.1982232,0.6890265,0.0085485,0.4382004,0.5243516,0.567599,0.0283395,0.6039363,0.5812494,0.0740784,0.548717,0.5267886,0.00956,0.5920906,0.4946156,0.560887,0.5204265,0.4265821,0.5191967,0.6331121,0.5888874,0.5797318,0.6530928,0.1347677,0.3892694,0.6033823,0.0367798,0.2937302,0.3774958,0.0323285,0.7086679,0.5399275,0.6315661,0.0002279,0.5700787,0.1599784,0.0007743,0.6384911,0.6360773,0.0648083,0.6390691,0.1868058,0.453384,0.262151,0.0018826,0.0455656,0.0201077,0.1133679,0.6768576,0.6292845,0.5878049,0.3400308,0.669779,0.1283326,0.0436842,0.0022886,0.5635689,0.3122833,0.0243269,0.3073063,0.3235035,0.5380652,0.5676199,0.7842395,0.0318537,0.2344864
"6290",0.2032122,0.6178993,0.6719778,0.0146276,0.6484161,0.565644,0.6591803,0.0863799,0.5238394,0.1543449,0.0019376,0.2843717,0.5625123,0.3889742,0.597673,0.0757679,0.5819078,0.0609624,0.6315873,0.6224444,0.56454,0.0153972,0.3102563,0.3262083,2.16e-05,0.6877184,0.463519,0.0067735,0.3763778,0.651619,0.6741441,0,0.3098344,0.344201,0.223522,0.0874611,0.03105,0.5235585,0.624181,0.5796194,0.3629453,0.6246268,0.6417028,0.4369537,0.6207558,0.3550088,7.72e-05,0.6081497,0.3773709,0.5292679,0.6270527,0.0613399,0.5998735,0.6144284,0.6557305,0.649186,0.5649881,0.2174443,0.424925,0.5359584,0.0366584,0.1264718,0.0040652,0.0466462,0.5964883,0.6265733,0.6014218,2.6e-06,0.565757,0.0799575,0.001606,0.7101622,0.5622243,0.5502917,0.5522892,0.5589335,0.238546,0.5727528,0.0004599,0.0502121,0.0152099,0.0971395,0.1655748,0.6148071,0.6083822,0.0179253,0.6211814,0.0058582,0.053057,0.0002029,0.5168492,0.3920074,0.0051136,0.3133614,0.3814337,0.522717,0.276146,0.6222472,0.021082,0.256511
"6700",0.1501938,0.5567772,0.7176738,0.057258,0.3217045,0.1152925,0.365059,0.5438749,0.62152,0.3858855,0.0012449,0.5423696,0.6042371,0.5099506,0.5417912,0.0988475,0.6319328,0.0543029,0.6489937,0.4105862,0.5699342,0.0198582,0.0497352,0.3811157,0.0584305,0.6852768,0.6280577,0.0059625,0.5822007,0.6090104,0.5494835,0.0533066,0.2860784,0.2874455,0.1390715,0.6822492,0.0038913,0.5039963,0.5706834,0.5478904,0.0325528,0.5907955,0.6917711,0.0600695,0.5833875,0.519157,0.0039437,0.6761051,0.4644801,0.4888672,0.4492509,0.424011,0.5030523,0.7266739,0.5504576,0.5094344,0.5649265,0.091013,0.4025194,0.4460761,0.0232578,0.2527486,0.4579773,0.0263334,0.5149832,0.5742076,0.6306619,0.0006669,0.6932635,0.1411371,0.0011536,0.7198652,0.5971842,0.0854453,0.6882454,0.3066387,0.4096709,0.327543,0.0044826,0.0156518,0.0613094,0.1244999,0.7091155,0.5974238,0.4736061,0.2759312,0.6539966,0.1887402,0.0267476,0.004342,0.6143352,0.3363998,0.0331322,0.2953553,0.395909,0.535665,0.5810721,0.6601181,0.0291665,0.2764115
"6710",0.0010351,0.587027,0.6497507,0.0900508,0.1374894,0.1203031,0.433127,0.4706835,0.6271816,0.2778696,3.73e-05,0.5331505,0.6148263,0.3708313,0.1109628,0.0637765,0.616596,3.8e-05,0.6466417,0.6192663,0.589443,3.3e-06,0.0506723,0.3217028,0.0845216,0.6641309,0.6401015,0.0056546,0.3692913,0.7550683,0.51174,0.0218113,0.1317284,0.2689954,0.0854689,0.0169218,0.0004461,0.4540161,0.5454454,0.7549057,0.4325557,0.583234,0.8367348,0.1909922,0.5189452,0.5798488,0.0108911,0.5412012,0.4965339,0.0606263,0.5734628,0.150644,0.5801488,0.1830432,0.1207955,0.5799084,0.5829135,0.1830424,0.3877526,0.4577968,0.112301,0.2089538,0.0753375,0.0413655,0.5671877,0.6707963,0.528026,0,0.6946278,0.0790114,0.0199668,0.621736,0.5132456,0.0560642,0.6398098,0.3070096,0.4269483,0.20256,0.0011512,0.5021405,0.0173404,0.3094099,0.2545733,0.6040216,0.5396656,0.1357688,0.3958732,0.2102174,0.0322307,0.2103784,0.6728396,0.6292795,0.0053655,0.0305736,0.6534408,0.5050875,0.5298142,0.64715,0.0389401,0.2386669
