"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"106",0.018472,0,0.7597279,0.0013365,0,0.7640183,0.4017524,0,0,0,0.7439599,0.0056059,0.5462781,0,0.6898855,0.6870752,0.5299334,0,0.7154886,0.5170823,0.5671123,0.6544993,0.590394,0.0003141,0.0144393,0.2275294,0,0,0.2011575,0,0.1761359,0.6855546,0,0.5814478,0.7034831,0.7173715,0.3990496,0,0,0.0230377,0.0393115,0.5929604,0.0062155,0.1742523,0,0,0.2057707,0,0.6109102,0.6277005,0,0,0.7117047,0.6797923,0.4172658,0.002026,0.656294,0.7730756,0.4856443,0.6019524,0.670288,0.4203715,0.0073691,0,0.7075367,0.5709551,0.6989034,0,0.6281899,0,0,0,0,0,0.5997932,0.1263366,0.5028547,0,0.3622476,0.340113,0.0501693,0.3863652,0.6274334,0.1525368,0.3340312,0.2874476,0.2922607,0.2518693,0.721157,0,0.0930094,0.3613332,0,0.4490274,0,0.6477394,0.0233504,0.000461,0.1698137,0.3483624
"110",0.000168,0.0006497,0.6959848,0.0011954,0,0.5211375,0.1863149,0.422256,0,0.468631,0.5879049,0,0.6936849,0.1797579,0.5812946,0.5522213,0,0.647707,0.6571048,0.4886467,0.5990074,0,0.7034342,0.0001711,0.093557,0.209152,0.8228447,0.3201031,0.2001925,0.7406322,0,0.7230664,0.4220547,0.5330697,0.7169457,0,0,0.6581866,0.4077006,0,0,0.7629487,0.0160149,0.2173627,0.0957671,0,0.259767,0.003558,0.6098399,0.7920752,0.391548,0.0841182,0,0,0.4247639,0.0034061,0.766528,0.5343546,0.5421784,0.5923403,0.6054473,0.3896533,0.0167502,0.2194121,0.5986702,0,0.4862656,0,0.6170339,0.6710449,0,0.0107036,0,0,0.4284142,0,0,0,0.3097709,0.3831575,0.0623206,0.5896737,0,0,0.1257246,0.210193,0.1796954,0,0,0,0.0075312,0.6803001,0,0,0.2811573,0.6158033,0.0391062,0,0,0
"114",0,0,0.6325553,0.0010744,0,0,0.3156276,0.4542789,0,0,0.7491099,0.0009868,0,0,0.6977988,0.645633,0,0.5817914,0.7394983,0.5075766,0.6676889,0.5993873,0.6686592,0,0.0521128,0.1991021,0.6635733,0.3108563,0,0.5889916,8.15e-05,0,0.3298648,0.6286401,0,0,0.1183645,0.569637,0.3737397,0.0424264,0,0.5932954,0.0121101,0.2446284,0,0,0.261571,0.0060468,0.608852,0.8395294,0.3648595,0.0459815,0.6407556,0.6431802,0,0.0010456,0.5054388,0.8172191,0,0.6238473,0,0.4368859,0,0.3259052,0.7093522,0.8721877,0.5137885,0.59113,0.753236,0.7643185,0.6601591,0,0,0,0.5337594,0,0,0.0031362,0,0.4581185,0.0586439,0,0.7485774,0,0.0944108,0.2648484,0.2975639,0,0,0,0,0.5058135,0.774145,0.3994705,0.3174681,0,0.0131509,0,0.1922833,0.1090874
"118",0.0012536,0.0032687,0.7437011,0,0,0.572802,0,0.4679004,0.0092075,0,0,0,0.7048384,0.4995122,0.5217239,0,0.5435621,0,0.7228843,0,0.5960699,0,0.5674298,0,0,0,0.7133228,0,0,0.6842811,0.1243132,0.5518195,0.3088399,0.4763796,0,0,0,0,0.322072,0.0328414,0.0271095,0.6826112,0,0.2337024,0,0.3988623,0.2473215,0,0.6030418,0.5990212,0,0.0331099,0.5891192,0.6830928,0.3924959,0.0017363,0.5678401,0,0,0,0,0.4924224,0.011851,0,0.591585,0.7517797,0,0,0,0.4638695,0.6724902,0.0014305,0.4683019,0,0.5115809,0.0623117,0,0,0.5388545,0.3755184,0,0.5713805,0.7362884,0.2114439,0.251753,0,0,0.1921416,0,0.1680141,0.0624056,0.3607413,0.6063185,0,0,0.4525816,0.0230103,0.5112005,0.08952,0.3619666
"122",0.0112666,0,0.5038994,0,0.0036731,0,0.3823081,0.3774683,0.01469,0.6924578,0,0,0.7654819,0.776467,0,0.6075401,0.5627956,0.7047406,0,0.3736826,0,0.6823057,0.6367247,0.0012732,0.0223445,0.1811642,0.5945831,0.4133165,0,0.6239268,0.123458,0,0.1479187,0,0,0.6240717,0,0,0.4691459,0.0293854,0,0,0.0028174,0,0,0.3723194,0,0.0117724,0,0.596303,0.2135453,0.0347089,0.7821059,0.7046414,0.4918319,0,0.6272161,0,0,0.663354,0.7087453,0.3746911,0.0091251,0.2702757,0.6407094,0.6154995,0,0,0.6453307,0,0,0.0063469,0.4526043,0.5671147,0,0.0582804,0.7113892,0.0221053,0.3843555,0,0.0891516,0.3970854,0.6282152,0,0.3467985,0.2100625,0.2911343,0,0,0,0.0565172,0.2233293,0,0,0,0.5436051,0.0256642,0,0.116547,0.2328743
"3382",0.0176378,0,0.6691274,0,0,0.5422365,0.4530159,0,0.0178374,0.6707168,0.7101197,0.0093485,0.6722315,0.6647154,0,0.5699387,0.4575402,0.7062646,0.5758763,0.4336282,0.517897,0,0.627061,0.0002225,0.0225108,0,0,0,0.1568236,0.635507,0.1558091,0.6996551,0.1407446,0.5654662,0.7273168,0,0,0.5418091,0,0.0212683,0,0.7174095,0.0088907,0.1554417,0.0600125,0.352622,0,0,0,0.7370492,0,0,0.6215435,0,0.4541543,0,0.7266171,0.6744398,0,0,0.5924738,0,0.0086457,0.3010594,0.607665,0.6091683,0.6443297,0.6999167,0.5895512,0.3669905,0.7434483,0.0010433,0.4531252,0,0.4974823,0.0880495,0.4645583,0.0416846,0.4328214,0.2835868,0.071218,0,0.7520344,0.2459884,0.4161461,0.256092,0.2274005,0.2261337,0,0.1571627,0,0.2892384,0.6720297,0,0.2266109,0.705704,0,0,0,0.2714593
"3386",0,0,0.8607112,0.1069183,0.0261239,0.6632209,0,0.3228648,0.0241601,0,0.6748868,0.000282,0,0,0.7497709,0,0.2907323,0,0,0,0.4503385,0,0.1587961,0.0360054,0.1425737,0.0049302,0.607955,0,0.2028482,0.6725228,0.0012475,0.6444679,0.5820004,0,0.7198152,0,0.4463849,0,0,0.0419391,0.0160549,0,0.0467727,0.0036026,0.3137716,0.183132,0.0599557,0.0096152,0,0.6079064,0.3683051,0.5789385,0,0,0.4947369,4.54e-05,0.4128812,0,0.4609104,0.5765839,0,0.3357456,0,0,0,0.5702582,0.6658704,0.7258637,0,0.4164581,0,1.74e-05,0,0.3892434,0.405832,0.0006777,0.6087864,0.1783591,0.6809535,0.4083353,0,0.6690515,0.6961774,0.2938396,0,0,0,0.3525766,0.6369621,0.2959262,0.3694603,0.4783478,0,0.2369721,0.346554,0,0.0241957,0,0.2983885,0
"3390",0,0.0006066,0,0.381084,0.1931521,0,0.1032011,0,0.0100622,0.102705,0.6261895,0.0005908,0.0128935,0,0.6465828,0,0,0.5689686,0.0536221,0,0.6039997,0.6367696,0,0.6547623,0.1988792,0,0.651459,0.369203,0.1678393,0.6532616,0.0030289,0,0.5750627,0.2440883,0.7291929,0,0.5781241,0.4866277,0,0.0240821,0,0.6653241,0.0965181,0.0032881,0.3707351,0,0.0241596,0.006934,0.6547547,0.6665787,0.4282673,0.4551211,0.6496319,0.5825353,0,0.0001026,0,0.6636097,0.5575722,0,0,0.4629347,0.036317,0.1212176,0.6688731,0,0.6086035,0.715486,0,0.4572894,0,2.4e-05,0,0,0.5447616,0.00139,0,0.2293863,0,0.4031812,0.1130376,0.6090518,0.7321365,0.3170952,0.4218182,0,0,0.2551448,0.6426155,0.5787338,0.3096938,0.4292681,0,0.2313614,0.3694233,0.5128989,0.0821961,0.5462946,0.2918375,0.5950119
"3394",0,0.0440173,0.5074574,0.0553508,0.0558974,0,0,0.1616524,0.0432567,0.5605448,0.5346333,0.0001995,0.5378022,0.4584785,0.7892713,0,0.447801,0,0.6576815,0,0,0.7101421,0,0.2725503,0.006854,0.1037618,0,0,0.1989661,0.6357873,0.3048731,0.7007819,0.4522293,0.3138731,0,0.7384901,0.4498197,0.5783089,0.3193117,0,0.0443223,0.7403335,0.0307559,0.1267196,0.1502291,0.2489967,0,0.0008556,0.5099713,0.6694582,0.4252763,0.0747321,0.605736,0,0.4215422,8.68e-05,0,0.5124659,0.5704221,0.6910139,0.3169374,0.4782849,0.0171273,0,0.6659462,0.6390478,0.671334,0.67144,0,0.3093507,0.6787645,0,0.4920772,0.6598781,0,0,0.6541497,0.1361285,0,0,0.1813841,0,0.6524173,0.2045804,0.5622315,0.2270341,0.2295616,0,0.5637282,0.294636,0.0938282,0.4136113,0,0,0.4417178,0.6300066,0.1497986,0.5322792,0,0.5214892
"3398",0.0108647,0.000606,0.6326921,0.0008847,0.0056261,0.5738978,0.3562764,0,0.0052272,0,0.7076251,7e-07,0,0.6434315,0.733694,0.5505102,0.5867365,0,0.6492656,0.4921218,0.439156,0.5543678,0.6976145,0,0.031743,0.1928217,0.5806388,0,0,0.621655,0.1330318,0.6727093,0.1471246,0.6234538,0.653963,0.5678239,0,0,0,0.0547242,0.0355296,0,0,0,0.0280109,0.2882864,0.200159,0,0.7017301,0,0.2791414,0.0197747,0.6714513,0,0.4718091,0.0023332,0.5625491,0.7468521,0.5151636,0.7081059,0,0,0.0167847,0,0,0.7213933,0.6878482,0,0.5630514,0.3740088,0.5927378,0.0043445,0.5104039,0,0.5011231,0.0753698,0,0.0577954,0,0,0.0502988,0.6241298,0.6951877,0,0.4509918,0.1770724,0.2576712,0.2392893,0.5587834,0.2412806,0,0.3820751,0,0.2983779,0,0.8302141,0.0530769,0.0909714,0.1705895,0.2880162
