"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"2626",0.6710816,0,0,0.6357729,0,0.1848839,0.0113418,0.1656296,0.0180619,0.2995486,0.0033568,0.0774186,0.578769,0,0.0619654,0,0.4205154,0.6068154,0.6477798,0.5283147,0.103532,0.4774421,0,0.5839641,0,0.7120222,0.6233422,0,0.6742503,0,0.5967491,0,0,0.200727,0.3848337,0.4947265,0,0.657834,0.6553055,0.6114365,0,0.0391766,0.1161107,0.6740349,0.5243704,0,0.663938,0,0,0,0,0.5562513,0.6222389,0.0722842,0.6571299,0.7041301,0,0.156642,0.5612046,0,0,0,0,0.1024847,0.3933092,0.6085974,0.1221645,0.0214693,0.4728855,0.5164732,0.846385,0.0153951,0.5348091,0.1217041,0.0789385,0.3306156,0,0.6002847,0.5382253,0.6975235,0,0,0.5411741,0,0,0,0.673168,0.59822,0.5688349,0,0,0.0352715,0,0.1386647,0.4134948,0.5169645,0.5923944,0.0034806,0,0.014351
"2630",0.7208746,0.6749665,0.4723835,0.6386499,0.6561288,0.5870058,0,0.1631309,0.028695,0,0,0.06145,0.5454186,0.4746401,0.0014441,0.0017932,0.2985478,0,0.3012036,0,0,0,0,0.4717867,0.2771386,0.633479,0.1683676,0,0.6250261,0,0,0.2535253,0.6476066,0.2350974,0.4014096,0.4836194,0.0681225,0.0651399,0,0,0.4078035,0,0.0900254,0.6872749,0,0.4724832,0,0.0749357,0.0106854,0,0.6066881,0.5389565,0.5671944,0.0067564,0.6366906,0.7411502,0.3997,0,0,0.6409962,0,0,4.98e-05,0.0689981,0.4222814,0.6452346,0.0012465,0,0,0.5093875,0.7189149,0.3679756,0.7327351,0,0.0312835,0,0.3242768,0.6718195,0.5652364,0.641332,0.1294458,0.4739044,0.503195,0.121847,0.6044495,0.6040464,0.3547326,0.5672813,0,0.003363,0.0649506,0.0672802,0.4857995,0,0,0.4250027,0.6301352,0.414443,0.0909283,0
"2634",0.6777039,0,0.4469302,0.5740029,0.5479278,0.6032487,0.0007651,0.225215,0.0109835,0,0.0015486,0.0667484,0.6430128,0.6276084,0,0.0004908,0.3922152,0.6267538,0.4223975,0,0.1680177,0.5312345,0,0.4905157,0.3038994,0,0.1578664,0.0031981,0,0.0634686,0.4479254,0.3171483,0.6803245,0.2246878,0.4359541,0.4867106,0.086927,0,0,0.5907477,0.346479,0,0,0,0.6719906,0.6891412,0,0.0871573,0,0.0303328,0.6891597,0.5364596,0.6587373,0,0.6491945,0,0.2729554,0.2177746,0.1799404,0,0.2952098,0,0.0001112,0,0.6329132,0.7890235,0,0.0137937,0,0.6162823,0.6493429,0.3806258,0,0,0.0056324,0,0.2546504,0.6830902,0.6877731,0,0.1283434,0.5979823,0.5146944,0.0518532,0,0.5427587,0,0.5368887,0.6823518,0.0003219,0.0230928,0.0537516,0.4823858,0.1482285,0,0,0.5369568,0.5708667,0.231193,0
"2638",0.6685955,0.5834703,0.3893995,0.6542342,0.1536474,0,0,0.2023858,0.0182583,0,0.0002761,0.0788765,0,0.4249095,0,0.0152473,0,0,0,0.6941763,0.0816097,0.5082854,0.0631557,0,0.6351521,0.5631385,0.5876796,0.1091217,0.584872,0.0979389,0.5174485,0.1052766,0.551151,0.2399494,0.326594,0,0.0785583,0,0,0.6613637,0.4647655,0,0.0749667,0.503179,0.6244322,0.6197525,0.6826811,0,0,0.0627952,0,0,0.5571224,0,0.5979717,0.6260748,0.1862059,0.2082178,0,0.6628226,0,0.363276,0.0108891,0.0772371,0.4633172,0.5671516,0.1448836,0.0302087,0,0.6326559,0,0.0568225,0.6392305,0.0838669,0,0,0.0154171,0.5723085,0.6643101,0.6036586,0.0938303,0.4656734,0.3881051,0.0711097,0.6708089,0,0,0,0.6590886,0.0440598,0.0598335,0.0748117,0.4222421,0.1262682,0.2742197,0,0.5521117,0.0585757,0.0226266,0.0082778
"2642",0,0.5083625,0.4297275,0.5994012,0,0.3077944,0,0.1393925,0.0186356,0.2522997,0,0.0957646,0.6767576,0.3882014,0,0.0076706,0.5972245,0.5458088,0.5776644,0,0.1257008,0,0,0.5418801,0.6265248,0.5539371,0,0.1255245,0.6892517,0,0.5846425,0.0416144,0,0.2312054,0.3440822,0.5432221,0,0,0.5499277,0,0,0.046343,0.0982953,0.6394336,0.684386,0,0,0,0,0,0.5508806,0.6141402,0,0.1559628,0.6071863,0.6293073,0,0.2100968,0.5343065,0,0,0,0.0266083,0.0831887,0,0,0,0.0105963,0.4909654,0.332059,0.5563002,0,0.6004222,0.0893083,0.0519485,0,0.0545284,0.4961135,0.5694905,0.6693356,0,0,0.4892911,0,0,0.5048721,0.5694185,0.6848812,0,0.018222,0.0571337,0.0531993,0.4527578,0,0.4982665,0,0,0,0.0019236,0.0089008
"4978",0.5964811,0.5877261,0,0.5681295,0,0,0.0058462,0.1916926,0.0365486,0,0,0,0.5312799,0,0,0,0.5515224,0,0.6158321,0,0.1123249,0,0.063146,0,0.6644342,0.7673602,0.5753493,0,0,0.0477785,0.5650419,0.0169303,0,0,0.3213622,0,0,0.5599603,0.7526307,0,0,0.0628133,0,0.6407152,0,0.6084969,0,0.0196966,0.0324129,0,0.6024305,0.5992793,0.5689962,0.0584377,0.6215979,0.7050374,0,0.1361499,0.5472352,0,0.3400014,0.3633944,0.0241963,0.1810774,0.3896231,0.5681795,0.1252108,0.0102621,0,0.5856013,0.6394502,0.0179339,0,0,0.0610442,0.3525204,0.0106942,0.7073089,0,0.7263659,0.0185301,0.2276578,0.4309927,0.028402,0.6534802,0.4992496,0.5545853,0,0.7129923,0,0,0.038275,0,0,0,0.5004242,0.5477311,0.0004654,0,0.0098832
"4982",0,0,0.3716051,0.6312345,0,0,0.0096217,0.3250113,0,0.5124992,0,0.3510519,0.5480914,0.4455106,0.048032,0.311839,0.5599725,0.533225,0.7017234,0.4799638,0,0.457405,0.0975354,0,0.5465697,0.6504356,0.3949194,0.1108097,0.5527635,0,0.6694261,0.0069998,0.3401549,0,0.3512112,0,0.1608022,0,0,0,0.472984,0.0668399,0.0018398,0,0.5515506,0,0.5960899,0,0.0001704,0.3132648,0.657202,0,0.5291089,0.0029455,0.3520817,0,0.0202619,0.2159947,0.5265194,0.3659328,0.3121738,0.2848296,0.0210486,0.0773052,0.5222594,0.6742643,0.1544068,0.0181791,0.6668143,0.5903418,0.0151408,0.0269571,0,0.1491327,0,0.3237269,0,0.6120491,0.5546099,0,0.0647953,0.1299561,0.6003487,0.4494753,0.5776247,0.6495226,0.3703397,0.6436249,0.4149516,0.0051746,0.1564053,0.0294005,0,0,0,0,0.7373099,0,0.2602533,0
"4986",0.7412415,0.5670642,0.4345998,0.6623733,0.219896,0.2562509,0.0122877,0.2953774,0,0.6434517,0.0005958,0.3962754,0.6402825,0.3407087,0,0.2212347,0.4566396,0,0,0,0.0818945,0,0.0765344,0,0,0,0,0,0,0.0819468,0,0.0068082,0.3927902,0.2449897,0,0,0.085432,0.4884021,0.604444,0.6674529,0.4527821,0.0316447,0,0,0.6725883,0,0.5707989,0.0304727,0,0.3135068,0.4872927,0.7794532,0.5386851,0,0,0,0,0.0189708,0,0.2478524,0,0.3788939,0.0411928,0.1293059,0.5578292,0,0.1757617,0,0.4549989,0.5778247,0.0160808,0.210832,0,0.1824037,0.013586,0.3473182,0.220934,0.5480449,0.6629089,0.0130657,0.4420724,0.5572244,0.7084884,0.3586614,0.6126167,0.5270854,0,0,0,0,0.3589355,0.1707003,0,0.0973439,0,0.2599191,0.5793971,0.3546526,0.3870778,0.0001106
"4990",0,0,0,0,0.1007224,0.1317589,0,0.3586199,0.0028507,0,0,0.0836172,0.5312301,0.4121479,0.092234,0.0236133,0.540979,0,0.5680217,0,0.1206014,0.554133,0.0424635,0,0,0.5354895,0.553811,0.118019,0.5709957,0.0794244,0.6266821,0.0055478,0.5066755,0.281846,0,0,0.002724,0.6695987,0.6285538,0.6262549,0,0.0317119,0,0.6753463,0.5834533,0,0,0,0.0495379,0,0.6598901,0.7721903,0,0.0514138,0.5381507,0.6902007,0.1435746,0,0,0.6713404,0.3056038,0,0.0244994,0.103905,0.3460362,0.6316536,0.1602412,0.0214565,0,0.6612831,0.5443563,0.0230231,0.6854935,0.3172498,0,0,0.0286202,0.6180508,0.5571277,0.5740662,0.1736845,0.4684255,0.4243145,0.0997543,0.6536462,0.5848427,0.6704364,0.6459785,0.4335496,0.0144116,0.323178,0.3192252,0.2029557,0.2112347,0,0.2228226,0,0.2165142,0.2475215,0
"4994",0.6966822,0.6705632,0.4329236,0.5945411,0,0.1678971,0.0095138,0.220547,0,0,0.000871,0,0.4789659,0,0.0841792,0,0,0.6866995,0.6295826,0.5887609,0,0,0.0550972,0.522983,0.611876,0.6838679,0.5743969,0.1729781,0,0.0864569,0.527504,0,0.7124257,0.4990711,0,0.4296292,0.02497,0.6263519,0.6849654,0,0.5697482,0,0.0905381,0.5356736,0.6711101,0.7064814,0,0,0.0113361,0.0731985,0.6066499,0,0.6501867,0,0.6297835,0.7114438,0.1973336,0.1310736,0.5110469,0.733646,0.4008241,0,0.0293111,0.2041147,0.1644964,0.6221136,0.1392594,0,0.5137575,0,0.5049663,0,0,0.1450895,0.0232375,0.4352936,0.0193135,0.7091555,0.7627651,0,0,0.1988225,0.4092796,0.0385631,0.4760911,0.5825971,0.5870066,0.6509248,0.6611056,0.0340036,0.0409136,0.112384,0.450859,0.1331747,0,0,0,0.0002054,0.0070576,0.0013351
